Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],air_temp_celsius,process_temp_celsius,temp_diff,temp_diff_above_threshold,power,power_out_of_range,strain,strain_below_11k,strain_above_12k,Machine failure
1,1507,42.3,207,25.650000000000034,35.450000000000045,9.800000000000011,1,6675.491591999999,0,8756.099999999999,1,0,0
1,1260,65.9,29,28.75,37.450000000000045,8.700000000000045,1,8695.32048,0,1911.1000000000001,1,0,0
1,1417,47.3,59,26.25,35.950000000000045,9.700000000000045,1,7018.763752,0,2790.7,1,0,0
0,1451,38.2,80,24.75,34.650000000000034,9.900000000000034,1,5804.4411039999995,0,3056.0,1,0,0
0,1554,42.0,58,29.450000000000045,39.150000000000034,9.699999999999989,1,6834.86496,0,2436.0,1,0,0
2,1422,40.7,85,25.55000000000001,36.650000000000034,11.100000000000023,1,6060.711888,0,3459.5000000000005,1,0,0
1,1625,38.0,46,26.950000000000045,36.450000000000045,9.5,1,6466.459999999999,0,1748.0,1,0,0
2,1451,42.8,21,25.950000000000045,35.150000000000034,9.199999999999989,1,6503.405215999998,0,898.8,1,0,0
0,1490,43.2,158,26.05000000000001,35.35000000000002,9.300000000000011,1,6740.616959999999,0,6825.6,1,0,0
0,1575,32.5,168,27.350000000000023,38.450000000000045,11.100000000000023,1,5360.355,0,5460.0,1,0,0
0,1494,37.0,67,29.850000000000023,38.05000000000001,8.199999999999989,0,5788.712159999999,0,2479.0,1,0,0
0,1560,35.3,55,28.150000000000034,37.950000000000045,9.800000000000011,1,5766.720959999999,0,1941.4999999999998,1,0,0
1,1447,46.5,28,27.150000000000034,36.75,9.599999999999966,1,7046.137559999999,0,1302.0,1,0,0
0,1345,46.3,50,27.150000000000034,37.150000000000034,10.0,1,6521.280919999999,0,2315.0,1,0,0
2,1500,41.6,187,25.75,35.55000000000001,9.800000000000011,1,6534.527999999999,0,7779.2,1,0,0
0,1361,56.9,81,25.150000000000034,34.85000000000002,9.699999999999989,1,8109.611048,0,4608.9,1,0,0
1,1382,58.1,67,28.350000000000023,37.450000000000045,9.100000000000023,1,8408.408624,0,3892.7000000000003,1,0,0
2,1366,50.6,106,27.850000000000023,37.450000000000045,9.600000000000023,1,7238.204511999999,0,5363.6,1,0,0
1,1657,30.9,116,27.55000000000001,38.75,11.199999999999989,1,5361.800136,0,3584.3999999999996,1,0,0
2,1692,29.0,125,30.150000000000034,39.450000000000045,9.300000000000011,1,5138.40096,0,3625.0,1,0,0
1,1624,30.9,186,24.350000000000023,35.05000000000001,10.699999999999989,1,5255.017151999999,0,5747.4,1,0,0
0,1517,40.8,50,24.950000000000045,34.75,9.799999999999955,1,6481.497792,0,2039.9999999999998,1,0,0
0,1461,44.3,158,27.650000000000034,36.55000000000001,8.899999999999977,1,6777.7192559999985,0,6999.4,1,0,0
1,1418,46.3,84,27.55000000000001,37.450000000000045,9.900000000000034,1,6875.224047999999,0,3889.2,1,0,0
1,1597,29.8,177,28.650000000000034,37.950000000000045,9.300000000000011,1,4983.687631999999,0,5274.6,1,0,0
0,1521,45.1,86,27.350000000000023,36.85000000000002,9.5,1,7183.4883119999995,0,3878.6,1,0,0
0,1523,39.5,137,24.450000000000045,35.150000000000034,10.699999999999989,1,6299.7981199999995,0,5411.5,1,0,0
0,1615,37.8,127,30.850000000000023,40.05000000000001,9.199999999999989,1,6392.841839999999,0,4800.599999999999,1,0,0
0,1891,22.6,86,27.05000000000001,38.25,11.199999999999989,1,4475.376752,0,1943.6000000000001,1,0,0
1,1592,35.7,174,27.950000000000045,37.950000000000045,10.0,1,5951.698368,0,6211.8,1,0,0
2,1662,30.7,48,24.650000000000034,34.650000000000034,10.0,1,5343.170448,0,1473.6,1,0,0
2,1520,39.6,51,24.850000000000023,34.85000000000002,10.0,1,6303.30624,0,2019.6000000000001,1,0,0
1,1382,41.6,117,28.05000000000001,37.25,9.199999999999989,1,6020.478464,0,4867.2,1,0,0
0,1619,34.7,33,24.75,35.950000000000045,11.200000000000045,1,5883.096296,0,1145.1000000000001,1,0,0
0,1658,41.0,74,23.75,34.85000000000002,11.100000000000023,1,7118.6561599999995,0,3034.0,1,0,0
0,1470,43.4,133,27.850000000000023,38.450000000000045,10.600000000000023,1,6680.92656,0,5772.2,1,0,0
1,1685,28.1,15,24.350000000000023,35.25,10.899999999999977,1,4958.334919999999,0,421.5,1,0,0
0,1422,48.9,83,26.150000000000034,35.450000000000045,9.300000000000011,1,7281.788975999999,0,4058.7,1,0,0
2,1638,32.5,146,23.25,33.950000000000045,10.700000000000045,1,5574.7692,0,4745.0,1,0,0
0,1372,57.7,33,23.150000000000034,34.150000000000034,11.0,1,8290.095968,0,1904.1000000000001,1,0,0
0,1542,42.7,198,30.850000000000023,39.650000000000034,8.800000000000011,1,6895.1208480000005,0,8454.6,1,0,0
1,1421,42.0,165,23.950000000000045,35.25,11.299999999999955,1,6249.89904,0,6930.0,1,0,0
1,1709,32.2,65,24.450000000000045,36.35000000000002,11.899999999999977,1,5762.720656,0,2093.0,1,0,0
0,1272,59.2,198,27.25,38.650000000000034,11.400000000000034,1,7885.6673279999995,0,11721.6,0,0,1
0,1346,51.1,147,27.150000000000034,38.25,11.099999999999966,1,7202.7044319999995,0,7511.7,1,0,0
0,2449,13.8,45,25.05000000000001,35.85000000000002,10.800000000000011,1,3539.1380639999998,0,621.0,1,0,0
0,1376,53.4,98,30.25,39.650000000000034,9.400000000000034,1,7694.658047999999,0,5233.2,1,0,0
0,1474,42.4,171,27.75,38.950000000000045,11.200000000000045,1,6544.748672,0,7250.4,1,0,0
1,1556,35.8,36,27.05000000000001,36.450000000000045,9.400000000000034,1,5833.406655999998,0,1288.8,1,0,0
1,1478,39.9,185,27.25,38.55000000000001,11.300000000000011,1,6175.568784,0,7381.5,1,0,0
0,1713,25.3,124,24.850000000000023,35.35000000000002,10.5,1,4538.449608,0,3137.2000000000003,1,0,0
0,1452,38.6,72,30.650000000000034,39.85000000000002,9.199999999999989,1,5869.2627840000005,0,2779.2000000000003,1,0,0
1,1352,46.1,102,26.55000000000001,35.950000000000045,9.400000000000034,1,6526.9043839999995,0,4702.2,1,0,0
1,1485,36.0,169,22.950000000000045,33.950000000000045,11.0,1,5598.3312,0,6084.0,1,0,0
0,1728,26.0,37,26.850000000000023,36.35000000000002,9.5,1,4704.860159999999,0,962.0,1,0,0
2,1418,51.9,77,24.55000000000001,35.25,10.699999999999989,1,7706.784623999999,0,3996.2999999999997,1,0,0
0,1528,42.4,163,27.350000000000023,38.450000000000045,11.100000000000023,1,6784.515584,0,6911.2,1,0,0
0,1518,36.0,59,24.150000000000034,34.85000000000002,10.699999999999989,1,5722.73856,0,2124.0,1,0,0
1,1330,58.6,201,29.25,38.05000000000001,8.800000000000011,1,8161.667359999999,0,11778.6,0,0,0
0,1407,42.1,5,30.850000000000023,39.85000000000002,9.0,1,6203.057784,0,210.5,1,0,0
2,1527,44.0,114,28.150000000000034,37.450000000000045,9.300000000000011,1,7035.927359999999,0,5016.0,1,0,0
0,1404,43.5,195,24.350000000000023,36.150000000000034,11.800000000000011,1,6395.669279999999,0,8482.5,1,0,0
0,1475,38.7,22,26.05000000000001,35.25,9.199999999999989,1,5977.6794,0,851.4000000000001,1,0,0
0,1489,38.3,35,29.05000000000001,38.35000000000002,9.300000000000011,1,5972.045463999999,0,1340.5,1,0,0
0,1438,49.0,61,27.75,37.85000000000002,10.100000000000023,1,7378.780639999999,0,2989.0,1,0,0
1,1881,23.9,137,26.05000000000001,35.85000000000002,9.800000000000011,1,4707.781848,0,3274.2999999999997,1,0,0
0,1579,36.1,123,25.25,35.950000000000045,10.700000000000045,1,5969.238968000001,0,4440.3,1,0,0
1,1456,43.7,80,24.950000000000045,34.950000000000045,10.0,1,6663.040384,0,3496.0,1,0,0
1,1366,54.4,0,29.25,37.950000000000045,8.700000000000045,1,7781.785088,0,0.0,1,0,0
1,1694,31.3,121,26.650000000000034,37.450000000000045,10.800000000000011,1,5552.484784,0,3787.3,1,0,0
1,1456,43.8,15,25.75,36.85000000000002,11.100000000000023,1,6678.287616,0,657.0,1,0,0
1,1557,31.5,49,29.25,38.650000000000034,9.400000000000034,1,5136.04476,0,1543.5,1,0,0
0,1445,48.5,70,25.650000000000034,35.55000000000001,9.899999999999977,1,7339.039399999999,0,3395.0,1,0,0
0,1670,35.9,68,26.25,35.950000000000045,9.700000000000045,1,6278.278159999999,0,2441.2,1,0,0
0,1376,49.1,0,27.950000000000045,37.55000000000001,9.599999999999966,1,7075.050752,0,0.0,1,0,0
0,1610,34.8,71,28.75,37.25,8.5,0,5867.252159999999,0,2470.7999999999997,1,0,0
0,1617,32.3,223,25.950000000000045,35.75,9.799999999999955,1,5469.431351999999,0,7202.9,1,0,0
0,1481,40.9,132,27.450000000000045,38.85000000000002,11.399999999999977,1,6343.194087999999,0,5398.8,1,0,0
0,1432,45.8,6,27.650000000000034,38.55000000000001,10.899999999999977,1,6868.124031999999,0,274.79999999999995,1,0,0
2,1464,41.0,29,27.150000000000034,38.35000000000002,11.199999999999989,1,6285.71328,0,1189.0,1,0,0
0,1476,39.0,92,26.850000000000023,38.25,11.399999999999977,1,6028.102080000001,0,3588.0,1,0,0
0,1622,38.3,134,24.650000000000034,35.25,10.599999999999966,1,6505.478671999999,0,5132.2,1,0,0
0,1417,55.9,156,28.650000000000034,38.05000000000001,9.399999999999977,1,8294.902616,0,8720.4,1,0,0
1,1727,30.1,102,27.75,37.75,10.0,1,5443.628344,0,3070.2000000000003,1,0,0
0,1401,53.0,208,30.25,38.650000000000034,8.400000000000034,0,7775.774159999999,0,11024.0,0,0,1
0,1413,52.0,91,27.55000000000001,37.85000000000002,10.300000000000011,1,7694.40672,0,4732.0,1,0,0
1,1531,38.0,161,28.950000000000045,36.85000000000002,7.899999999999977,0,6092.400159999999,0,6118.0,1,0,0
0,1474,52.7,95,25.25,35.85000000000002,10.600000000000023,1,8134.628656000001,0,5006.5,1,0,0
0,1694,27.3,40,30.350000000000023,39.55000000000001,9.199999999999989,1,4842.902064,0,1092.0,1,0,0
2,1499,44.2,134,24.150000000000034,35.650000000000034,11.5,1,6938.307376000001,0,5922.8,1,0,0
2,1534,33.2,75,25.150000000000034,35.05000000000001,9.899999999999977,1,5333.263936,0,2490.0,1,0,0
1,1334,61.0,182,28.650000000000034,36.75,8.099999999999966,0,8521.485279999999,0,11102.0,0,0,1
1,1455,46.1,147,24.350000000000023,35.650000000000034,11.300000000000011,1,7024.14636,0,6776.7,1,0,0
0,1284,60.3,50,24.25,35.150000000000034,10.900000000000034,1,8107.966943999999,0,3015.0,1,0,0
0,1399,53.2,174,28.55000000000001,37.35000000000002,8.800000000000011,1,7793.974496,0,9256.800000000001,1,0,0
2,1378,51.5,166,27.350000000000023,37.450000000000045,10.100000000000023,1,7431.66424,0,8549.0,1,0,0
0,1780,29.3,91,25.05000000000001,35.85000000000002,10.800000000000011,1,5461.56688,0,2666.3,1,0,0
1,1520,37.0,147,24.25,35.85000000000002,11.600000000000023,1,5889.4528,0,5439.0,1,0,0
1,2179,16.3,59,27.350000000000023,36.25,8.899999999999977,1,3719.413544,0,961.7,1,0,0
0,1431,40.3,101,26.650000000000034,36.55000000000001,9.899999999999977,1,6039.129096,0,4070.2999999999997,1,0,0
1,1838,24.9,66,27.55000000000001,36.35000000000002,8.800000000000011,1,4792.636463999999,0,1643.3999999999999,1,0,0
0,1653,31.6,111,27.55000000000001,37.650000000000034,10.100000000000023,1,5470.0282560000005,0,3507.6000000000004,1,0,0
1,1303,68.6,111,25.850000000000023,37.150000000000034,11.300000000000011,1,9360.480975999999,1,7614.599999999999,1,0,1
0,1476,36.8,134,25.05000000000001,34.650000000000034,9.600000000000023,1,5688.0552959999995,0,4931.2,1,0,0
0,1394,46.6,27,25.950000000000045,36.85000000000002,10.899999999999977,1,6802.653088,0,1258.2,1,0,0
1,2344,15.2,146,30.650000000000034,39.35000000000002,8.699999999999989,1,3731.0479359999995,0,2219.2,1,0,0
1,1437,45.7,195,25.55000000000001,36.05000000000001,10.5,1,6877.056648000001,0,8911.5,1,0,0
0,1686,27.9,135,28.350000000000023,37.55000000000001,9.199999999999989,1,4925.9659679999995,0,3766.5,1,0,0
1,1521,35.0,119,27.25,36.450000000000045,9.200000000000045,1,5574.769199999999,0,4165.0,1,0,0
2,1655,29.9,193,27.150000000000034,38.55000000000001,11.399999999999977,1,5182.016839999999,0,5770.7,1,0,0
0,1507,41.0,213,26.25,35.85000000000002,9.600000000000023,1,6470.33464,0,8733.0,1,0,0
0,1858,26.3,144,27.650000000000034,39.150000000000034,11.5,1,5117.184688,0,3787.2000000000003,1,0,0
2,1429,37.6,118,24.25,35.55000000000001,11.300000000000011,1,5626.6474880000005,0,4436.8,1,0,0
0,1753,27.5,130,25.650000000000034,36.650000000000034,11.0,1,5048.2894,0,3575.0,1,0,0
1,1534,37.0,47,25.650000000000034,36.650000000000034,11.0,1,5943.69776,0,1739.0,1,0,0
1,1592,35.8,57,24.450000000000045,36.450000000000045,12.0,1,5968.3697919999995,0,2040.6,1,0,0
1,1798,23.0,135,24.25,35.55000000000001,11.300000000000011,1,4330.59088,0,3105.0,1,0,0
1,1685,30.7,177,24.25,35.85000000000002,11.600000000000023,1,5417.11324,0,5433.9,1,0,0
2,1369,50.7,12,27.55000000000001,37.150000000000034,9.600000000000023,1,7268.437175999999,0,608.4000000000001,1,0,0
1,1456,39.4,209,26.650000000000034,35.950000000000045,9.300000000000011,1,6007.4094079999995,0,8234.6,1,0,0
0,1489,40.3,7,26.850000000000023,35.950000000000045,9.100000000000023,1,6283.901623999999,0,282.09999999999997,1,0,0
0,1502,43.9,84,23.55000000000001,34.55000000000001,11.0,1,6905.006415999999,0,3687.6,1,0,0
2,1496,41.1,60,27.05000000000001,38.450000000000045,11.400000000000034,1,6438.772032,0,2466.0,1,0,0
0,1436,54.1,90,28.25,37.55000000000001,9.300000000000011,1,8135.445471999999,0,4869.0,1,0,0
0,1535,42.3,92,26.950000000000045,38.150000000000034,11.199999999999989,1,6799.521959999999,0,3891.6,1,0,0
0,1630,35.6,183,29.150000000000034,37.950000000000045,8.800000000000011,1,6076.6921600000005,0,6514.8,1,0,0
0,1619,40.1,45,24.850000000000023,35.55000000000001,10.699999999999989,1,6798.621368,0,1804.5,1,0,0
0,1308,50.2,32,26.850000000000023,36.25,9.399999999999977,1,6876.082752,0,1606.4,1,0,0
0,1495,39.6,10,26.650000000000034,36.35000000000002,9.699999999999989,1,6199.6334400000005,0,396.0,1,0,0
0,1305,61.4,17,25.950000000000045,35.150000000000034,9.199999999999989,1,8390.89944,0,1043.8,1,0,0
0,1438,45.6,105,24.950000000000045,35.25,10.299999999999955,1,6866.783616,0,4788.0,1,0,0
0,1344,46.7,133,27.450000000000045,37.75,10.299999999999955,1,6572.729856,0,6211.1,1,0,0
1,1472,46.7,116,24.850000000000023,34.450000000000045,9.600000000000023,1,7198.704128,0,5417.200000000001,1,0,0
0,1425,42.4,102,27.350000000000023,38.450000000000045,11.100000000000023,1,6327.1824,0,4324.8,1,0,0
0,1592,35.0,200,25.850000000000023,35.950000000000045,10.100000000000023,1,5834.9983999999995,0,7000.0,1,0,0
1,1339,52.9,0,27.450000000000045,37.55000000000001,10.099999999999966,1,7417.642231999999,0,0.0,1,0,0
0,1489,39.5,96,24.350000000000023,35.25,10.899999999999977,1,6159.15916,0,3792.0,1,0,0
0,1758,24.4,68,29.150000000000034,38.05000000000001,8.899999999999977,1,4491.985344,0,1659.1999999999998,1,0,0
1,1630,29.8,206,26.450000000000045,37.75,11.299999999999955,1,5086.66928,0,6138.8,1,0,0
0,1441,43.4,14,24.150000000000034,35.25,11.099999999999966,1,6549.125968,0,607.6,1,0,0
0,1403,48.3,10,30.75,39.85000000000002,9.100000000000023,1,7096.340327999999,0,483.0,1,0,0
1,1603,35.4,202,26.450000000000045,37.650000000000034,11.199999999999989,1,5942.462063999999,0,7150.799999999999,1,0,0
1,1472,43.9,30,23.650000000000034,34.25,10.599999999999966,1,6767.090176,0,1317.0,1,0,0
1,1466,45.7,41,27.05000000000001,36.650000000000034,9.600000000000023,1,7015.842064,0,1873.7,1,0,0
0,1302,49.6,80,27.350000000000023,38.35000000000002,11.0,1,6762.733824,0,3968.0,1,0,0
1,1347,50.4,46,22.55000000000001,33.150000000000034,10.600000000000023,1,7109.315136,0,2318.4,1,0,0
0,1423,43.9,149,23.75,34.75,11.0,1,6541.826983999999,0,6541.099999999999,1,0,0
1,1377,56.0,61,30.850000000000023,39.85000000000002,9.0,1,8075.168639999999,0,3416.0,1,0,0
1,1424,50.8,182,27.450000000000045,38.55000000000001,11.099999999999966,1,7575.361023999999,0,9245.6,1,0,0
1,1532,40.7,178,28.150000000000034,37.55000000000001,9.399999999999977,1,6529.543328000001,0,7244.6,1,0,0
2,1639,30.0,161,28.55000000000001,38.05000000000001,9.5,1,5149.082399999999,0,4830.0,1,0,0
0,1428,38.8,26,24.25,36.05000000000001,11.800000000000011,1,5802.158207999999,0,1008.8,1,0,0
2,1457,43.8,69,27.75,37.25,9.5,1,6682.874351999999,0,3022.2,1,0,0
2,1524,41.4,192,24.05000000000001,35.35000000000002,11.300000000000011,1,6607.161792,0,7948.799999999999,1,0,0
0,1457,40.7,48,30.150000000000034,39.05000000000001,8.899999999999977,1,6209.885528,0,1953.6000000000001,1,0,0
1,1363,54.0,119,29.150000000000034,38.650000000000034,9.5,1,7707.60144,0,6426.0,1,0,1
1,1510,46.0,87,27.450000000000045,36.150000000000034,8.699999999999989,1,7273.851199999999,0,4002.0,1,0,0
1,1617,40.8,158,27.150000000000034,36.650000000000034,9.5,1,6908.755391999999,0,6446.4,1,0,0
2,1359,46.9,199,24.25,35.05000000000001,10.800000000000011,1,6674.549112,0,9333.1,1,0,0
0,1438,53.8,103,27.450000000000045,36.85000000000002,9.399999999999977,1,8101.599967999999,0,5541.4,1,0,0
0,1511,38.9,117,30.55000000000001,39.150000000000034,8.600000000000023,1,6155.221688,0,4551.3,1,0,0
0,1680,29.4,95,25.650000000000034,35.450000000000045,9.800000000000011,1,5172.330239999999,0,2793.0,1,0,0
0,1383,51.4,160,29.75,39.25,9.5,1,7444.146863999999,0,8224.0,1,0,0
0,1469,38.4,62,25.55000000000001,36.650000000000034,11.100000000000023,1,5907.213311999999,0,2380.7999999999997,1,0,0
0,1420,46.5,73,24.150000000000034,34.85000000000002,10.699999999999989,1,6914.661599999999,0,3394.5,1,0,0
0,1334,53.2,159,29.05000000000001,37.450000000000045,8.400000000000034,0,7431.852735999999,0,8458.800000000001,1,0,1
0,1476,37.3,20,29.150000000000034,38.25,9.099999999999966,1,5765.338656,0,746.0,1,0,0
0,1667,29.9,75,27.05000000000001,36.05000000000001,9.0,1,5219.590376,0,2242.5,1,0,0
2,1462,38.3,49,28.55000000000001,36.950000000000045,8.400000000000034,0,5863.7545119999995,0,1876.6999999999998,1,0,0
2,1864,23.6,47,27.55000000000001,38.55000000000001,11.0,1,4606.674688,0,1109.2,1,0,0
1,1350,47.2,2,30.75,40.05000000000001,9.300000000000011,1,6672.7584,0,94.4,1,0,0
2,1656,30.7,200,27.75,37.55000000000001,9.800000000000011,1,5323.881023999999,0,6140.0,1,0,0
2,1469,45.1,63,24.25,35.35000000000002,11.100000000000023,1,6937.8989679999995,0,2841.3,1,0,0
0,1554,39.4,115,26.950000000000045,37.25,10.299999999999955,1,6411.754272,0,4531.0,1,0,0
0,1556,38.6,145,29.05000000000001,38.55000000000001,9.5,1,6289.650752,0,5597.0,1,0,0
0,1463,46.8,150,29.05000000000001,37.85000000000002,8.800000000000011,1,7170.010847999999,0,7020.0,1,0,0
0,1494,45.3,99,28.350000000000023,37.85000000000002,9.5,1,7087.261103999998,0,4484.7,1,0,0
0,1761,28.9,128,24.650000000000034,34.650000000000034,10.0,1,5329.504488,0,3699.2,1,0,0
0,1363,45.5,26,30.25,39.55000000000001,9.300000000000011,1,6494.36788,0,1183.0,1,0,0
0,1585,32.2,89,25.350000000000023,36.450000000000045,11.100000000000023,1,5344.59464,0,2865.8,1,0,0
2,1604,36.1,225,24.75,34.25,9.5,1,6063.748768,0,8122.5,1,0,1
1,1533,46.4,24,27.05000000000001,38.450000000000045,11.400000000000034,1,7448.859263999999,0,1113.6,1,0,0
0,1558,37.6,44,25.55000000000001,36.950000000000045,11.400000000000034,1,6134.581375999999,0,1654.4,1,0,0
0,1351,49.5,196,28.950000000000045,37.85000000000002,8.899999999999977,1,7003.09764,0,9702.0,1,0,0
1,1560,43.9,126,26.55000000000001,38.05000000000001,11.5,1,7171.644479999999,0,5531.4,1,0,0
2,1295,58.9,77,27.75,38.150000000000034,10.400000000000034,1,7987.570359999999,0,4535.3,1,0,0
0,1340,44.5,76,30.350000000000023,39.25,8.899999999999977,1,6244.453599999999,0,3382.0,1,0,0
0,1491,38.3,121,25.05000000000001,35.85000000000002,10.800000000000011,1,5980.067015999999,0,4634.299999999999,1,0,0
0,1771,27.2,162,28.650000000000034,37.85000000000002,9.199999999999989,1,5044.488063999999,0,4406.4,1,0,0
2,1668,28.9,183,27.75,38.150000000000034,10.400000000000034,1,5048.048543999999,0,5288.7,1,0,0
0,1497,41.7,231,23.650000000000034,34.85000000000002,11.199999999999989,1,6537.135528000001,0,9632.7,1,0,0
0,1425,45.9,133,26.450000000000045,36.05000000000001,9.599999999999966,1,6849.4734,0,6104.7,1,0,0
0,1397,51.2,173,26.850000000000023,36.150000000000034,9.300000000000011,1,7490.244608,0,8857.6,1,0,0
2,1430,40.9,162,25.150000000000034,35.950000000000045,10.800000000000011,1,6124.758639999999,0,6625.8,1,0,0
0,1854,21.8,24,24.25,35.150000000000034,10.900000000000034,1,4232.489184,0,523.2,1,0,0
0,1544,43.2,128,29.150000000000034,38.55000000000001,9.399999999999977,1,6984.907776000001,0,5529.6,1,0,0
1,1535,40.3,71,27.650000000000034,39.150000000000034,11.5,1,6478.0315599999985,0,2861.2999999999997,1,0,0
0,1465,41.0,56,30.350000000000023,39.85000000000002,9.5,1,6290.006799999999,0,2296.0,1,0,0
0,1429,46.9,19,27.25,37.450000000000045,10.200000000000045,1,7018.344872,0,891.1,1,0,0
0,1325,55.3,192,28.850000000000023,37.450000000000045,8.600000000000023,1,7673.096199999999,0,10617.599999999999,1,0,0
2,1516,36.4,83,28.25,37.55000000000001,9.300000000000011,1,5778.700927999999,0,3021.2,1,0,0
2,1545,35.9,120,24.75,35.55000000000001,10.800000000000011,1,5808.347159999999,0,4308.0,1,0,0
2,1579,35.7,167,29.350000000000023,38.85000000000002,9.5,1,5903.097816,0,5961.900000000001,1,0,0
0,1475,47.9,79,29.25,37.85000000000002,8.600000000000023,1,7398.729799999999,0,3784.1,1,0,0
0,1810,26.0,195,27.55000000000001,36.450000000000045,8.900000000000034,1,4928.1232,0,5070.0,1,0,0
1,1828,26.3,82,28.850000000000023,37.25,8.399999999999977,0,5034.560608,0,2156.6,1,0,0
0,1892,25.2,34,25.950000000000045,35.150000000000034,9.199999999999989,1,4992.8820479999995,0,856.8,1,0,0
1,1393,51.2,190,26.850000000000023,37.05000000000001,10.199999999999989,1,7468.797952,0,9728.0,1,0,0
0,1580,39.1,119,25.75,35.35000000000002,9.600000000000023,1,6469.392159999999,0,4652.900000000001,1,0,0
1,1547,38.9,0,24.950000000000045,35.55000000000001,10.599999999999966,1,6301.871576,0,0.0,1,0,0
0,1683,31.5,8,27.350000000000023,37.150000000000034,9.800000000000011,1,5551.67844,0,252.0,1,0,0
0,1761,26.2,164,24.350000000000023,35.55000000000001,11.199999999999989,1,4831.592304,0,4296.8,1,0,0
2,1631,29.8,0,25.150000000000034,36.25,11.099999999999966,1,5089.789936,0,0.0,1,0,0
2,1651,30.6,50,30.150000000000034,38.25,8.099999999999966,0,5290.517232,0,1530.0,1,0,0
0,1422,40.4,179,25.450000000000045,35.150000000000034,9.699999999999989,1,6016.038335999999,0,7231.599999999999,1,0,0
2,1483,44.0,97,27.450000000000045,36.85000000000002,9.399999999999977,1,6833.18944,0,4268.0,1,0,0
0,1528,33.9,82,25.150000000000034,34.950000000000045,9.800000000000011,1,5424.412224,0,2779.7999999999997,1,0,0
0,1434,40.8,80,26.950000000000045,38.35000000000002,11.399999999999977,1,6126.873983999999,0,3264.0,1,0,0
0,1408,48.7,85,26.150000000000034,35.55000000000001,9.399999999999977,1,7180.608512,0,4139.5,1,0,0
2,1529,41.7,5,25.150000000000034,36.150000000000034,11.0,1,6676.873896,0,208.5,1,0,0
1,1879,22.4,79,26.850000000000023,36.35000000000002,9.5,1,4407.622912,0,1769.6,1,0,0
0,1296,69.1,153,23.850000000000023,34.75,10.899999999999977,1,9378.052991999999,1,10572.3,1,0,1
0,1491,40.2,112,24.150000000000034,35.55000000000001,11.399999999999977,1,6276.728304,0,4502.400000000001,1,0,0
0,1454,43.1,43,27.75,37.25,9.5,1,6562.530128,0,1853.3,1,0,0
1,1675,30.0,110,24.650000000000034,35.85000000000002,11.199999999999989,1,5262.179999999999,0,3300.0,1,0,0
0,1629,30.4,74,29.75,39.35000000000002,9.600000000000023,1,5185.901951999999,0,2249.6,1,0,0
0,1505,45.7,144,25.450000000000045,36.650000000000034,11.199999999999989,1,7202.484520000001,0,6580.8,1,0,0
0,1342,50.8,195,26.05000000000001,35.75,9.699999999999989,1,7139.139391999999,0,9906.0,1,0,0
0,1551,37.7,64,28.650000000000034,37.55000000000001,8.899999999999977,1,6123.261144,0,2412.8,1,0,0
1,1561,38.2,45,30.25,39.05000000000001,8.800000000000011,1,6244.474544000001,0,1719.0000000000002,1,0,0
2,1940,19.9,98,25.850000000000023,35.55000000000001,9.699999999999989,1,4042.8203199999994,0,1950.1999999999998,1,0,0
1,1537,35.4,120,26.850000000000023,38.25,11.399999999999977,1,5697.794255999999,0,4248.0,1,0,0
0,1437,51.2,112,28.05000000000001,37.450000000000045,9.400000000000034,1,7704.711168000001,0,5734.400000000001,1,0,0
1,1455,46.1,103,27.850000000000023,37.55000000000001,9.699999999999989,1,7024.14636,0,4748.3,1,0,0
0,1611,31.4,144,30.950000000000045,40.450000000000045,9.5,1,5297.303087999999,0,4521.599999999999,1,0,0
0,1722,30.4,178,24.350000000000023,35.35000000000002,11.0,1,5481.9663359999995,0,5411.2,1,0,0
1,1554,34.3,99,27.150000000000034,38.25,11.099999999999966,1,5581.8063839999995,0,3395.7,1,0,0
0,1363,53.1,7,30.450000000000045,39.25,8.799999999999955,1,7579.141416,0,371.7,1,0,0
0,1693,29.5,100,23.950000000000045,35.25,11.299999999999955,1,5230.08332,0,2950.0,1,0,0
1,1576,27.4,55,25.25,35.35000000000002,10.100000000000023,1,4522.060927999999,0,1507.0,1,0,0
0,1351,47.2,73,25.650000000000034,36.75,11.099999999999966,1,6677.7011840000005,0,3445.6000000000004,1,0,0
1,1367,47.6,168,26.05000000000001,35.450000000000045,9.400000000000034,1,6814.046623999999,0,7996.8,1,0,0
0,1430,52.4,178,24.75,34.450000000000045,9.700000000000045,1,7846.879039999999,0,9327.199999999999,1,0,0
0,1850,22.8,33,27.650000000000034,37.05000000000001,9.399999999999977,1,4417.0896,0,752.4,1,0,0
1,1347,46.5,183,27.55000000000001,37.55000000000001,10.0,1,6559.18956,0,8509.5,1,0,0
0,1349,55.1,187,29.350000000000023,37.25,7.899999999999977,0,7783.827128,0,10303.7,1,0,1
0,1743,26.3,191,29.450000000000045,37.25,7.7999999999999545,0,4800.459048000001,0,5023.3,1,0,0
2,1352,52.0,69,28.05000000000001,37.450000000000045,9.400000000000034,1,7362.234879999999,0,3588.0,1,0,0
0,1452,41.5,172,27.150000000000034,38.55000000000001,11.399999999999977,1,6310.2177599999995,0,7138.0,1,0,0
1,1358,42.7,50,25.850000000000023,35.05000000000001,9.199999999999989,1,6072.356752,0,2135.0,1,0,0
