UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion
3682,Programming,28.778431381462525,13,2,78.029646720195,80.60394500382189,0,1
1062,Programming,10.59481537963249,13,5,87.08879943224662,50.593482182975166,1,0
8484,Health,40.133957297116496,16,0,52.01776099628257,43.982646214547415,0,1
5012,Health,8.195533428240283,12,0,79.33145439853072,49.73961569356587,1,0
1904,Programming,78.63453074397587,16,9,97.3287893235105,41.16200321105108,0,1
6697,Arts,46.546557656837145,1,1,99.99498421511456,45.62591958179508,1,0
5365,Science,72.39244950630531,20,2,98.65583430046911,58.357247754161826,0,0
7016,Arts,30.319292358121935,16,9,97.21822531683964,20.957013773584222,1,1
1838,Science,29.379397547415277,7,10,68.99389825532816,73.98804498468743,1,1
3783,Arts,86.0163746598983,17,4,97.94651031612884,79.556909116145,0,1
7264,Business,72.23066384972883,7,1,63.90351277928757,25.160011512861637,0,0
831,Science,92.33466808567421,3,7,68.4664976167359,55.26980163181416,1,0
4617,Business,64.51545926094488,0,0,75.02901698362261,48.54042768107482,1,0
4742,Programming,91.57825827525934,16,7,79.59707162343238,16.2173061352626,1,1
3179,Health,69.23374389993224,7,7,74.58046890345155,93.31362867608148,1,1
8634,Business,14.963919334734175,13,10,85.93592853305475,35.1063823008423,1,0
8583,Health,83.85344108634882,15,3,92.76927495664621,89.46248688086695,1,0
401,Arts,74.8850674443386,14,7,70.23069165142203,20.0158850653822,1,1
6505,Arts,88.98289336666188,2,9,73.71936710464168,73.30486843652821,0,1
98,Business,32.75050433344509,4,5,53.11977016215267,42.79069793830631,0,0
4217,Programming,41.28102719984242,15,10,62.934056853202435,58.57277701127895,0,0
412,Business,53.920899930847874,13,1,75.599781285465,12.355934085990217,0,0
8678,Programming,18.50945799729765,4,2,91.04458675206648,53.078923444221026,0,1
5167,Business,15.865210774203646,17,3,66.7715325665533,56.678429468965966,1,0
3940,Science,4.009344066341088,13,3,59.760573177982096,73.20665195251462,0,0
5395,Arts,6.8930934903104255,7,6,68.78702747173789,48.89346996821025,1,0
1230,Health,58.74995808886323,18,5,68.62369698792479,38.861233194365106,0,0
7161,Business,24.810692198148153,2,3,79.42479896037224,93.75736417434562,1,0
4127,Health,22.191193166515983,16,3,81.89711795449202,94.21498540191556,1,1
6348,Arts,41.72327863926854,4,1,98.83382634964754,40.38912811676184,0,0
1818,Health,25.966016200107674,5,9,85.18308128004853,63.42781576640705,1,1
3794,Health,15.80135531254892,18,7,79.94144579565815,18.029673331756136,1,0
5646,Business,43.26965372884071,3,4,96.39828459971423,44.49239572671184,1,0
3356,Science,89.31908955341706,0,10,66.40750305247178,79.61390745622717,0,0
2092,Business,81.2613466215723,6,2,62.017522942770924,10.19857925740556,1,0
1892,Arts,50.93368972557791,8,9,51.79017258569676,86.54574783833951,1,1
2445,Science,93.93623893970346,20,9,81.67593628182995,44.870963018984725,0,1
7535,Science,47.69362733151047,13,3,78.18917453912778,2.962627288679509,0,0
1816,Science,81.98049233664332,10,8,91.03145169091516,44.09025247928137,1,1
4859,Science,34.52928084124606,7,7,51.0833708592084,8.640612969466998,0,0
5938,Science,23.078251499775927,0,6,63.85870635074123,24.482085016718724,0,0
6756,Science,83.32538033812129,4,8,81.99309016900342,39.40444898675375,0,0
266,Programming,28.68054183186805,10,9,65.57978007234614,82.96198274694436,0,1
1085,Science,98.12191942239254,20,2,91.84041549411882,91.18751516970181,1,1
606,Arts,89.83255107922412,2,10,62.08050887876949,8.058838123541612,1,0
8714,Health,69.07290499838552,16,10,54.02635368860156,27.169080293081706,1,0
8405,Programming,66.35709152304874,8,4,78.88169864829172,93.27604558463901,1,1
7534,Health,54.82644054484683,16,8,75.69905926085345,63.906826247333115,1,1
1358,Business,91.04598741528305,6,2,74.82920474155517,24.034947852357703,1,0
2458,Programming,16.665833439711008,10,10,54.43518669414554,82.85294404501118,1,0
154,Programming,22.241917189192133,10,8,86.51450985954736,94.06188029304484,1,1
1556,Health,36.24087069239142,13,4,56.96172506504507,29.835310748155962,1,0
7634,Health,29.7394508213594,8,4,91.99390213266145,73.7326905192646,0,1
6161,Arts,86.43966786681274,20,5,60.54490743122434,71.84521017486318,1,1
2165,Science,97.62537863428062,1,5,99.88190672004816,61.06025284665797,1,1
8274,Health,47.313615321916195,5,1,98.04129474714006,56.335820738483164,0,0
3280,Business,83.66198539863738,3,9,74.06807385565445,25.997186411955685,1,0
854,Business,82.7955202017468,2,6,74.27748505055598,38.11249667775396,1,0
1992,Programming,96.04117620109342,12,10,98.90758665251059,24.330967994821286,1,1
5425,Health,44.40446030910688,9,7,74.6239643188908,36.160906853429175,0,1
838,Business,84.10139572331792,2,7,89.67869161238224,20.579756506017677,1,0
3660,Health,36.97585546378053,6,10,65.43638651827538,21.764400204055235,1,0
1867,Business,21.959961067734604,13,7,98.07124382990406,57.28141339853511,0,1
6712,Health,26.09711270357645,9,7,53.858444681587926,12.684861430386384,1,0
402,Health,1.8271157130417186,5,9,96.51599083919308,35.787751072181976,1,0
7388,Programming,72.42623119066768,17,10,63.44743900373901,49.49192026351669,1,0
6944,Programming,35.80127611809115,5,6,75.24078272435503,41.3959093469244,0,0
1291,Business,80.55063590581634,7,2,84.59745094942835,93.94578497880404,0,1
4463,Programming,38.72982327482,11,3,59.385049181613155,1.6597182834976354,0,0
1472,Business,54.08303564893821,1,3,68.24244937811572,59.862652615509745,1,0
8854,Arts,70.56720424890595,6,5,73.41217019130265,71.44034889436188,0,1
545,Programming,92.30846977287489,1,6,76.49841538563501,98.67375579587303,1,1
5061,Business,22.000414473472052,11,0,63.211445823881704,95.29626866495022,0,0
8426,Programming,74.9434618801968,3,10,51.12320567294464,93.54735436570488,1,1
6571,Science,65.72666127904873,8,6,84.56820541262147,62.50803782769976,0,1
4774,Arts,34.07364452436688,10,1,53.145872623237125,37.93700986473656,1,0
3561,Programming,61.440803245123845,10,10,53.72534503680331,85.08001209548208,0,1
3167,Programming,86.02257755281082,15,8,60.541927141817524,17.88021223140033,1,0
1233,Programming,21.719488391481864,1,8,69.02407743486901,74.34202588808662,0,0
1310,Health,92.85135645815623,6,0,64.2278973368806,57.451240518634286,0,0
5519,Programming,73.67233946728769,9,7,61.33949401910344,87.96517867203984,0,1
257,Programming,66.91265574541822,19,3,70.47230822557869,67.94136572782229,0,1
7454,Science,33.94360781823226,15,3,93.29923837918054,81.50948516495777,1,1
948,Science,29.708751871770044,4,10,61.475595722694706,95.3492894125565,1,0
5434,Health,60.760807926092795,14,4,93.65202949088453,84.73329279468584,0,1
1450,Arts,50.75221306548029,0,10,86.08953649848453,78.03863820031764,0,1
862,Business,79.64403828419277,11,6,67.41852991971516,70.81391361679589,0,1
954,Health,13.566669709743461,19,4,75.02002962367048,11.812878483383171,1,0
5979,Programming,5.477733461101278,12,5,59.10822770902786,34.26736735947043,0,0
675,Programming,49.90715538933126,19,2,76.55773112150376,28.107993860567593,0,0
3111,Programming,83.06405922810819,0,4,85.88683968533081,1.0018257274248987,0,0
5615,Health,98.4177968694397,13,6,72.28624923959298,31.76286358848849,0,1
7986,Programming,26.500299467301936,19,4,63.299685410595565,0.8371166482614156,1,0
2268,Programming,17.9472896396774,5,2,98.99393129887156,35.86410121533456,0,0
2292,Arts,81.50503258116166,14,7,76.45226027205314,65.44352210038682,0,1
6551,Business,22.772530255898047,0,5,97.50117098387943,78.99344522937815,1,1
5097,Arts,12.80576660046519,7,5,71.58629970988207,64.21693720072176,0,1
5852,Health,55.34492917334882,13,1,69.19019124725295,81.7894217387527,1,0
3655,Business,92.5500001105718,12,9,83.55373001535037,65.88193950376835,1,1
6501,Health,29.368192456827888,17,2,84.35688070310147,83.06794770127284,1,1
5122,Health,26.385418587966644,6,8,96.49950121489908,94.81145450425356,1,1
1419,Science,1.9443564485289495,1,9,58.208564252209435,37.382972577497874,0,0
2413,Arts,80.61608782248032,11,10,81.79503933390966,74.18794817471773,1,1
2787,Arts,24.168789355380586,10,5,89.2624338917694,33.30616276976457,1,1
1916,Health,23.362259880424013,12,8,53.14289563547292,61.198842701177135,0,1
4553,Health,41.63881833959283,14,1,76.34939519011719,51.248763543680745,0,0
3880,Health,65.80752808390845,3,5,67.01866357374239,6.205945062774953,1,0
8549,Health,8.019884310852332,16,3,53.22867697203142,44.35467468549908,1,0
5657,Arts,11.964102275220396,13,2,59.73482212393238,78.55455658624601,0,0
1440,Health,99.32321015441437,6,3,82.26008800158073,99.91703418130808,1,1
1709,Business,44.848495706154395,14,5,80.73855065733045,41.624187702220404,0,1
5973,Science,72.94731595770264,3,7,68.84196752559461,56.9386311822036,1,0
7200,Science,76.28969843730674,9,5,80.86767408154074,32.1942036758258,1,1
1439,Business,91.19055429794278,2,9,51.680770231433,13.306336793480678,0,0
6139,Health,46.49911358206494,14,9,58.76677137421372,74.39254752592964,1,1
4059,Health,61.359663368029814,2,2,68.74653093617934,93.13252856354329,0,0
5089,Programming,41.693213976672126,3,2,75.17679678775181,82.508884999362,1,0
7000,Science,67.6220896243905,11,2,70.13815759067748,79.94670126871763,0,1
98,Business,32.75050433344509,4,5,53.11977016215267,42.79069793830631,0,0
7065,Programming,27.916943869933938,16,10,94.2382197018712,39.45108706612479,1,1
2234,Business,23.995063114259576,11,8,65.71543563815251,28.858961076483368,0,0
8977,Arts,88.85333992292739,1,4,58.08687361379951,84.11518409547585,0,1
8527,Programming,50.10725610420007,16,5,95.23855386223967,49.866774011895686,0,1
1716,Business,31.786329116920296,15,3,53.93938479666825,3.5084789724432075,1,0
3408,Health,41.57400933284981,19,10,68.65665833741477,68.92950178555438,0,1
5886,Science,82.26447716477168,7,10,89.3798162591623,34.33781745449256,1,1
8370,Arts,5.804811622237228,15,0,84.45698184255491,11.434324193967683,1,0
6899,Business,18.804966692510718,17,9,67.11414963898207,73.41587018594839,0,0
1578,Science,61.36111135813922,2,4,85.24292501899833,11.209994720612826,0,0
7971,Business,42.40729977234874,15,5,95.70537953874765,84.98874441522265,0,1
2157,Health,81.15775155071925,20,9,88.67806850719693,95.73862278800831,1,1
6773,Business,91.8456859012493,15,5,79.54699371503395,43.58217685837693,0,1
5909,Health,17.796447044415167,8,0,83.0943959775662,5.153252823419619,1,0
6328,Science,23.372689800487752,0,6,83.36350824452626,48.25735707541855,0,0
7756,Health,13.631532689450337,20,2,56.0558537730801,38.464293171409935,0,0
4386,Programming,13.106583396879353,7,2,63.886417888870106,89.26892650732383,1,0
4861,Science,54.845475952771466,6,8,59.34831530318564,40.965440746558144,1,0
3750,Programming,33.157586865106914,4,9,53.57635263846036,25.26851394609687,1,0
652,Business,45.71226055636495,17,8,81.54341945422415,44.734374440572054,0,1
5555,Business,83.02531901677789,5,10,58.874693920479785,88.48540505632171,0,0
781,Business,6.656139214989667,15,10,59.31257717001462,38.61116437513436,0,0
1701,Science,1.4315984157014623,19,3,86.77173107851192,84.36199844925657,1,0
896,Health,45.46321797909483,16,4,83.31007046452434,43.138618912259716,0,1
5040,Programming,99.16817977746854,2,8,67.2618153903377,21.404897748667118,0,0
5959,Business,19.065156778823706,11,3,90.64602666782797,18.83285443001378,1,0
6465,Health,45.51927766356464,7,5,85.54235545127088,88.52897403508766,0,1
4237,Business,40.46549218444201,1,2,56.18059289812984,21.324871906252586,0,0
2189,Programming,83.19476908535711,4,9,62.90247586090587,83.27287564189079,0,0
7371,Health,29.203975251403044,0,2,85.86280097069015,38.49576441985645,0,0
7864,Business,39.00362038999348,8,10,72.2681915721484,88.86863279670149,0,1
4140,Business,47.02222208528002,4,5,89.45685271056561,4.893569856292624,1,0
1072,Arts,33.96207444927496,5,9,58.97436820965906,65.29423852220549,0,0
6730,Arts,62.24109918860904,1,8,67.02308914240244,46.38896677929094,0,0
3963,Science,17.0607275385532,13,4,62.1876810556007,89.0602617969113,0,0
2173,Business,99.84370215845362,13,3,55.09768543273284,3.366519650108246,1,0
2930,Health,98.16015646153272,3,8,83.14107092692072,85.45395840437116,1,1
6588,Health,2.3521258061819186,16,10,50.989117804011826,2.628847347959895,1,0
7925,Programming,56.34706748875991,5,6,72.03584006972639,39.293299460414275,0,0
6203,Programming,57.14929008329119,14,7,77.01815555269258,70.96274016212872,1,1
7860,Science,5.085704990087564,8,1,60.365897232685846,62.08832856797797,1,0
7719,Science,47.321360285070476,20,3,80.12297214213481,14.150689957878882,1,0
7779,Arts,15.847725391002923,1,5,83.27403733631768,35.02866995066858,0,0
6042,Health,4.189320684586915,16,2,54.1176312820955,44.52873014895792,1,0
8664,Business,90.25697699477642,11,8,81.79510816156532,36.068180476023315,0,0
7283,Business,37.78573774310381,20,1,97.04065526739609,3.294603871256818,1,0
2208,Arts,2.1752633202665703,3,0,81.9825409568539,81.32292361732834,1,0
4081,Programming,90.27242592802357,11,3,87.98791904353607,3.9637667244255215,0,0
2645,Science,46.57823139182902,0,7,81.75335795184598,86.9311220842194,1,1
7970,Programming,71.43977713087003,4,1,92.07505100356295,57.99082660470106,1,0
5025,Science,16.99999001229945,4,5,86.54517675853637,85.27484378143086,1,0
160,Arts,94.27635999447422,14,3,81.63373495427362,17.633427269116897,0,0
6239,Science,22.28423013525073,14,8,77.99018281034944,82.08629162927701,1,1
3214,Health,13.915108018587997,6,5,70.27632767105314,46.396428249232336,0,0
6641,Programming,18.266643778425088,19,5,61.87014653605229,20.384813044904238,0,0
7455,Health,28.39032427572911,11,7,97.23754342119308,0.92076261725762,0,1
531,Business,36.17367467871256,10,7,80.86855941856018,11.304711393745158,0,1
1533,Programming,50.93768293180609,11,6,61.475828086545526,93.52872911329727,0,1
3480,Arts,84.5982069788886,7,5,79.17678571337855,98.7286867447736,1,1
1294,Business,44.24093976300865,11,8,97.75526014817292,99.88249107152687,0,1
8020,Science,29.107822566778633,19,0,91.46999637625157,63.05314711350183,1,1
2715,Arts,80.58458616479008,5,4,87.27760202959877,97.02934319459646,1,1
2798,Science,7.596171842627095,1,6,64.03202600303254,16.57842504888197,0,0
4903,Arts,87.6575791811529,4,1,58.11414347668917,84.2308038142738,1,0
7052,Programming,52.65975443694231,14,3,66.40327138181271,58.003891771515384,0,0
1706,Arts,37.98306231786898,10,3,92.36635876548294,11.208966458407776,0,0
21,Business,18.464779132360732,7,10,50.38320099885292,67.63904076289874,0,0
4690,Science,81.10121846548157,14,3,63.973500601971516,15.649960197523816,1,0
5183,Arts,21.94570784244093,12,3,70.42065220851428,40.60803082459395,1,0
4888,Health,95.27783707550957,11,9,63.05431593331572,57.33367721020658,1,0
5133,Business,28.125069446786416,19,1,59.02619141138977,19.0659049046794,1,0
1974,Programming,36.15804463854592,0,10,95.99868836425345,88.20937274171212,0,1
5848,Science,58.63001571116377,4,8,79.17930060838245,82.52481427293415,1,1
1445,Business,10.673020263289091,15,2,79.36718756530557,17.443232101181227,0,0
6186,Arts,87.39103208142859,12,6,88.12446162384077,24.449263103218765,1,1
4254,Health,10.920923556001929,20,6,82.39062792168991,52.85906760978318,1,0
6850,Programming,35.71953041564201,5,2,92.57963000382207,46.747024117559576,1,0
8308,Science,60.99731179951746,4,10,79.57454266477245,46.66382028588004,1,0
8961,Programming,6.638333862272435,3,6,99.38548614579915,58.473959936299515,1,0
4257,Science,48.05400467998532,3,0,58.544073461914294,92.68950329384845,1,0
1632,Business,68.97839191204969,2,10,88.96768512632492,74.87015884320878,0,1
5186,Health,15.383879484612379,4,8,81.35480555103604,0.20473108536820384,1,0
6048,Business,43.263306644960885,4,5,81.67915176919009,65.27048609117443,1,1
1131,Business,22.27060603607481,20,6,98.90724119523014,14.750742429777441,0,1
2164,Business,63.635026449294635,20,4,91.01466353877848,57.930553863485834,0,1
4051,Arts,91.60245738147317,2,0,99.33517422478238,26.157554974788077,0,0
5720,Business,17.569385541938484,1,10,51.28659826018749,49.41001493974684,0,0
3555,Business,46.11784558683999,6,10,61.687292084721605,78.5286450874341,1,1
2721,Business,72.17178751587424,18,5,85.14133078242028,97.0140328898535,1,1
3217,Programming,89.43037857378472,11,5,64.06928119582274,98.05570400973448,1,1
2247,Business,52.228639929044824,13,2,77.14049995819408,82.676063342291,0,1
7536,Health,27.621526151586657,14,3,98.14200433386662,53.05188975921301,0,0
7746,Science,73.86934743379618,16,10,91.05480379244115,23.152990725002965,0,1
8113,Arts,74.4671666632662,19,6,91.71435109631062,2.333123012003302,1,1
8450,Health,80.74480801472646,15,3,98.69060237272407,42.117692892873016,1,0
8032,Health,49.33371656072462,4,0,76.00755124984795,75.85670892610037,0,0
3148,Programming,55.73133780249206,5,4,51.36771428119251,31.19712677433898,0,0
661,Health,87.77948858808304,15,10,54.04846185884155,54.02760185908376,1,0
3073,Health,96.7315167847757,17,1,61.506637241247404,24.507252257656344,0,0
830,Programming,10.479665667672409,16,4,51.099702662953185,30.5663544530261,1,0
8493,Business,81.94186014820308,4,6,99.78181975017378,69.5020955319429,0,1
7338,Business,93.48137903550763,0,8,57.60078788470795,20.178154767243573,1,0
8883,Programming,76.41949659071051,5,2,94.47606441418573,28.98938662071422,1,1
7379,Health,13.516196488347777,10,1,73.16400114880904,19.70683568576105,0,0
1047,Science,73.60678308415567,1,3,68.4335612324314,49.7387939941954,0,0
3428,Health,20.176328985784497,17,1,67.78684218663352,98.96422493122316,1,0
97,Health,36.14451646558024,4,7,77.36250755239939,25.473961004774214,1,0
2676,Programming,59.51844267302579,20,3,86.54581942789474,17.23352983524531,0,0
2583,Health,27.679514963202973,11,8,72.73784250696302,12.524252620480214,1,1
5749,Health,22.132690097757912,9,10,83.43397713672886,20.31702551814333,1,1
3116,Business,62.29021643184085,0,5,68.7050783715629,73.17692802096528,1,0
4339,Arts,60.22553822533776,13,6,88.83583803044422,22.23047206788348,0,1
6604,Programming,41.14659436515006,16,4,81.59383755034457,32.57369301309938,0,1
6987,Arts,2.5260808863923603,12,10,86.64210407753207,59.91438591565057,1,0
5982,Arts,24.904958591722394,2,4,53.37843615432305,26.695828054685034,0,0
2731,Arts,56.28006327945197,0,10,65.70251121086278,79.4316479276838,0,0
3548,Health,68.19882236852246,12,10,66.80898223367194,91.63742369855879,0,1
6808,Business,12.208844343411478,3,6,87.96141066618333,98.56652269059185,1,0
7151,Arts,58.65468575267651,18,3,94.04731768191814,71.59519799542376,0,1
661,Health,87.77948858808304,15,10,54.04846185884155,54.02760185908376,1,0
3364,Programming,33.73266253109466,2,9,92.511538398273,18.589145970133835,0,0
732,Health,5.37041064665809,12,8,64.59319530359215,53.09238333278207,0,0
8715,Health,35.57722567891625,20,4,96.14098108877903,98.66312582268426,0,0
6118,Health,53.71897210589549,17,5,89.61161361351955,26.241854569848932,1,1
532,Business,5.866922086349768,13,4,74.14364070603733,97.19114417499347,1,1
6584,Business,33.48224410834035,3,9,59.8758706754866,78.58320720339476,0,0
2800,Science,95.74218511817371,0,7,75.80052164530723,51.31095968543896,1,0
3142,Health,71.2179291553115,11,2,99.2775678932185,6.616094112496795,1,0
8390,Arts,80.00661170084521,17,9,53.327318401991135,46.78148100467994,1,1
5061,Business,22.000414473472052,11,0,63.211445823881704,95.29626866495022,0,0
1422,Programming,74.29099005355118,6,3,55.81406607805931,11.760327789580028,0,0
5773,Arts,31.692162775394138,14,4,83.53926407990419,69.40009971671918,1,1
5136,Business,18.067218186546814,1,8,70.02323632575852,10.298413535770745,1,0
6494,Health,44.93568925699315,6,9,65.02841956958471,6.898291514464317,0,0
8571,Business,67.00885006943035,13,2,61.05292401871395,74.62670700836853,1,0
7034,Health,46.34344780727864,0,6,84.75725337131648,70.753048562558,0,1
1682,Programming,48.70188810404956,15,4,62.239053048658725,8.757960190845315,1,0
2502,Health,40.416799858767746,11,8,90.69713704285431,99.80583128779642,1,1
7518,Science,83.11062179969464,19,2,69.15087154436489,87.59557404446088,0,0
4222,Health,78.99860723896884,5,1,64.8059187412149,20.133072861575453,1,0
3261,Programming,47.72179920977414,9,10,63.34238817737416,68.95480055380526,1,1
2873,Programming,62.315779287693594,10,0,67.33141177179284,18.369474139731366,1,0
2116,Health,41.006874926552754,3,6,99.33635863180943,4.3476291954457125,1,0
6336,Science,33.93279558960007,8,0,79.45572892279137,17.31645073663869,1,0
2899,Science,80.92972303945645,8,2,53.0766793494677,94.39664072745988,0,0
5240,Science,22.182211353238745,4,6,74.61240505186814,86.97615101553738,1,1
1210,Health,66.62771898211201,15,2,94.60958526255311,77.60138781796975,0,1
2768,Arts,93.91997398207201,7,4,58.65203376179481,73.72654780679241,0,1
4126,Business,66.77008485500673,19,6,65.69623268373044,97.38538451490662,0,1
3578,Science,43.21793676571602,10,6,80.57576611961014,92.15728342660056,1,1
6682,Health,29.287411428012344,4,6,80.6507536104969,77.81611864947345,0,1
1100,Business,7.894940907078299,19,2,59.14648147165221,23.460338381332857,0,0
8795,Health,49.26897096461355,18,3,83.99549654044839,42.68917759394214,1,1
4429,Health,83.81084597493115,20,6,55.06910116114872,25.573822774344567,0,0
6854,Arts,66.08191090997165,7,3,87.25283556623775,56.209869728923024,0,0
119,Programming,8.721392774531498,18,10,83.25448919885025,65.25341133671346,1,1
1148,Science,13.96219396055097,8,2,50.66762172628396,26.0289037723086,1,0
2051,Science,27.37138650157236,13,1,80.5422318629922,67.44053206371196,1,1
650,Business,41.7733760313052,10,2,51.09222772911721,19.66930383540626,1,0
3305,Programming,5.951863269316448,17,7,63.49489513932836,40.54529783257274,1,0
4715,Business,30.489756820756543,1,5,92.42439890523966,72.40277754922174,0,1
2311,Programming,80.62771228362008,12,8,72.82256470986158,64.67358337384883,1,1
5106,Arts,67.49264922403957,10,0,87.95430251063121,13.0621852380293,0,0
2451,Science,74.41869895398365,16,0,73.52910703010099,1.3031991623989714,1,0
3988,Business,25.9673209813639,10,7,67.8655135027822,46.01575592317539,0,0
4166,Programming,86.05903774169973,10,0,73.04120402878985,63.46905726457614,0,1
3679,Arts,38.121490358378395,18,4,89.56674657133047,14.076264664074289,1,1
8185,Programming,92.77419917958298,13,8,82.41545016349366,29.681291866217606,1,1
4077,Programming,85.36920646557496,0,2,84.39411824629698,29.194643886401327,1,0
1691,Programming,61.94681527162954,9,5,60.495555383161324,12.976572009566379,0,0
6978,Arts,64.29969770439716,7,9,74.074346396223,24.352643671879527,1,1
5638,Health,29.448012512457677,5,6,55.56359480429011,96.22750364419149,0,0
1329,Health,31.62309821146407,5,9,62.97031451234407,2.8208631633960812,1,0
6552,Business,94.77547570732438,2,5,97.58756275889179,81.25053422853729,1,1
593,Health,62.845366271254186,7,9,72.81308317571137,26.865883477204466,1,1
6043,Science,46.790959386274906,18,0,68.02830817065679,28.282130675125806,1,0
8076,Arts,80.12348352286116,19,5,57.45013478128823,83.34501913223494,1,1
6012,Programming,50.91350521346626,4,1,50.06221263517425,7.32742464147873,1,0
8837,Science,38.61565638959344,17,10,75.02012662788351,69.39289757355888,0,1
2357,Science,94.95786997089671,6,7,53.197153185158236,63.42879858213614,0,1
2742,Business,45.698097972824975,1,3,62.82064137381477,55.02284613917836,0,0
1297,Programming,2.511219124956946,6,10,77.17438911726461,40.46286876201156,1,0
3079,Programming,26.038268750072426,7,3,73.3244220161621,97.93495436691187,0,1
4960,Programming,28.143211893635193,17,6,59.91021249152622,11.3343159116857,1,0
3455,Science,52.995017822848915,19,1,97.75003787512762,8.854350760148222,1,0
8043,Science,54.4032249430474,16,6,66.92227768312262,52.434862652122995,1,0
656,Programming,56.50875365619233,11,4,94.34596438736598,61.6713496339963,0,1
8620,Business,20.782271113795048,15,0,63.56934016472506,34.06943907861858,0,1
5315,Health,7.349389971500942,7,10,66.55258467937198,87.47163235225948,0,0
6022,Science,56.30946294978614,15,7,72.0410657530801,68.78513994096139,0,1
3847,Business,95.34860142800383,10,6,66.01592867848797,28.314740650603575,0,0
6616,Health,74.41927456039049,3,7,93.00229001090338,13.833950180690735,1,0
1399,Programming,39.38866852444522,18,4,98.2268129109112,95.32268990066883,1,1
2906,Business,6.627216500526457,6,3,73.83275218579124,51.91014722001112,1,0
853,Science,41.20213112341733,11,2,91.82214468552338,61.5420838779705,0,1
7356,Arts,82.80956180732541,8,6,54.215629511123595,22.85339424387005,1,0
1415,Programming,76.51710623470474,18,9,71.90252091874339,5.5372655281775485,1,1
5494,Science,83.75648322975353,4,4,82.35568762215024,58.89642158457398,1,0
4512,Science,94.8126476591645,14,8,89.62598173214565,99.57887674441166,0,1
5993,Business,6.075762913852174,5,9,65.19815249049648,99.78785389353247,0,0
386,Programming,53.329835942306794,11,3,75.5169879875403,32.8674975553661,0,0
2382,Programming,64.88249777703273,3,8,62.75604832687661,96.3544898289717,0,0
6819,Arts,59.73268754736235,6,2,73.30321240898888,55.34484346107584,0,0
6678,Health,14.837394448255953,16,6,93.91461446111924,42.7640980435254,0,0
6631,Programming,47.87948612180135,14,5,89.55301302377895,9.589723387958049,0,1
8440,Business,27.730245630998333,4,8,71.59758235935985,44.02880972900031,1,1
5412,Business,22.43256615934562,5,8,99.40793036248925,95.20015815873329,0,1
4761,Health,17.10020133525599,4,8,52.719087759069424,95.06719899622256,0,0
6468,Health,51.76091055823729,20,7,69.48308246526688,57.83407931763808,0,0
2295,Arts,91.01723930207874,9,6,94.53235410240225,46.06036258817001,1,1
2369,Health,35.24900226845709,1,4,65.47385066375412,94.30612119912585,0,0
915,Science,73.23816295107689,17,6,71.16750334293965,7.20593974398721,1,1
5914,Business,34.95057646783383,14,1,83.47228876146113,46.78898079862134,1,0
187,Health,87.6609607501753,15,7,51.73126885892052,99.1939314624818,0,1
776,Programming,93.25936052714813,13,9,83.53209950942355,7.041147993789543,0,1
1426,Business,52.53153283050994,2,1,68.686402357465,38.273238613390944,0,0
3227,Arts,49.68932090992314,3,6,78.59553078795754,8.427222693333302,0,0
1469,Programming,43.07523899819655,7,9,67.2458535656989,38.46342580231648,0,0
8652,Arts,9.282677595067133,5,9,69.06345968847884,74.79102774734983,0,0
142,Health,7.5741299925892385,7,7,82.98203053879442,99.60967117024472,0,1
290,Science,91.46763773986947,5,3,71.87872342214145,93.07619030409771,0,0
4956,Health,67.35610499593159,6,10,92.23976541906853,15.915766944458076,0,1
4907,Programming,76.65782790038855,15,4,62.44889021746778,44.69455833460108,1,0
3727,Programming,31.928183870283547,2,5,70.88265493825392,99.87635654445128,1,1
2064,Business,2.8692069790472314,4,5,69.79661796471738,46.01932707743471,0,0
5383,Business,53.56930984455329,18,1,83.83278261605776,61.82278962253457,0,1
1660,Science,72.32119084014195,8,1,85.07124272952575,20.605895665382846,1,0
4676,Science,32.109910529450985,6,7,50.43192781563028,24.720146485766826,0,0
5625,Science,48.62406162015551,11,0,56.40517161856957,63.19427891263428,1,0
2241,Programming,11.929029190743444,19,5,95.53959898024708,4.279911880658494,0,0
168,Arts,94.46008654981182,10,2,58.84557987966218,41.270916206019905,0,0
3006,Science,63.037724647864074,2,4,92.09053098110829,58.965282382208336,0,0
6902,Health,15.462979277535522,13,6,79.19211586735875,13.402077963004578,1,0
3011,Science,38.22003105442571,1,6,68.75235672551464,74.03633980399282,0,0
4298,Science,6.800497883303407,9,1,56.890319130022114,2.9667053864524395,1,0
8325,Health,3.6189960425619923,19,3,80.15517787051031,88.6163302671697,0,0
7173,Arts,5.4460401543644235,5,2,88.21922684528215,56.31023893645647,0,0
5495,Science,76.08614974298656,18,2,67.5101520139804,81.07932416018524,0,0
4167,Health,40.94875388421571,9,4,84.01851095251342,0.9777659958152052,1,1
2318,Science,50.63374836974084,8,1,79.48936053952971,45.97062786696144,1,0
4613,Programming,87.21023205278618,11,4,69.5151627050914,84.167847661817,1,1
3676,Health,93.84489349224593,17,10,61.791748979878726,13.636210476701416,0,0
4346,Programming,71.22306142482077,3,10,63.604517576939585,58.485190806112286,0,0
3635,Business,37.867665937500256,12,9,93.20043585880106,92.57102408562345,1,1
