Description,Price,Rating,ReviewCount,Url
"OPPO F21s Pro 5G (Dawnlight Gold, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",25999,3.9 out of 5 stars,106,https://www.amazon.in//Dawnlight-Storage-Additional-Exchange-Offers/dp/B0BD52J6HF/ref=sr_1_9?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-9
"OPPO A54 (Crystal Black, 4GB RAM, 64GB Storage) with No Cost EMI & Additional Exchange Offers",10990,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Crystal-Storage-Additional-Exchange/dp/B08ZJTBSLD/ref=sr_1_10?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-10
"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included| Get 2 Months of YouTube Premium Free!",19999,3.8 out of 5 stars,"22,491",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MjAyNDYzNzEzNDg1MTQwOjE2Njg4MDc0NDg6c3BfbXRmOjIwMDUyNTg1NDQyNDk4OjowOjo&url=%2FRedmi-Stealth-Additional-Exchange-Included%2Fdp%2FB09T39K9YL%2Fref%3Dsr_1_11_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807448%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lava Blaze 5G (Glass Green, 4GB RAM, UFS 2.2 128GB Storage) | 5G Ready | 50MP AI Triple Camera | 5000 mAh Battery",10999,5.0 out of 5 stars,5,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MjAyNDYzNzEzNDg1MTQwOjE2Njg4MDc0NDg6c3BfbXRmOjIwMDkzNjgwMTc4ODk4OjowOjo&url=%2FLava-Blaze-5G-Green-Storage%2Fdp%2FB0BKJRHV2M%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807448%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Oppo A54 (Crystal Black, 4GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",11490,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Crystal-Storage-Additional-Exchange/dp/B08ZJT55V9/ref=sr_1_13?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-13
"OPPO A15s (Rainbow Silver, 4GB RAM, 64GB Storage) With No Cost EMI/Additional Exchange Offers",9990,4.3 out of 5 stars,"9,323",https://www.amazon.in//Test-TST_Exclusive1003-Exclusive-1003/dp/B0844592FT/ref=sr_1_14?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-14
"OPPO F21 Pro (Sunset Orange, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",21999,4.1 out of 5 stars,"1,929",https://www.amazon.in//Sunset-Orange-Storage-Additional-Exchange/dp/B09WN26DLF/ref=sr_1_15?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-15
"Oppo A54 (Starry Blue, 4GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",11490,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Starry-Storage-Additional-Exchange/dp/B08ZJRVX16/ref=sr_1_16?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-16
"OPPO A77 (Sky Blue, 4GB RAM, 64 Storage) with No Cost EMI/Additional Exchange Offers",15499,3.2 out of 5 stars,6,https://www.amazon.in//OPPO-Storage-Additional-Exchange-Offers/dp/B0B7X8GPPH/ref=sr_1_17?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-17
"OPPO K10 5G (Ocean Blue, 8GB RAM 128GB Storage)",19899,4.1 out of 5 stars,340,https://www.amazon.in//OPPO-Ocean-Blue-128GB-Storage/dp/B0B4D8WP8G/ref=sr_1_18?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-18
"OPPO A77s (Sunset Orange, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",17999,,New to Amazon,https://www.amazon.in//Sunset-Orange-Storage-Additional-Exchange/dp/B082FY6S2Y/ref=sr_1_19?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-19
"OPPO Reno8 5G (Shimmer Black, 128 GB) (8 GB RAM)",27990,4.1 out of 5 stars,39,https://www.amazon.in//OPPO-Reno8-Shimmer-Black-128/dp/B0B82F3M2N/ref=sr_1_20?keywords=Oppo+mobile+phone&qid=1668807448&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-20
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",11999,4.0 out of 5 stars,"12,588",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTQxNjk0NjMyMjkxNTEzOjE2Njg4MDc0NTE6c3BfYXRmOjIwMDYzMjEyODg3OTk4OjowOjo&url=%2FSamsung-Galaxy-Storage-6000mAh-Battery%2Fdp%2FB0B4F2TTTS%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807451%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",18999,4.1 out of 5 stars,"18,423",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTQxNjk0NjMyMjkxNTEzOjE2Njg4MDc0NTE6c3BfYXRmOjIwMDU0MDQyMDM0NTk4OjowOjo&url=%2FSamsung-Emerald-Storage-Purchased-Separately%2Fdp%2FB0B14MR9L1%2Fref%3Dsr_1_2_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807451%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",14990,4.2 out of 5 stars,"31,010",https://www.amazon.in//OPPO-Fantastic-Purple-128GB-Storage/dp/B08VB34KJ1/ref=sr_1_3?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-3
"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",11990,4.2 out of 5 stars,"57,583",https://www.amazon.in//Oppo-Mystery-Storage-Additional-Exchange/dp/B08444S68L/ref=sr_1_4?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-4
"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",14990,4.2 out of 5 stars,"31,010",https://www.amazon.in//OPPO-Fluid-Black-128GB-Storage/dp/B08VB2CMR3/ref=sr_1_5?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-5
"OPPO A15s (Fancy White, 4GB, 128GB Storage) AI Triple Camera | 6.52"" HD+ Screen | 2.3GHz Mediatek Helio P35 Octa Core Processor",10990,4.3 out of 5 stars,"9,323",https://www.amazon.in//Oppo-Storage-Additional-Exchange-CPH2179/dp/B08LRDT7PL/ref=sr_1_6?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-6
"OPPO F21s Pro (Starlight Black, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",21999,3.3 out of 5 stars,30,https://www.amazon.in//Starlight-Storage-Additional-Exchange-Offers/dp/B082GLF2C5/ref=sr_1_7?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-7
"OPPO F21s Pro 5G (Starlight Black, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",25999,3.5 out of 5 stars,27,https://www.amazon.in//Starlight-Storage-Additional-Exchange-Offers/dp/B0BD52C9GZ/ref=sr_1_8?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-8
"OPPO F21s Pro 5G (Dawnlight Gold, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",25999,3.9 out of 5 stars,106,https://www.amazon.in//Dawnlight-Storage-Additional-Exchange-Offers/dp/B0BD52J6HF/ref=sr_1_9?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-9
"OPPO A54 (Crystal Black, 4GB RAM, 64GB Storage) with No Cost EMI & Additional Exchange Offers",10990,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Crystal-Storage-Additional-Exchange/dp/B08ZJTBSLD/ref=sr_1_10?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-10
"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included| Get 2 Months of YouTube Premium Free!",19999,3.8 out of 5 stars,"22,491",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTQxNjk0NjMyMjkxNTEzOjE2Njg4MDc0NTE6c3BfbXRmOjIwMDUyNTg1NDQyNDk4OjowOjo&url=%2FRedmi-Stealth-Additional-Exchange-Included%2Fdp%2FB09T39K9YL%2Fref%3Dsr_1_11_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807451%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lava Blaze 5G (Glass Green, 4GB RAM, UFS 2.2 128GB Storage) | 5G Ready | 50MP AI Triple Camera | 5000 mAh Battery",10999,5.0 out of 5 stars,5,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTQxNjk0NjMyMjkxNTEzOjE2Njg4MDc0NTE6c3BfbXRmOjIwMDkzNjgwMTc4ODk4OjowOjo&url=%2FLava-Blaze-5G-Green-Storage%2Fdp%2FB0BKJRHV2M%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807451%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Oppo A54 (Crystal Black, 4GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",11490,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Crystal-Storage-Additional-Exchange/dp/B08ZJT55V9/ref=sr_1_13?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-13
"OPPO A15s (Rainbow Silver, 4GB RAM, 64GB Storage) With No Cost EMI/Additional Exchange Offers",9990,4.3 out of 5 stars,"9,323",https://www.amazon.in//Test-TST_Exclusive1003-Exclusive-1003/dp/B0844592FT/ref=sr_1_14?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-14
"OPPO F21 Pro (Sunset Orange, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",21999,4.1 out of 5 stars,"1,929",https://www.amazon.in//Sunset-Orange-Storage-Additional-Exchange/dp/B09WN26DLF/ref=sr_1_15?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-15
"Oppo A54 (Starry Blue, 4GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",11490,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Starry-Storage-Additional-Exchange/dp/B08ZJRVX16/ref=sr_1_16?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-16
"OPPO A77 (Sky Blue, 4GB RAM, 64 Storage) with No Cost EMI/Additional Exchange Offers",15499,3.2 out of 5 stars,6,https://www.amazon.in//OPPO-Storage-Additional-Exchange-Offers/dp/B0B7X8GPPH/ref=sr_1_17?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-17
"OPPO K10 5G (Ocean Blue, 8GB RAM 128GB Storage)",19899,4.1 out of 5 stars,340,https://www.amazon.in//OPPO-Ocean-Blue-128GB-Storage/dp/B0B4D8WP8G/ref=sr_1_18?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-18
"OPPO A77s (Sunset Orange, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",17999,,New to Amazon,https://www.amazon.in//Sunset-Orange-Storage-Additional-Exchange/dp/B082FY6S2Y/ref=sr_1_19?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-19
"OPPO Reno8 5G (Shimmer Black, 128 GB) (8 GB RAM)",27990,4.1 out of 5 stars,39,https://www.amazon.in//OPPO-Reno8-Shimmer-Black-128/dp/B0B82F3M2N/ref=sr_1_20?keywords=Oppo+mobile+phone&qid=1668807451&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-20
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",11999,4.0 out of 5 stars,"12,588",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTI4MDk1NTA5MTYxNzM3OjE2Njg4MDc0NTM6c3BfYXRmOjIwMDYzMjEyODg3OTk4OjowOjo&url=%2FSamsung-Galaxy-Storage-6000mAh-Battery%2Fdp%2FB0B4F2TTTS%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807453%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",18999,4.1 out of 5 stars,"18,423",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTI4MDk1NTA5MTYxNzM3OjE2Njg4MDc0NTM6c3BfYXRmOjIwMDU0MDQyMDM0NTk4OjowOjo&url=%2FSamsung-Emerald-Storage-Purchased-Separately%2Fdp%2FB0B14MR9L1%2Fref%3Dsr_1_2_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807453%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",14990,4.2 out of 5 stars,"31,010",https://www.amazon.in//OPPO-Fantastic-Purple-128GB-Storage/dp/B08VB34KJ1/ref=sr_1_3?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-3
"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",11990,4.2 out of 5 stars,"57,583",https://www.amazon.in//Oppo-Mystery-Storage-Additional-Exchange/dp/B08444S68L/ref=sr_1_4?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-4
"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",14990,4.2 out of 5 stars,"31,010",https://www.amazon.in//OPPO-Fluid-Black-128GB-Storage/dp/B08VB2CMR3/ref=sr_1_5?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-5
"OPPO A15s (Fancy White, 4GB, 128GB Storage) AI Triple Camera | 6.52"" HD+ Screen | 2.3GHz Mediatek Helio P35 Octa Core Processor",10990,4.3 out of 5 stars,"9,323",https://www.amazon.in//Oppo-Storage-Additional-Exchange-CPH2179/dp/B08LRDT7PL/ref=sr_1_6?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-6
"OPPO F21s Pro (Starlight Black, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",21999,3.3 out of 5 stars,30,https://www.amazon.in//Starlight-Storage-Additional-Exchange-Offers/dp/B082GLF2C5/ref=sr_1_7?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-7
"OPPO F21s Pro 5G (Starlight Black, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",25999,3.5 out of 5 stars,27,https://www.amazon.in//Starlight-Storage-Additional-Exchange-Offers/dp/B0BD52C9GZ/ref=sr_1_8?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-8
"OPPO F21s Pro 5G (Dawnlight Gold, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",25999,3.9 out of 5 stars,106,https://www.amazon.in//Dawnlight-Storage-Additional-Exchange-Offers/dp/B0BD52J6HF/ref=sr_1_9?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-9
"OPPO A54 (Crystal Black, 4GB RAM, 64GB Storage) with No Cost EMI & Additional Exchange Offers",10990,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Crystal-Storage-Additional-Exchange/dp/B08ZJTBSLD/ref=sr_1_10?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-10
"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included| Get 2 Months of YouTube Premium Free!",19999,3.8 out of 5 stars,"22,491",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTI4MDk1NTA5MTYxNzM3OjE2Njg4MDc0NTM6c3BfbXRmOjIwMDUyNTg1NDQyNDk4OjowOjo&url=%2FRedmi-Stealth-Additional-Exchange-Included%2Fdp%2FB09T39K9YL%2Fref%3Dsr_1_11_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807453%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lava Blaze 5G (Glass Green, 4GB RAM, UFS 2.2 128GB Storage) | 5G Ready | 50MP AI Triple Camera | 5000 mAh Battery",10999,5.0 out of 5 stars,5,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTI4MDk1NTA5MTYxNzM3OjE2Njg4MDc0NTM6c3BfbXRmOjIwMDkzNjgwMTc4ODk4OjowOjo&url=%2FLava-Blaze-5G-Green-Storage%2Fdp%2FB0BKJRHV2M%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807453%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Oppo A54 (Crystal Black, 4GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",11490,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Crystal-Storage-Additional-Exchange/dp/B08ZJT55V9/ref=sr_1_13?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-13
"OPPO A15s (Rainbow Silver, 4GB RAM, 64GB Storage) With No Cost EMI/Additional Exchange Offers",9990,4.3 out of 5 stars,"9,323",https://www.amazon.in//Test-TST_Exclusive1003-Exclusive-1003/dp/B0844592FT/ref=sr_1_14?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-14
"OPPO F21 Pro (Sunset Orange, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",21999,4.1 out of 5 stars,"1,929",https://www.amazon.in//Sunset-Orange-Storage-Additional-Exchange/dp/B09WN26DLF/ref=sr_1_15?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-15
"Oppo A54 (Starry Blue, 4GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",11490,4.2 out of 5 stars,"9,426",https://www.amazon.in//Oppo-Starry-Storage-Additional-Exchange/dp/B08ZJRVX16/ref=sr_1_16?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-16
"OPPO A77 (Sky Blue, 4GB RAM, 64 Storage) with No Cost EMI/Additional Exchange Offers",15499,3.2 out of 5 stars,6,https://www.amazon.in//OPPO-Storage-Additional-Exchange-Offers/dp/B0B7X8GPPH/ref=sr_1_17?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-17
"OPPO K10 5G (Ocean Blue, 8GB RAM 128GB Storage)",19899,4.1 out of 5 stars,340,https://www.amazon.in//OPPO-Ocean-Blue-128GB-Storage/dp/B0B4D8WP8G/ref=sr_1_18?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-18
"OPPO A77s (Sunset Orange, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",17999,,New to Amazon,https://www.amazon.in//Sunset-Orange-Storage-Additional-Exchange/dp/B082FY6S2Y/ref=sr_1_19?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-19
"OPPO Reno8 5G (Shimmer Black, 128 GB) (8 GB RAM)",27990,4.1 out of 5 stars,39,https://www.amazon.in//OPPO-Reno8-Shimmer-Black-128/dp/B0B82F3M2N/ref=sr_1_20?keywords=Oppo+mobile+phone&qid=1668807453&qu=eyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%3D%3D&sr=8-20
"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",11999,4.0 out of 5 stars,"12,588",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2NDcyNzI1MDg2MDcxMzc6MTY2ODgwNzQ1NTpzcF9hdGY6MjAwNjMyMTI4ODc5OTg6OjA6Og&url=%2FSamsung-Galaxy-Storage-6000mAh-Battery%2Fdp%2FB0B4F2TTTS%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DOppo%2Bmobile%2Bphone%26qid%3D1668807454%26qu%3DeyJxc2MiOiI2LjQwIiwicXNhIjoiNS43MSIsInFzcCI6IjQuNDgifQ%253D%253D%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
