,is_hidden,slot,ability.name,ability.url,pokedex_nr
816,True,3,speed-boost,https://pokeapi.co/api/v2/ability/3/,319
817,False,1,water-veil,https://pokeapi.co/api/v2/ability/41/,320
818,False,2,oblivious,https://pokeapi.co/api/v2/ability/12/,320
819,True,3,pressure,https://pokeapi.co/api/v2/ability/46/,320
820,False,1,water-veil,https://pokeapi.co/api/v2/ability/41/,321
821,False,2,oblivious,https://pokeapi.co/api/v2/ability/12/,321
822,True,3,pressure,https://pokeapi.co/api/v2/ability/46/,321
823,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,322
824,False,2,simple,https://pokeapi.co/api/v2/ability/86/,322
825,True,3,own-tempo,https://pokeapi.co/api/v2/ability/20/,322
826,False,1,magma-armor,https://pokeapi.co/api/v2/ability/40/,323
827,False,2,solid-rock,https://pokeapi.co/api/v2/ability/116/,323
828,True,3,anger-point,https://pokeapi.co/api/v2/ability/83/,323
829,False,1,white-smoke,https://pokeapi.co/api/v2/ability/73/,324
830,False,2,drought,https://pokeapi.co/api/v2/ability/70/,324
831,True,3,shell-armor,https://pokeapi.co/api/v2/ability/75/,324
832,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,325
833,False,2,own-tempo,https://pokeapi.co/api/v2/ability/20/,325
834,True,3,gluttony,https://pokeapi.co/api/v2/ability/82/,325
835,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,326
836,False,2,own-tempo,https://pokeapi.co/api/v2/ability/20/,326
837,True,3,gluttony,https://pokeapi.co/api/v2/ability/82/,326
838,False,1,own-tempo,https://pokeapi.co/api/v2/ability/20/,327
839,False,2,tangled-feet,https://pokeapi.co/api/v2/ability/77/,327
840,True,3,contrary,https://pokeapi.co/api/v2/ability/126/,327
841,False,1,hyper-cutter,https://pokeapi.co/api/v2/ability/52/,328
842,False,2,arena-trap,https://pokeapi.co/api/v2/ability/71/,328
843,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,328
844,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,329
845,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,330
846,False,1,sand-veil,https://pokeapi.co/api/v2/ability/8/,331
847,True,3,water-absorb,https://pokeapi.co/api/v2/ability/11/,331
848,False,1,sand-veil,https://pokeapi.co/api/v2/ability/8/,332
849,True,3,water-absorb,https://pokeapi.co/api/v2/ability/11/,332
850,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,333
851,True,3,cloud-nine,https://pokeapi.co/api/v2/ability/13/,333
852,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,334
853,True,3,cloud-nine,https://pokeapi.co/api/v2/ability/13/,334
854,False,1,immunity,https://pokeapi.co/api/v2/ability/17/,335
855,True,3,toxic-boost,https://pokeapi.co/api/v2/ability/137/,335
856,False,1,shed-skin,https://pokeapi.co/api/v2/ability/61/,336
857,True,3,infiltrator,https://pokeapi.co/api/v2/ability/151/,336
858,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,337
859,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,338
860,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,339
861,False,2,anticipation,https://pokeapi.co/api/v2/ability/107/,339
862,True,3,hydration,https://pokeapi.co/api/v2/ability/93/,339
863,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,340
864,False,2,anticipation,https://pokeapi.co/api/v2/ability/107/,340
865,True,3,hydration,https://pokeapi.co/api/v2/ability/93/,340
866,False,1,hyper-cutter,https://pokeapi.co/api/v2/ability/52/,341
867,False,2,shell-armor,https://pokeapi.co/api/v2/ability/75/,341
868,True,3,adaptability,https://pokeapi.co/api/v2/ability/91/,341
869,False,1,hyper-cutter,https://pokeapi.co/api/v2/ability/52/,342
870,False,2,shell-armor,https://pokeapi.co/api/v2/ability/75/,342
871,True,3,adaptability,https://pokeapi.co/api/v2/ability/91/,342
872,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,343
873,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,344
874,False,1,suction-cups,https://pokeapi.co/api/v2/ability/21/,345
875,True,3,storm-drain,https://pokeapi.co/api/v2/ability/114/,345
876,False,1,suction-cups,https://pokeapi.co/api/v2/ability/21/,346
877,True,3,storm-drain,https://pokeapi.co/api/v2/ability/114/,346
878,False,1,battle-armor,https://pokeapi.co/api/v2/ability/4/,347
879,True,3,swift-swim,https://pokeapi.co/api/v2/ability/33/,347
880,False,1,battle-armor,https://pokeapi.co/api/v2/ability/4/,348
881,True,3,swift-swim,https://pokeapi.co/api/v2/ability/33/,348
882,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,349
883,False,2,oblivious,https://pokeapi.co/api/v2/ability/12/,349
884,True,3,adaptability,https://pokeapi.co/api/v2/ability/91/,349
885,False,1,marvel-scale,https://pokeapi.co/api/v2/ability/63/,350
886,False,2,competitive,https://pokeapi.co/api/v2/ability/172/,350
887,True,3,cute-charm,https://pokeapi.co/api/v2/ability/56/,350
888,False,1,forecast,https://pokeapi.co/api/v2/ability/59/,351
889,False,1,color-change,https://pokeapi.co/api/v2/ability/16/,352
890,True,3,protean,https://pokeapi.co/api/v2/ability/168/,352
891,False,1,insomnia,https://pokeapi.co/api/v2/ability/15/,353
892,False,2,frisk,https://pokeapi.co/api/v2/ability/119/,353
893,True,3,cursed-body,https://pokeapi.co/api/v2/ability/130/,353
894,False,1,insomnia,https://pokeapi.co/api/v2/ability/15/,354
895,False,2,frisk,https://pokeapi.co/api/v2/ability/119/,354
896,True,3,cursed-body,https://pokeapi.co/api/v2/ability/130/,354
897,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,355
898,True,3,frisk,https://pokeapi.co/api/v2/ability/119/,355
899,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,356
900,True,3,frisk,https://pokeapi.co/api/v2/ability/119/,356
901,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,357
902,False,2,solar-power,https://pokeapi.co/api/v2/ability/94/,357
903,True,3,harvest,https://pokeapi.co/api/v2/ability/139/,357
904,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,358
905,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,359
906,False,2,super-luck,https://pokeapi.co/api/v2/ability/105/,359
907,True,3,justified,https://pokeapi.co/api/v2/ability/154/,359
908,False,1,shadow-tag,https://pokeapi.co/api/v2/ability/23/,360
909,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,360
910,False,1,inner-focus,https://pokeapi.co/api/v2/ability/39/,361
911,False,2,ice-body,https://pokeapi.co/api/v2/ability/115/,361
912,True,3,moody,https://pokeapi.co/api/v2/ability/141/,361
913,False,1,inner-focus,https://pokeapi.co/api/v2/ability/39/,362
914,False,2,ice-body,https://pokeapi.co/api/v2/ability/115/,362
915,True,3,moody,https://pokeapi.co/api/v2/ability/141/,362
916,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,363
917,False,2,ice-body,https://pokeapi.co/api/v2/ability/115/,363
918,True,3,oblivious,https://pokeapi.co/api/v2/ability/12/,363
919,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,364
920,False,2,ice-body,https://pokeapi.co/api/v2/ability/115/,364
921,True,3,oblivious,https://pokeapi.co/api/v2/ability/12/,364
922,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,365
923,False,2,ice-body,https://pokeapi.co/api/v2/ability/115/,365
924,True,3,oblivious,https://pokeapi.co/api/v2/ability/12/,365
925,False,1,shell-armor,https://pokeapi.co/api/v2/ability/75/,366
926,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,366
927,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,367
928,True,3,water-veil,https://pokeapi.co/api/v2/ability/41/,367
929,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,368
930,True,3,hydration,https://pokeapi.co/api/v2/ability/93/,368
931,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,369
932,False,2,rock-head,https://pokeapi.co/api/v2/ability/69/,369
933,True,3,sturdy,https://pokeapi.co/api/v2/ability/5/,369
934,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,370
935,True,3,hydration,https://pokeapi.co/api/v2/ability/93/,370
936,False,1,rock-head,https://pokeapi.co/api/v2/ability/69/,371
937,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,371
938,False,1,rock-head,https://pokeapi.co/api/v2/ability/69/,372
939,True,3,overcoat,https://pokeapi.co/api/v2/ability/142/,372
940,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,373
941,True,3,moxie,https://pokeapi.co/api/v2/ability/153/,373
942,False,1,clear-body,https://pokeapi.co/api/v2/ability/29/,374
943,True,3,light-metal,https://pokeapi.co/api/v2/ability/135/,374
944,False,1,clear-body,https://pokeapi.co/api/v2/ability/29/,375
945,True,3,light-metal,https://pokeapi.co/api/v2/ability/135/,375
946,False,1,clear-body,https://pokeapi.co/api/v2/ability/29/,376
947,True,3,light-metal,https://pokeapi.co/api/v2/ability/135/,376
948,False,1,clear-body,https://pokeapi.co/api/v2/ability/29/,377
949,True,3,sturdy,https://pokeapi.co/api/v2/ability/5/,377
950,False,1,clear-body,https://pokeapi.co/api/v2/ability/29/,378
951,True,3,ice-body,https://pokeapi.co/api/v2/ability/115/,378
952,False,1,clear-body,https://pokeapi.co/api/v2/ability/29/,379
953,True,3,light-metal,https://pokeapi.co/api/v2/ability/135/,379
954,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,380
955,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,381
956,False,1,drizzle,https://pokeapi.co/api/v2/ability/2/,382
957,False,1,drought,https://pokeapi.co/api/v2/ability/70/,383
958,False,1,air-lock,https://pokeapi.co/api/v2/ability/76/,384
959,False,1,serene-grace,https://pokeapi.co/api/v2/ability/32/,385
960,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,386
961,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,387
962,True,3,shell-armor,https://pokeapi.co/api/v2/ability/75/,387
963,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,388
964,True,3,shell-armor,https://pokeapi.co/api/v2/ability/75/,388
965,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,389
966,True,3,shell-armor,https://pokeapi.co/api/v2/ability/75/,389
967,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,390
968,True,3,iron-fist,https://pokeapi.co/api/v2/ability/89/,390
969,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,391
970,True,3,iron-fist,https://pokeapi.co/api/v2/ability/89/,391
971,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,392
972,True,3,iron-fist,https://pokeapi.co/api/v2/ability/89/,392
973,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,393
974,True,3,defiant,https://pokeapi.co/api/v2/ability/128/,393
975,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,394
976,True,3,defiant,https://pokeapi.co/api/v2/ability/128/,394
977,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,395
978,True,3,defiant,https://pokeapi.co/api/v2/ability/128/,395
979,False,1,keen-eye,https://pokeapi.co/api/v2/ability/51/,396
980,True,3,reckless,https://pokeapi.co/api/v2/ability/120/,396
981,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,397
982,True,3,reckless,https://pokeapi.co/api/v2/ability/120/,397
983,False,1,intimidate,https://pokeapi.co/api/v2/ability/22/,398
984,True,3,reckless,https://pokeapi.co/api/v2/ability/120/,398
985,False,1,simple,https://pokeapi.co/api/v2/ability/86/,399
986,False,2,unaware,https://pokeapi.co/api/v2/ability/109/,399
987,True,3,moody,https://pokeapi.co/api/v2/ability/141/,399
988,False,1,simple,https://pokeapi.co/api/v2/ability/86/,400
989,False,2,unaware,https://pokeapi.co/api/v2/ability/109/,400
990,True,3,moody,https://pokeapi.co/api/v2/ability/141/,400
991,False,1,shed-skin,https://pokeapi.co/api/v2/ability/61/,401
992,True,3,run-away,https://pokeapi.co/api/v2/ability/50/,401
993,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,402
994,True,3,technician,https://pokeapi.co/api/v2/ability/101/,402
995,False,1,rivalry,https://pokeapi.co/api/v2/ability/79/,403
996,False,2,intimidate,https://pokeapi.co/api/v2/ability/22/,403
997,True,3,guts,https://pokeapi.co/api/v2/ability/62/,403
998,False,1,rivalry,https://pokeapi.co/api/v2/ability/79/,404
999,False,2,intimidate,https://pokeapi.co/api/v2/ability/22/,404
1000,True,3,guts,https://pokeapi.co/api/v2/ability/62/,404
1001,False,1,rivalry,https://pokeapi.co/api/v2/ability/79/,405
1002,False,2,intimidate,https://pokeapi.co/api/v2/ability/22/,405
1003,True,3,guts,https://pokeapi.co/api/v2/ability/62/,405
1004,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,406
1005,False,2,poison-point,https://pokeapi.co/api/v2/ability/38/,406
1006,True,3,leaf-guard,https://pokeapi.co/api/v2/ability/102/,406
1007,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,407
1008,False,2,poison-point,https://pokeapi.co/api/v2/ability/38/,407
1009,True,3,technician,https://pokeapi.co/api/v2/ability/101/,407
1010,False,1,mold-breaker,https://pokeapi.co/api/v2/ability/104/,408
1011,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,408
1012,False,1,mold-breaker,https://pokeapi.co/api/v2/ability/104/,409
1013,True,3,sheer-force,https://pokeapi.co/api/v2/ability/125/,409
1014,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,410
1015,True,3,soundproof,https://pokeapi.co/api/v2/ability/43/,410
1016,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,411
1017,True,3,soundproof,https://pokeapi.co/api/v2/ability/43/,411
1018,False,1,shed-skin,https://pokeapi.co/api/v2/ability/61/,412
1019,True,3,overcoat,https://pokeapi.co/api/v2/ability/142/,412
1020,False,1,anticipation,https://pokeapi.co/api/v2/ability/107/,413
1021,True,3,overcoat,https://pokeapi.co/api/v2/ability/142/,413
1022,False,1,swarm,https://pokeapi.co/api/v2/ability/68/,414
1023,True,3,tinted-lens,https://pokeapi.co/api/v2/ability/110/,414
1024,False,1,honey-gather,https://pokeapi.co/api/v2/ability/118/,415
1025,True,3,hustle,https://pokeapi.co/api/v2/ability/55/,415
1026,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,416
1027,True,3,unnerve,https://pokeapi.co/api/v2/ability/127/,416
1028,False,1,run-away,https://pokeapi.co/api/v2/ability/50/,417
1029,False,2,pickup,https://pokeapi.co/api/v2/ability/53/,417
1030,True,3,volt-absorb,https://pokeapi.co/api/v2/ability/10/,417
1031,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,418
1032,True,3,water-veil,https://pokeapi.co/api/v2/ability/41/,418
1033,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,419
1034,True,3,water-veil,https://pokeapi.co/api/v2/ability/41/,419
1035,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,420
1036,False,1,flower-gift,https://pokeapi.co/api/v2/ability/122/,421
1037,False,1,sticky-hold,https://pokeapi.co/api/v2/ability/60/,422
1038,False,2,storm-drain,https://pokeapi.co/api/v2/ability/114/,422
1039,True,3,sand-force,https://pokeapi.co/api/v2/ability/159/,422
1040,False,1,sticky-hold,https://pokeapi.co/api/v2/ability/60/,423
1041,False,2,storm-drain,https://pokeapi.co/api/v2/ability/114/,423
1042,True,3,sand-force,https://pokeapi.co/api/v2/ability/159/,423
1043,False,1,technician,https://pokeapi.co/api/v2/ability/101/,424
1044,False,2,pickup,https://pokeapi.co/api/v2/ability/53/,424
1045,True,3,skill-link,https://pokeapi.co/api/v2/ability/92/,424
1046,False,1,aftermath,https://pokeapi.co/api/v2/ability/106/,425
1047,False,2,unburden,https://pokeapi.co/api/v2/ability/84/,425
1048,True,3,flare-boost,https://pokeapi.co/api/v2/ability/138/,425
1049,False,1,aftermath,https://pokeapi.co/api/v2/ability/106/,426
1050,False,2,unburden,https://pokeapi.co/api/v2/ability/84/,426
1051,True,3,flare-boost,https://pokeapi.co/api/v2/ability/138/,426
1052,False,1,run-away,https://pokeapi.co/api/v2/ability/50/,427
1053,False,2,klutz,https://pokeapi.co/api/v2/ability/103/,427
1054,True,3,limber,https://pokeapi.co/api/v2/ability/7/,427
1055,False,1,cute-charm,https://pokeapi.co/api/v2/ability/56/,428
1056,False,2,klutz,https://pokeapi.co/api/v2/ability/103/,428
1057,True,3,limber,https://pokeapi.co/api/v2/ability/7/,428
1058,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,429
1059,False,1,insomnia,https://pokeapi.co/api/v2/ability/15/,430
1060,False,2,super-luck,https://pokeapi.co/api/v2/ability/105/,430
1061,True,3,moxie,https://pokeapi.co/api/v2/ability/153/,430
1062,False,1,limber,https://pokeapi.co/api/v2/ability/7/,431
1063,False,2,own-tempo,https://pokeapi.co/api/v2/ability/20/,431
1064,True,3,keen-eye,https://pokeapi.co/api/v2/ability/51/,431
1065,False,1,thick-fat,https://pokeapi.co/api/v2/ability/47/,432
1066,False,2,own-tempo,https://pokeapi.co/api/v2/ability/20/,432
1067,True,3,defiant,https://pokeapi.co/api/v2/ability/128/,432
1068,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,433
1069,False,1,stench,https://pokeapi.co/api/v2/ability/1/,434
1070,False,2,aftermath,https://pokeapi.co/api/v2/ability/106/,434
1071,True,3,keen-eye,https://pokeapi.co/api/v2/ability/51/,434
1072,False,1,stench,https://pokeapi.co/api/v2/ability/1/,435
1073,False,2,aftermath,https://pokeapi.co/api/v2/ability/106/,435
1074,True,3,keen-eye,https://pokeapi.co/api/v2/ability/51/,435
1075,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,436
1076,False,2,heatproof,https://pokeapi.co/api/v2/ability/85/,436
1077,True,3,heavy-metal,https://pokeapi.co/api/v2/ability/134/,436
1078,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,437
1079,False,2,heatproof,https://pokeapi.co/api/v2/ability/85/,437
1080,True,3,heavy-metal,https://pokeapi.co/api/v2/ability/134/,437
1081,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,438
1082,False,2,rock-head,https://pokeapi.co/api/v2/ability/69/,438
1083,True,3,rattled,https://pokeapi.co/api/v2/ability/155/,438
1084,False,1,soundproof,https://pokeapi.co/api/v2/ability/43/,439
1085,False,2,filter,https://pokeapi.co/api/v2/ability/111/,439
1086,True,3,technician,https://pokeapi.co/api/v2/ability/101/,439
1087,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,440
1088,False,2,serene-grace,https://pokeapi.co/api/v2/ability/32/,440
1089,True,3,friend-guard,https://pokeapi.co/api/v2/ability/132/,440
1090,False,1,keen-eye,https://pokeapi.co/api/v2/ability/51/,441
1091,False,2,tangled-feet,https://pokeapi.co/api/v2/ability/77/,441
1092,True,3,big-pecks,https://pokeapi.co/api/v2/ability/145/,441
1093,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,442
1094,True,3,infiltrator,https://pokeapi.co/api/v2/ability/151/,442
1095,False,1,sand-veil,https://pokeapi.co/api/v2/ability/8/,443
1096,True,3,rough-skin,https://pokeapi.co/api/v2/ability/24/,443
1097,False,1,sand-veil,https://pokeapi.co/api/v2/ability/8/,444
1098,True,3,rough-skin,https://pokeapi.co/api/v2/ability/24/,444
1099,False,1,sand-veil,https://pokeapi.co/api/v2/ability/8/,445
1100,True,3,rough-skin,https://pokeapi.co/api/v2/ability/24/,445
1101,False,1,pickup,https://pokeapi.co/api/v2/ability/53/,446
1102,False,2,thick-fat,https://pokeapi.co/api/v2/ability/47/,446
1103,True,3,gluttony,https://pokeapi.co/api/v2/ability/82/,446
1104,False,1,steadfast,https://pokeapi.co/api/v2/ability/80/,447
1105,False,2,inner-focus,https://pokeapi.co/api/v2/ability/39/,447
1106,True,3,prankster,https://pokeapi.co/api/v2/ability/158/,447
1107,False,1,steadfast,https://pokeapi.co/api/v2/ability/80/,448
1108,False,2,inner-focus,https://pokeapi.co/api/v2/ability/39/,448
1109,True,3,justified,https://pokeapi.co/api/v2/ability/154/,448
1110,False,1,sand-stream,https://pokeapi.co/api/v2/ability/45/,449
1111,True,3,sand-force,https://pokeapi.co/api/v2/ability/159/,449
1112,False,1,sand-stream,https://pokeapi.co/api/v2/ability/45/,450
1113,True,3,sand-force,https://pokeapi.co/api/v2/ability/159/,450
1114,False,1,battle-armor,https://pokeapi.co/api/v2/ability/4/,451
1115,False,2,sniper,https://pokeapi.co/api/v2/ability/97/,451
1116,True,3,keen-eye,https://pokeapi.co/api/v2/ability/51/,451
1117,False,1,battle-armor,https://pokeapi.co/api/v2/ability/4/,452
1118,False,2,sniper,https://pokeapi.co/api/v2/ability/97/,452
1119,True,3,keen-eye,https://pokeapi.co/api/v2/ability/51/,452
1120,False,1,anticipation,https://pokeapi.co/api/v2/ability/107/,453
1121,False,2,dry-skin,https://pokeapi.co/api/v2/ability/87/,453
1122,True,3,poison-touch,https://pokeapi.co/api/v2/ability/143/,453
1123,False,1,anticipation,https://pokeapi.co/api/v2/ability/107/,454
1124,False,2,dry-skin,https://pokeapi.co/api/v2/ability/87/,454
1125,True,3,poison-touch,https://pokeapi.co/api/v2/ability/143/,454
1126,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,455
1127,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,456
1128,False,2,storm-drain,https://pokeapi.co/api/v2/ability/114/,456
1129,True,3,water-veil,https://pokeapi.co/api/v2/ability/41/,456
1130,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,457
1131,False,2,storm-drain,https://pokeapi.co/api/v2/ability/114/,457
1132,True,3,water-veil,https://pokeapi.co/api/v2/ability/41/,457
1133,False,1,swift-swim,https://pokeapi.co/api/v2/ability/33/,458
1134,False,2,water-absorb,https://pokeapi.co/api/v2/ability/11/,458
1135,True,3,water-veil,https://pokeapi.co/api/v2/ability/41/,458
1136,False,1,snow-warning,https://pokeapi.co/api/v2/ability/117/,459
1137,True,3,soundproof,https://pokeapi.co/api/v2/ability/43/,459
1138,False,1,snow-warning,https://pokeapi.co/api/v2/ability/117/,460
1139,True,3,soundproof,https://pokeapi.co/api/v2/ability/43/,460
1140,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,461
1141,True,3,pickpocket,https://pokeapi.co/api/v2/ability/124/,461
1142,False,1,magnet-pull,https://pokeapi.co/api/v2/ability/42/,462
1143,False,2,sturdy,https://pokeapi.co/api/v2/ability/5/,462
1144,True,3,analytic,https://pokeapi.co/api/v2/ability/148/,462
1145,False,1,own-tempo,https://pokeapi.co/api/v2/ability/20/,463
1146,False,2,oblivious,https://pokeapi.co/api/v2/ability/12/,463
1147,True,3,cloud-nine,https://pokeapi.co/api/v2/ability/13/,463
1148,False,1,lightning-rod,https://pokeapi.co/api/v2/ability/31/,464
1149,False,2,solid-rock,https://pokeapi.co/api/v2/ability/116/,464
1150,True,3,reckless,https://pokeapi.co/api/v2/ability/120/,464
1151,False,1,chlorophyll,https://pokeapi.co/api/v2/ability/34/,465
1152,False,2,leaf-guard,https://pokeapi.co/api/v2/ability/102/,465
1153,True,3,regenerator,https://pokeapi.co/api/v2/ability/144/,465
1154,False,1,motor-drive,https://pokeapi.co/api/v2/ability/78/,466
1155,True,3,vital-spirit,https://pokeapi.co/api/v2/ability/72/,466
1156,False,1,flame-body,https://pokeapi.co/api/v2/ability/49/,467
1157,True,3,vital-spirit,https://pokeapi.co/api/v2/ability/72/,467
1158,False,1,hustle,https://pokeapi.co/api/v2/ability/55/,468
1159,False,2,serene-grace,https://pokeapi.co/api/v2/ability/32/,468
1160,True,3,super-luck,https://pokeapi.co/api/v2/ability/105/,468
1161,False,1,speed-boost,https://pokeapi.co/api/v2/ability/3/,469
1162,False,2,tinted-lens,https://pokeapi.co/api/v2/ability/110/,469
1163,True,3,frisk,https://pokeapi.co/api/v2/ability/119/,469
1164,False,1,leaf-guard,https://pokeapi.co/api/v2/ability/102/,470
1165,True,3,chlorophyll,https://pokeapi.co/api/v2/ability/34/,470
1166,False,1,snow-cloak,https://pokeapi.co/api/v2/ability/81/,471
1167,True,3,ice-body,https://pokeapi.co/api/v2/ability/115/,471
1168,False,1,hyper-cutter,https://pokeapi.co/api/v2/ability/52/,472
1169,False,2,sand-veil,https://pokeapi.co/api/v2/ability/8/,472
1170,True,3,poison-heal,https://pokeapi.co/api/v2/ability/90/,472
1171,False,1,oblivious,https://pokeapi.co/api/v2/ability/12/,473
1172,False,2,snow-cloak,https://pokeapi.co/api/v2/ability/81/,473
1173,True,3,thick-fat,https://pokeapi.co/api/v2/ability/47/,473
1174,False,1,adaptability,https://pokeapi.co/api/v2/ability/91/,474
1175,False,2,download,https://pokeapi.co/api/v2/ability/88/,474
1176,True,3,analytic,https://pokeapi.co/api/v2/ability/148/,474
1177,False,1,steadfast,https://pokeapi.co/api/v2/ability/80/,475
1178,True,3,justified,https://pokeapi.co/api/v2/ability/154/,475
1179,False,1,sturdy,https://pokeapi.co/api/v2/ability/5/,476
1180,False,2,magnet-pull,https://pokeapi.co/api/v2/ability/42/,476
1181,True,3,sand-force,https://pokeapi.co/api/v2/ability/159/,476
1182,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,477
1183,True,3,frisk,https://pokeapi.co/api/v2/ability/119/,477
1184,False,1,snow-cloak,https://pokeapi.co/api/v2/ability/81/,478
1185,True,3,cursed-body,https://pokeapi.co/api/v2/ability/130/,478
1186,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,479
1187,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,480
1188,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,481
1189,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,482
1190,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,483
1191,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,483
1192,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,484
1193,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,484
1194,False,1,flash-fire,https://pokeapi.co/api/v2/ability/18/,485
1195,True,3,flame-body,https://pokeapi.co/api/v2/ability/49/,485
1196,False,1,slow-start,https://pokeapi.co/api/v2/ability/112/,486
1197,False,1,pressure,https://pokeapi.co/api/v2/ability/46/,487
1198,True,3,telepathy,https://pokeapi.co/api/v2/ability/140/,487
1199,False,1,levitate,https://pokeapi.co/api/v2/ability/26/,488
1200,False,1,hydration,https://pokeapi.co/api/v2/ability/93/,489
1201,False,1,hydration,https://pokeapi.co/api/v2/ability/93/,490
1202,False,1,bad-dreams,https://pokeapi.co/api/v2/ability/123/,491
1203,False,1,natural-cure,https://pokeapi.co/api/v2/ability/30/,492
1204,False,1,multitype,https://pokeapi.co/api/v2/ability/121/,493
1205,False,1,victory-star,https://pokeapi.co/api/v2/ability/162/,494
1206,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,495
1207,True,3,contrary,https://pokeapi.co/api/v2/ability/126/,495
1208,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,496
1209,True,3,contrary,https://pokeapi.co/api/v2/ability/126/,496
1210,False,1,overgrow,https://pokeapi.co/api/v2/ability/65/,497
1211,True,3,contrary,https://pokeapi.co/api/v2/ability/126/,497
1212,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,498
1213,True,3,thick-fat,https://pokeapi.co/api/v2/ability/47/,498
1214,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,499
1215,True,3,thick-fat,https://pokeapi.co/api/v2/ability/47/,499
1216,False,1,blaze,https://pokeapi.co/api/v2/ability/66/,500
1217,True,3,reckless,https://pokeapi.co/api/v2/ability/120/,500
1218,False,1,torrent,https://pokeapi.co/api/v2/ability/67/,501
