Id,ActivityHour,TotalIntensity,AverageIntensity
5553957443,4/26/2016 8:00:00 AM,2,0.033333
5553957443,4/26/2016 9:00:00 AM,6,0.1
5553957443,4/26/2016 10:00:00 AM,5,0.083333
5553957443,4/26/2016 11:00:00 AM,3,0.05
5553957443,4/26/2016 12:00:00 PM,100,1.666667
5553957443,4/26/2016 1:00:00 PM,27,0.45
5553957443,4/26/2016 2:00:00 PM,4,0.066667
5553957443,4/26/2016 3:00:00 PM,0,0
5553957443,4/26/2016 4:00:00 PM,0,0
5553957443,4/26/2016 5:00:00 PM,51,0.85
5553957443,4/26/2016 6:00:00 PM,20,0.333333
5553957443,4/26/2016 7:00:00 PM,17,0.283333
5553957443,4/26/2016 8:00:00 PM,18,0.3
5553957443,4/26/2016 9:00:00 PM,12,0.2
5553957443,4/26/2016 10:00:00 PM,28,0.466667
5553957443,4/26/2016 11:00:00 PM,5,0.083333
5553957443,4/27/2016 12:00:00 AM,0,0
5553957443,4/27/2016 1:00:00 AM,0,0
5553957443,4/27/2016 2:00:00 AM,1,0.016667
5553957443,4/27/2016 3:00:00 AM,0,0
5553957443,4/27/2016 4:00:00 AM,1,0.016667
5553957443,4/27/2016 5:00:00 AM,1,0.016667
5553957443,4/27/2016 6:00:00 AM,38,0.633333
5553957443,4/27/2016 7:00:00 AM,27,0.45
5553957443,4/27/2016 8:00:00 AM,9,0.15
5553957443,4/27/2016 9:00:00 AM,4,0.066667
5553957443,4/27/2016 10:00:00 AM,3,0.05
5553957443,4/27/2016 11:00:00 AM,13,0.216667
5553957443,4/27/2016 12:00:00 PM,12,0.2
5553957443,4/27/2016 1:00:00 PM,9,0.15
5553957443,4/27/2016 2:00:00 PM,4,0.066667
5553957443,4/27/2016 3:00:00 PM,11,0.183333
5553957443,4/27/2016 4:00:00 PM,2,0.033333
5553957443,4/27/2016 5:00:00 PM,92,1.533333
5553957443,4/27/2016 6:00:00 PM,27,0.45
5553957443,4/27/2016 7:00:00 PM,1,0.016667
5553957443,4/27/2016 8:00:00 PM,18,0.3
5553957443,4/27/2016 9:00:00 PM,13,0.216667
5553957443,4/27/2016 10:00:00 PM,0,0
5553957443,4/27/2016 11:00:00 PM,0,0
5553957443,4/28/2016 12:00:00 AM,0,0
5553957443,4/28/2016 1:00:00 AM,0,0
5553957443,4/28/2016 2:00:00 AM,2,0.033333
5553957443,4/28/2016 3:00:00 AM,2,0.033333
5553957443,4/28/2016 4:00:00 AM,0,0
5553957443,4/28/2016 5:00:00 AM,0,0
5553957443,4/28/2016 6:00:00 AM,6,0.1
5553957443,4/28/2016 7:00:00 AM,42,0.7
5553957443,4/28/2016 8:00:00 AM,24,0.4
5553957443,4/28/2016 9:00:00 AM,7,0.116667
5553957443,4/28/2016 10:00:00 AM,8,0.133333
5553957443,4/28/2016 11:00:00 AM,5,0.083333
5553957443,4/28/2016 12:00:00 PM,6,0.1
5553957443,4/28/2016 1:00:00 PM,18,0.3
5553957443,4/28/2016 2:00:00 PM,115,1.916667
5553957443,4/28/2016 3:00:00 PM,1,0.016667
5553957443,4/28/2016 4:00:00 PM,50,0.833333
5553957443,4/28/2016 5:00:00 PM,22,0.366667
5553957443,4/28/2016 6:00:00 PM,3,0.05
5553957443,4/28/2016 7:00:00 PM,7,0.116667
5553957443,4/28/2016 8:00:00 PM,6,0.1
5553957443,4/28/2016 9:00:00 PM,13,0.216667
5553957443,4/28/2016 10:00:00 PM,0,0
5553957443,4/28/2016 11:00:00 PM,1,0.016667
5553957443,4/29/2016 12:00:00 AM,0,0
5553957443,4/29/2016 1:00:00 AM,0,0
5553957443,4/29/2016 2:00:00 AM,1,0.016667
5553957443,4/29/2016 3:00:00 AM,5,0.083333
5553957443,4/29/2016 4:00:00 AM,2,0.033333
5553957443,4/29/2016 5:00:00 AM,0,0
5553957443,4/29/2016 6:00:00 AM,36,0.6
5553957443,4/29/2016 7:00:00 AM,62,1.033333
5553957443,4/29/2016 8:00:00 AM,4,0.066667
5553957443,4/29/2016 9:00:00 AM,0,0
5553957443,4/29/2016 10:00:00 AM,14,0.233333
5553957443,4/29/2016 11:00:00 AM,107,1.783333
5553957443,4/29/2016 12:00:00 PM,17,0.283333
5553957443,4/29/2016 1:00:00 PM,11,0.183333
5553957443,4/29/2016 2:00:00 PM,5,0.083333
5553957443,4/29/2016 3:00:00 PM,10,0.166667
5553957443,4/29/2016 4:00:00 PM,65,1.083333
5553957443,4/29/2016 5:00:00 PM,26,0.433333
5553957443,4/29/2016 6:00:00 PM,26,0.433333
5553957443,4/29/2016 7:00:00 PM,12,0.2
5553957443,4/29/2016 8:00:00 PM,12,0.2
5553957443,4/29/2016 9:00:00 PM,5,0.083333
5553957443,4/29/2016 10:00:00 PM,1,0.016667
5553957443,4/29/2016 11:00:00 PM,17,0.283333
5553957443,4/30/2016 12:00:00 AM,0,0
5553957443,4/30/2016 1:00:00 AM,0,0
5553957443,4/30/2016 2:00:00 AM,0,0
5553957443,4/30/2016 3:00:00 AM,0,0
5553957443,4/30/2016 4:00:00 AM,0,0
5553957443,4/30/2016 5:00:00 AM,1,0.016667
5553957443,4/30/2016 6:00:00 AM,2,0.033333
5553957443,4/30/2016 7:00:00 AM,0,0
5553957443,4/30/2016 8:00:00 AM,0,0
5553957443,4/30/2016 9:00:00 AM,0,0
5553957443,4/30/2016 10:00:00 AM,1,0.016667
5553957443,4/30/2016 11:00:00 AM,8,0.133333
5553957443,4/30/2016 12:00:00 PM,8,0.133333
5553957443,4/30/2016 1:00:00 PM,0,0
5553957443,4/30/2016 2:00:00 PM,2,0.033333
5553957443,4/30/2016 3:00:00 PM,2,0.033333
5553957443,4/30/2016 4:00:00 PM,1,0.016667
5553957443,4/30/2016 5:00:00 PM,3,0.05
5553957443,4/30/2016 6:00:00 PM,4,0.066667
5553957443,4/30/2016 7:00:00 PM,24,0.4
5553957443,4/30/2016 8:00:00 PM,3,0.05
5553957443,4/30/2016 9:00:00 PM,6,0.1
5553957443,4/30/2016 10:00:00 PM,13,0.216667
5553957443,4/30/2016 11:00:00 PM,6,0.1
5553957443,5/1/2016 12:00:00 AM,0,0
5553957443,5/1/2016 1:00:00 AM,0,0
5553957443,5/1/2016 2:00:00 AM,0,0
5553957443,5/1/2016 3:00:00 AM,0,0
5553957443,5/1/2016 4:00:00 AM,0,0
5553957443,5/1/2016 5:00:00 AM,5,0.083333
5553957443,5/1/2016 6:00:00 AM,1,0.016667
5553957443,5/1/2016 7:00:00 AM,0,0
5553957443,5/1/2016 8:00:00 AM,2,0.033333
5553957443,5/1/2016 9:00:00 AM,13,0.216667
5553957443,5/1/2016 10:00:00 AM,33,0.55
5553957443,5/1/2016 11:00:00 AM,22,0.366667
5553957443,5/1/2016 12:00:00 PM,40,0.666667
5553957443,5/1/2016 1:00:00 PM,27,0.45
5553957443,5/1/2016 2:00:00 PM,8,0.133333
5553957443,5/1/2016 3:00:00 PM,0,0
5553957443,5/1/2016 4:00:00 PM,7,0.116667
5553957443,5/1/2016 5:00:00 PM,17,0.283333
5553957443,5/1/2016 6:00:00 PM,8,0.133333
5553957443,5/1/2016 7:00:00 PM,32,0.533333
5553957443,5/1/2016 8:00:00 PM,14,0.233333
5553957443,5/1/2016 9:00:00 PM,3,0.05
5553957443,5/1/2016 10:00:00 PM,5,0.083333
5553957443,5/1/2016 11:00:00 PM,0,0
5553957443,5/2/2016 12:00:00 AM,0,0
5553957443,5/2/2016 1:00:00 AM,0,0
5553957443,5/2/2016 2:00:00 AM,1,0.016667
5553957443,5/2/2016 3:00:00 AM,0,0
5553957443,5/2/2016 4:00:00 AM,0,0
5553957443,5/2/2016 5:00:00 AM,2,0.033333
5553957443,5/2/2016 6:00:00 AM,34,0.566667
5553957443,5/2/2016 7:00:00 AM,27,0.45
5553957443,5/2/2016 8:00:00 AM,8,0.133333
5553957443,5/2/2016 9:00:00 AM,8,0.133333
5553957443,5/2/2016 10:00:00 AM,8,0.133333
5553957443,5/2/2016 11:00:00 AM,10,0.166667
5553957443,5/2/2016 12:00:00 PM,5,0.083333
5553957443,5/2/2016 1:00:00 PM,5,0.083333
5553957443,5/2/2016 2:00:00 PM,3,0.05
5553957443,5/2/2016 3:00:00 PM,4,0.066667
5553957443,5/2/2016 4:00:00 PM,94,1.566667
5553957443,5/2/2016 5:00:00 PM,51,0.85
5553957443,5/2/2016 6:00:00 PM,22,0.366667
5553957443,5/2/2016 7:00:00 PM,12,0.2
5553957443,5/2/2016 8:00:00 PM,10,0.166667
5553957443,5/2/2016 9:00:00 PM,8,0.133333
5553957443,5/2/2016 10:00:00 PM,2,0.033333
5553957443,5/2/2016 11:00:00 PM,0,0
5553957443,5/3/2016 12:00:00 AM,4,0.066667
5553957443,5/3/2016 1:00:00 AM,1,0.016667
5553957443,5/3/2016 2:00:00 AM,1,0.016667
5553957443,5/3/2016 3:00:00 AM,1,0.016667
5553957443,5/3/2016 4:00:00 AM,0,0
5553957443,5/3/2016 5:00:00 AM,14,0.233333
5553957443,5/3/2016 6:00:00 AM,41,0.683333
5553957443,5/3/2016 7:00:00 AM,17,0.283333
5553957443,5/3/2016 8:00:00 AM,0,0
5553957443,5/3/2016 9:00:00 AM,5,0.083333
5553957443,5/3/2016 10:00:00 AM,7,0.116667
5553957443,5/3/2016 11:00:00 AM,4,0.066667
5553957443,5/3/2016 12:00:00 PM,17,0.283333
5553957443,5/3/2016 1:00:00 PM,1,0.016667
5553957443,5/3/2016 2:00:00 PM,0,0
5553957443,5/3/2016 3:00:00 PM,2,0.033333
5553957443,5/3/2016 4:00:00 PM,64,1.066667
5553957443,5/3/2016 5:00:00 PM,72,1.2
5553957443,5/3/2016 6:00:00 PM,21,0.35
5553957443,5/3/2016 7:00:00 PM,42,0.7
5553957443,5/3/2016 8:00:00 PM,34,0.566667
5553957443,5/3/2016 9:00:00 PM,7,0.116667
5553957443,5/3/2016 10:00:00 PM,17,0.283333
5553957443,5/3/2016 11:00:00 PM,11,0.183333
5553957443,5/4/2016 12:00:00 AM,11,0.183333
5553957443,5/4/2016 1:00:00 AM,0,0
5553957443,5/4/2016 2:00:00 AM,1,0.016667
5553957443,5/4/2016 3:00:00 AM,0,0
5553957443,5/4/2016 4:00:00 AM,0,0
5553957443,5/4/2016 5:00:00 AM,0,0
5553957443,5/4/2016 6:00:00 AM,4,0.066667
5553957443,5/4/2016 7:00:00 AM,0,0
5553957443,5/4/2016 8:00:00 AM,6,0.1
5553957443,5/4/2016 9:00:00 AM,3,0.05
5553957443,5/4/2016 10:00:00 AM,5,0.083333
5553957443,5/4/2016 11:00:00 AM,1,0.016667
5553957443,5/4/2016 12:00:00 PM,7,0.116667
5553957443,5/4/2016 1:00:00 PM,9,0.15
5553957443,5/4/2016 2:00:00 PM,20,0.333333
5553957443,5/4/2016 3:00:00 PM,24,0.4
5553957443,5/4/2016 4:00:00 PM,17,0.283333
5553957443,5/4/2016 5:00:00 PM,29,0.483333
5553957443,5/4/2016 6:00:00 PM,25,0.416667
5553957443,5/4/2016 7:00:00 PM,30,0.5
5553957443,5/4/2016 8:00:00 PM,6,0.1
5553957443,5/4/2016 9:00:00 PM,19,0.316667
5553957443,5/4/2016 10:00:00 PM,7,0.116667
5553957443,5/4/2016 11:00:00 PM,0,0
5553957443,5/5/2016 12:00:00 AM,0,0
5553957443,5/5/2016 1:00:00 AM,1,0.016667
5553957443,5/5/2016 2:00:00 AM,0,0
5553957443,5/5/2016 3:00:00 AM,0,0
5553957443,5/5/2016 4:00:00 AM,0,0
5553957443,5/5/2016 5:00:00 AM,1,0.016667
5553957443,5/5/2016 6:00:00 AM,19,0.316667
5553957443,5/5/2016 7:00:00 AM,30,0.5
5553957443,5/5/2016 8:00:00 AM,45,0.75
5553957443,5/5/2016 9:00:00 AM,10,0.166667
5553957443,5/5/2016 10:00:00 AM,2,0.033333
5553957443,5/5/2016 11:00:00 AM,3,0.05
5553957443,5/5/2016 12:00:00 PM,9,0.15
5553957443,5/5/2016 1:00:00 PM,6,0.1
5553957443,5/5/2016 2:00:00 PM,13,0.216667
5553957443,5/5/2016 3:00:00 PM,3,0.05
5553957443,5/5/2016 4:00:00 PM,80,1.333333
5553957443,5/5/2016 5:00:00 PM,87,1.45
5553957443,5/5/2016 6:00:00 PM,14,0.233333
5553957443,5/5/2016 7:00:00 PM,25,0.416667
5553957443,5/5/2016 8:00:00 PM,43,0.716667
5553957443,5/5/2016 9:00:00 PM,19,0.316667
5553957443,5/5/2016 10:00:00 PM,20,0.333333
5553957443,5/5/2016 11:00:00 PM,1,0.016667
5553957443,5/6/2016 12:00:00 AM,0,0
5553957443,5/6/2016 1:00:00 AM,0,0
5553957443,5/6/2016 2:00:00 AM,0,0
5553957443,5/6/2016 3:00:00 AM,1,0.016667
5553957443,5/6/2016 4:00:00 AM,4,0.066667
5553957443,5/6/2016 5:00:00 AM,1,0.016667
5553957443,5/6/2016 6:00:00 AM,12,0.2
5553957443,5/6/2016 7:00:00 AM,38,0.633333
5553957443,5/6/2016 8:00:00 AM,52,0.866667
5553957443,5/6/2016 9:00:00 AM,3,0.05
5553957443,5/6/2016 10:00:00 AM,1,0.016667
5553957443,5/6/2016 11:00:00 AM,4,0.066667
5553957443,5/6/2016 12:00:00 PM,9,0.15
5553957443,5/6/2016 1:00:00 PM,2,0.033333
5553957443,5/6/2016 2:00:00 PM,17,0.283333
5553957443,5/6/2016 3:00:00 PM,3,0.05
5553957443,5/6/2016 4:00:00 PM,0,0
5553957443,5/6/2016 5:00:00 PM,56,0.933333
5553957443,5/6/2016 6:00:00 PM,31,0.516667
5553957443,5/6/2016 7:00:00 PM,31,0.516667
5553957443,5/6/2016 8:00:00 PM,21,0.35
5553957443,5/6/2016 9:00:00 PM,2,0.033333
5553957443,5/6/2016 10:00:00 PM,22,0.366667
5553957443,5/6/2016 11:00:00 PM,0,0
5553957443,5/7/2016 12:00:00 AM,0,0
5553957443,5/7/2016 1:00:00 AM,1,0.016667
5553957443,5/7/2016 2:00:00 AM,0,0
5553957443,5/7/2016 3:00:00 AM,0,0
5553957443,5/7/2016 4:00:00 AM,0,0
5553957443,5/7/2016 5:00:00 AM,0,0
5553957443,5/7/2016 6:00:00 AM,0,0
5553957443,5/7/2016 7:00:00 AM,6,0.1
5553957443,5/7/2016 8:00:00 AM,0,0
5553957443,5/7/2016 9:00:00 AM,0,0
5553957443,5/7/2016 10:00:00 AM,0,0
5553957443,5/7/2016 11:00:00 AM,0,0
5553957443,5/7/2016 12:00:00 PM,0,0
5553957443,5/7/2016 1:00:00 PM,0,0
5553957443,5/7/2016 2:00:00 PM,2,0.033333
5553957443,5/7/2016 3:00:00 PM,0,0
5553957443,5/7/2016 4:00:00 PM,0,0
5553957443,5/7/2016 5:00:00 PM,10,0.166667
5553957443,5/7/2016 6:00:00 PM,20,0.333333
5553957443,5/7/2016 7:00:00 PM,9,0.15
5553957443,5/7/2016 8:00:00 PM,6,0.1
5553957443,5/7/2016 9:00:00 PM,10,0.166667
5553957443,5/7/2016 10:00:00 PM,19,0.316667
5553957443,5/7/2016 11:00:00 PM,13,0.216667
5553957443,5/8/2016 12:00:00 AM,0,0
5553957443,5/8/2016 1:00:00 AM,0,0
5553957443,5/8/2016 2:00:00 AM,0,0
5553957443,5/8/2016 3:00:00 AM,0,0
5553957443,5/8/2016 4:00:00 AM,3,0.05
5553957443,5/8/2016 5:00:00 AM,1,0.016667
5553957443,5/8/2016 6:00:00 AM,1,0.016667
5553957443,5/8/2016 7:00:00 AM,0,0
5553957443,5/8/2016 8:00:00 AM,0,0
5553957443,5/8/2016 9:00:00 AM,8,0.133333
5553957443,5/8/2016 10:00:00 AM,23,0.383333
5553957443,5/8/2016 11:00:00 AM,1,0.016667
5553957443,5/8/2016 12:00:00 PM,35,0.583333
5553957443,5/8/2016 1:00:00 PM,26,0.433333
5553957443,5/8/2016 2:00:00 PM,6,0.1
5553957443,5/8/2016 3:00:00 PM,10,0.166667
5553957443,5/8/2016 4:00:00 PM,20,0.333333
5553957443,5/8/2016 5:00:00 PM,13,0.216667
5553957443,5/8/2016 6:00:00 PM,24,0.4
5553957443,5/8/2016 7:00:00 PM,37,0.616667
5553957443,5/8/2016 8:00:00 PM,9,0.15
5553957443,5/8/2016 9:00:00 PM,17,0.283333
5553957443,5/8/2016 10:00:00 PM,1,0.016667
5553957443,5/8/2016 11:00:00 PM,0,0
5553957443,5/9/2016 12:00:00 AM,3,0.05
5553957443,5/9/2016 1:00:00 AM,1,0.016667
5553957443,5/9/2016 2:00:00 AM,0,0
5553957443,5/9/2016 3:00:00 AM,1,0.016667
5553957443,5/9/2016 4:00:00 AM,0,0
5553957443,5/9/2016 5:00:00 AM,0,0
5553957443,5/9/2016 6:00:00 AM,29,0.483333
5553957443,5/9/2016 7:00:00 AM,42,0.7
5553957443,5/9/2016 8:00:00 AM,37,0.616667
5553957443,5/9/2016 9:00:00 AM,1,0.016667
5553957443,5/9/2016 10:00:00 AM,10,0.166667
5553957443,5/9/2016 11:00:00 AM,6,0.1
5553957443,5/9/2016 12:00:00 PM,6,0.1
5553957443,5/9/2016 1:00:00 PM,2,0.033333
5553957443,5/9/2016 2:00:00 PM,1,0.016667
5553957443,5/9/2016 3:00:00 PM,0,0
5553957443,5/9/2016 4:00:00 PM,83,1.383333
5553957443,5/9/2016 5:00:00 PM,99,1.65
5553957443,5/9/2016 6:00:00 PM,54,0.9
5553957443,5/9/2016 7:00:00 PM,51,0.85
5553957443,5/9/2016 8:00:00 PM,25,0.416667
5553957443,5/9/2016 9:00:00 PM,12,0.2
5553957443,5/9/2016 10:00:00 PM,9,0.15
5553957443,5/9/2016 11:00:00 PM,0,0
5553957443,5/10/2016 12:00:00 AM,0,0
5553957443,5/10/2016 1:00:00 AM,0,0
5553957443,5/10/2016 2:00:00 AM,0,0
5553957443,5/10/2016 3:00:00 AM,4,0.066667
5553957443,5/10/2016 4:00:00 AM,0,0
5553957443,5/10/2016 5:00:00 AM,0,0
5553957443,5/10/2016 6:00:00 AM,37,0.616667
5553957443,5/10/2016 7:00:00 AM,58,0.966667
5553957443,5/10/2016 8:00:00 AM,2,0.033333
5553957443,5/10/2016 9:00:00 AM,0,0
5553957443,5/10/2016 10:00:00 AM,1,0.016667
5553957443,5/10/2016 11:00:00 AM,102,1.7
5553957443,5/10/2016 12:00:00 PM,103,1.716667
5553957443,5/10/2016 1:00:00 PM,9,0.15
5553957443,5/10/2016 2:00:00 PM,0,0
5553957443,5/10/2016 3:00:00 PM,3,0.05
5553957443,5/10/2016 4:00:00 PM,10,0.166667
5553957443,5/10/2016 5:00:00 PM,60,1
5553957443,5/10/2016 6:00:00 PM,27,0.45
5553957443,5/10/2016 7:00:00 PM,18,0.3
5553957443,5/10/2016 8:00:00 PM,24,0.4
5553957443,5/10/2016 9:00:00 PM,24,0.4
5553957443,5/10/2016 10:00:00 PM,25,0.416667
5553957443,5/10/2016 11:00:00 PM,21,0.35
5553957443,5/11/2016 12:00:00 AM,5,0.083333
5553957443,5/11/2016 1:00:00 AM,0,0
5553957443,5/11/2016 2:00:00 AM,1,0.016667
5553957443,5/11/2016 3:00:00 AM,0,0
5553957443,5/11/2016 4:00:00 AM,0,0
5553957443,5/11/2016 5:00:00 AM,0,0
5553957443,5/11/2016 6:00:00 AM,1,0.016667
5553957443,5/11/2016 7:00:00 AM,0,0
5553957443,5/11/2016 8:00:00 AM,14,0.233333
5553957443,5/11/2016 9:00:00 AM,5,0.083333
5553957443,5/11/2016 10:00:00 AM,20,0.333333
5553957443,5/11/2016 11:00:00 AM,9,0.15
5553957443,5/11/2016 12:00:00 PM,21,0.35
5553957443,5/11/2016 1:00:00 PM,2,0.033333
5553957443,5/11/2016 2:00:00 PM,25,0.416667
5553957443,5/11/2016 3:00:00 PM,16,0.266667
5553957443,5/11/2016 4:00:00 PM,9,0.15
5553957443,5/11/2016 5:00:00 PM,1,0.016667
5553957443,5/11/2016 6:00:00 PM,21,0.35
5553957443,5/11/2016 7:00:00 PM,11,0.183333
5553957443,5/11/2016 8:00:00 PM,12,0.2
5553957443,5/11/2016 9:00:00 PM,21,0.35
5553957443,5/11/2016 10:00:00 PM,0,0
5553957443,5/11/2016 11:00:00 PM,1,0.016667
5553957443,5/12/2016 12:00:00 AM,1,0.016667
5553957443,5/12/2016 1:00:00 AM,1,0.016667
5553957443,5/12/2016 2:00:00 AM,4,0.066667
5553957443,5/12/2016 3:00:00 AM,0,0
5553957443,5/12/2016 4:00:00 AM,0,0
5553957443,5/12/2016 5:00:00 AM,3,0.05
5553957443,5/12/2016 6:00:00 AM,21,0.35
5553957443,5/12/2016 7:00:00 AM,54,0.9
5553957443,5/12/2016 8:00:00 AM,0,0
5553957443,5/12/2016 9:00:00 AM,0,0
5577150313,4/12/2016 12:00:00 AM,0,0
5577150313,4/12/2016 1:00:00 AM,0,0
5577150313,4/12/2016 2:00:00 AM,0,0
5577150313,4/12/2016 3:00:00 AM,0,0
5577150313,4/12/2016 4:00:00 AM,0,0
5577150313,4/12/2016 5:00:00 AM,3,0.05
5577150313,4/12/2016 6:00:00 AM,126,2.1
5577150313,4/12/2016 7:00:00 AM,20,0.333333
5577150313,4/12/2016 8:00:00 AM,9,0.15
5577150313,4/12/2016 9:00:00 AM,14,0.233333
5577150313,4/12/2016 10:00:00 AM,23,0.383333
5577150313,4/12/2016 11:00:00 AM,49,0.816667
5577150313,4/12/2016 12:00:00 PM,5,0.083333
5577150313,4/12/2016 1:00:00 PM,4,0.066667
5577150313,4/12/2016 2:00:00 PM,1,0.016667
5577150313,4/12/2016 3:00:00 PM,7,0.116667
5577150313,4/12/2016 4:00:00 PM,52,0.866667
5577150313,4/12/2016 5:00:00 PM,15,0.25
5577150313,4/12/2016 6:00:00 PM,8,0.133333
5577150313,4/12/2016 7:00:00 PM,79,1.316667
5577150313,4/12/2016 8:00:00 PM,8,0.133333
5577150313,4/12/2016 9:00:00 PM,5,0.083333
5577150313,4/12/2016 10:00:00 PM,2,0.033333
5577150313,4/12/2016 11:00:00 PM,0,0
5577150313,4/13/2016 12:00:00 AM,0,0
5577150313,4/13/2016 1:00:00 AM,0,0
5577150313,4/13/2016 2:00:00 AM,1,0.016667
5577150313,4/13/2016 3:00:00 AM,1,0.016667
5577150313,4/13/2016 4:00:00 AM,2,0.033333
5577150313,4/13/2016 5:00:00 AM,4,0.066667
5577150313,4/13/2016 6:00:00 AM,49,0.816667
5577150313,4/13/2016 7:00:00 AM,9,0.15
5577150313,4/13/2016 8:00:00 AM,11,0.183333
5577150313,4/13/2016 9:00:00 AM,5,0.083333
5577150313,4/13/2016 10:00:00 AM,14,0.233333
5577150313,4/13/2016 11:00:00 AM,9,0.15
5577150313,4/13/2016 12:00:00 PM,0,0
5577150313,4/13/2016 1:00:00 PM,0,0
5577150313,4/13/2016 2:00:00 PM,0,0
5577150313,4/13/2016 3:00:00 PM,0,0
5577150313,4/13/2016 4:00:00 PM,0,0
5577150313,4/13/2016 5:00:00 PM,30,0.5
5577150313,4/13/2016 6:00:00 PM,0,0
5577150313,4/13/2016 7:00:00 PM,11,0.183333
5577150313,4/13/2016 8:00:00 PM,62,1.033333
5577150313,4/13/2016 9:00:00 PM,3,0.05
5577150313,4/13/2016 10:00:00 PM,0,0
5577150313,4/13/2016 11:00:00 PM,0,0
5577150313,4/14/2016 12:00:00 AM,3,0.05
5577150313,4/14/2016 1:00:00 AM,0,0
5577150313,4/14/2016 2:00:00 AM,0,0
5577150313,4/14/2016 3:00:00 AM,0,0
5577150313,4/14/2016 4:00:00 AM,1,0.016667
5577150313,4/14/2016 5:00:00 AM,11,0.183333
5577150313,4/14/2016 6:00:00 AM,116,1.933333
5577150313,4/14/2016 7:00:00 AM,27,0.45
5577150313,4/14/2016 8:00:00 AM,3,0.05
5577150313,4/14/2016 9:00:00 AM,6,0.1
5577150313,4/14/2016 10:00:00 AM,0,0
5577150313,4/14/2016 11:00:00 AM,70,1.166667
5577150313,4/14/2016 12:00:00 PM,15,0.25
5577150313,4/14/2016 1:00:00 PM,8,0.133333
5577150313,4/14/2016 2:00:00 PM,134,2.233333
5577150313,4/14/2016 3:00:00 PM,65,1.083333
5577150313,4/14/2016 4:00:00 PM,67,1.116667
5577150313,4/14/2016 5:00:00 PM,10,0.166667
5577150313,4/14/2016 6:00:00 PM,4,0.066667
5577150313,4/14/2016 7:00:00 PM,29,0.483333
5577150313,4/14/2016 8:00:00 PM,15,0.25
5577150313,4/14/2016 9:00:00 PM,5,0.083333
5577150313,4/14/2016 10:00:00 PM,1,0.016667
5577150313,4/14/2016 11:00:00 PM,0,0
5577150313,4/15/2016 12:00:00 AM,3,0.05
5577150313,4/15/2016 1:00:00 AM,0,0
5577150313,4/15/2016 2:00:00 AM,1,0.016667
5577150313,4/15/2016 3:00:00 AM,1,0.016667
5577150313,4/15/2016 4:00:00 AM,1,0.016667
5577150313,4/15/2016 5:00:00 AM,16,0.266667
5577150313,4/15/2016 6:00:00 AM,113,1.883333
5577150313,4/15/2016 7:00:00 AM,25,0.416667
5577150313,4/15/2016 8:00:00 AM,12,0.2
5577150313,4/15/2016 9:00:00 AM,13,0.216667
5577150313,4/15/2016 10:00:00 AM,8,0.133333
5577150313,4/15/2016 11:00:00 AM,48,0.8
5577150313,4/15/2016 12:00:00 PM,22,0.366667
5577150313,4/15/2016 1:00:00 PM,19,0.316667
5577150313,4/15/2016 2:00:00 PM,39,0.65
5577150313,4/15/2016 3:00:00 PM,71,1.183333
5577150313,4/15/2016 4:00:00 PM,16,0.266667
5577150313,4/15/2016 5:00:00 PM,5,0.083333
5577150313,4/15/2016 6:00:00 PM,54,0.9
5577150313,4/15/2016 7:00:00 PM,92,1.533333
5577150313,4/15/2016 8:00:00 PM,88,1.466667
5577150313,4/15/2016 9:00:00 PM,1,0.016667
5577150313,4/15/2016 10:00:00 PM,4,0.066667
5577150313,4/15/2016 11:00:00 PM,0,0
5577150313,4/16/2016 12:00:00 AM,4,0.066667
5577150313,4/16/2016 1:00:00 AM,1,0.016667
5577150313,4/16/2016 2:00:00 AM,3,0.05
5577150313,4/16/2016 3:00:00 AM,1,0.016667
5577150313,4/16/2016 4:00:00 AM,0,0
5577150313,4/16/2016 5:00:00 AM,0,0
5577150313,4/16/2016 6:00:00 AM,74,1.233333
5577150313,4/16/2016 7:00:00 AM,114,1.9
5577150313,4/16/2016 8:00:00 AM,5,0.083333
5577150313,4/16/2016 9:00:00 AM,1,0.016667
5577150313,4/16/2016 10:00:00 AM,78,1.3
5577150313,4/16/2016 11:00:00 AM,59,0.983333
5577150313,4/16/2016 12:00:00 PM,34,0.566667
5577150313,4/16/2016 1:00:00 PM,125,2.083333
5577150313,4/16/2016 2:00:00 PM,180,3
5577150313,4/16/2016 3:00:00 PM,26,0.433333
5577150313,4/16/2016 4:00:00 PM,8,0.133333
5577150313,4/16/2016 5:00:00 PM,22,0.366667
5577150313,4/16/2016 6:00:00 PM,54,0.9
5577150313,4/16/2016 7:00:00 PM,23,0.383333
5577150313,4/16/2016 8:00:00 PM,9,0.15
5577150313,4/16/2016 9:00:00 PM,0,0
5577150313,4/16/2016 10:00:00 PM,1,0.016667
5577150313,4/16/2016 11:00:00 PM,0,0
5577150313,4/17/2016 12:00:00 AM,1,0.016667
5577150313,4/17/2016 1:00:00 AM,0,0
5577150313,4/17/2016 2:00:00 AM,3,0.05
5577150313,4/17/2016 3:00:00 AM,0,0
5577150313,4/17/2016 4:00:00 AM,1,0.016667
5577150313,4/17/2016 5:00:00 AM,1,0.016667
5577150313,4/17/2016 6:00:00 AM,67,1.116667
5577150313,4/17/2016 7:00:00 AM,96,1.6
5577150313,4/17/2016 8:00:00 AM,23,0.383333
5577150313,4/17/2016 9:00:00 AM,41,0.683333
5577150313,4/17/2016 10:00:00 AM,56,0.933333
