 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
136.84375,49.74818425,-0.226584655,-0.06040392,2.991638796,19.8116954,8.235652324,76.2712848,0.0
112.359375,49.81085072,0.263789638,-0.094912681,1.328595318,11.52726382,13.32387115,230.6018171,0.0
152.8515625,56.08365541,-0.563730983,-0.156222634,173.1036789,80.43445546,-0.9328510090000001,,0.0
112.671875,41.58671463,0.32332092100000004,1.2013140070000001,2.24916388,13.71246013,9.716400767,127.98568770000001,0.0
132.4765625,48.43551848,-0.254866985,-0.41336821,1.688963211,13.57551327,10.9207674,146.0245159,0.0
92.03125,39.01560936,0.694631198,1.746993878,2.987458194,16.47748063,7.7885517570000005,76.89426084,0.0
129.2109375,45.832857399999995,0.246589215,0.260675096,3.739966555,,6.587933518,47.50879179,0.0
65.171875,35.42820852,1.93486177,7.960342671,3.4556856189999996,23.11471052,7.721696559,62.95571139999999,1.0
126.4921875,47.40434383,-0.059104993,0.311292894,3.204849498,,7.947923724,75.09488149,0.0
95.140625,47.67250491,0.323772789,0.129481304,0.816053512,11.67607435,17.28976597,325.12190860000004,0.0
115.9375,52.12721068,0.264728504,0.063734351,2.1237458190000003,14.90094623,10.41525236,130.570269,0.0
76.078125,38.75576759,0.7552712640000001,2.368891831,1.31270903,13.38399455,13.08534316,193.6109438,0.0
29.6796875,47.11189035,3.90405159,14.34673449,88.91889632,65.80699923,0.388677769,-0.33305685,1.0
117.875,46.48386817,0.20811319,-0.008640384000000001,8.620401337999999,,4.248279591,18.45605872,0.0
130.96875,52.95604567,-0.145718598,-0.254149134,0.510033445,9.395387736,22.31692646,541.4329658,0.0
131.5078125,51.05450459,,-0.123750662,2.321906355,18.95799498,9.549312033,98.56195679,0.0
104.0703125,47.0133265,0.566112129,0.291526525,1.9548494980000002,13.72683704,10.40096114,138.94783180000002,0.0
123.109375,39.58046282,0.284152432,0.998168086,2.8628762539999997,20.06980943,7.771753394,64.53023215,0.0
124.015625,56.95749297,0.112896401,-0.622144044,4.871237458,28.81723882,6.169501369,38.38027395,0.0
91.8046875,38.65574395,0.5616312729999999,1.602519791,1.693143813,13.31086964,10.96227943,150.70636509999997,0.0
109.6171875,45.0633445,,0.185964777,2.836120401,,8.091847214,71.86328685,0.0
109.8984375,40.05851966,0.077942549,0.724209235,2.2374581940000002,14.04366583,10.09600982,132.1575644,0.0
104.3046875,42.90370005,,0.895449666,1.320234114,11.41473957,14.36909309,256.8858659,0.0
110.8125,49.95697367,,0.128329147,1.1948160540000001,12.31436092,13.84037067,227.05388829999998,0.0
136.984375,54.11229417,,-0.276852847,2.377090301,16.01230015,9.867959089,119.01627140000002,0.0
109.140625,33.36440243,,2.392232495,2.336120401,18.28145065,8.746408167,82.49453664,0.0
128.8046875,43.1811335,0.195420405,0.21929276600000003,0.602006689,11.12909033,20.19682566,427.31151189999997,0.0
47.6640625,25.22005568,4.65537107,34.56319921,21.15719064,59.45657228,2.8036740439999996,6.495920635,1.0
109.1953125,53.77631022,,-0.226650355,1.127926421,10.68261439,15.5276428,304.8299047,0.0
102.5546875,34.97226772,0.557581179,2.6492379269999997,9.404682273999999,36.27514851,4.2283405389999995,17.41977877,0.0
128.59375,52.80838556,0.112521389,-0.43984565,3.570234114,25.23510025,7.723202775,61.15842327,0.0
102.3828125,42.41501081,0.511476948,0.955790039,6.97993311,30.50897009,4.701490338,22.66266244,0.0
80.6015625,34.894335999999996,0.835325111,3.3789652639999996,0.7993311040000001,11.42453205,17.37386095,332.38445930000006,0.0
108.0234375,54.84345119,,-0.119146075,2.211538462,17.89460693,9.335248792,95.45097024,0.0
84.8515625,39.85287196,,1.29622791,3.922240803,21.74259895,6.774843453,51.05833856,0.0
109.71875,50.29956161,0.35304462700000006,0.158928817,3.525083612,17.5886728,6.55179628,56.15890462,0.0
118.0859375,54.75399919,-0.017835695,-0.547193829,1.322742475,11.60877816,13.17796277,225.04613480000003,0.0
111.5,45.452413299999996,0.145641461,0.257326879,1.8628762540000001,18.067633800000003,11.44157535,139.9952121,0.0
115.171875,49.57004346,0.010619151,-0.37622000899999997,0.714046823,11.57512195,17.54245874,325.6340311,0.0
88.8984375,45.45685452,0.675347948,1.148989015,0.918896321,,15.61542575,288.5176547,0.0
100.4375,37.60667120000001,,1.516592072,2.299331104,14.19733239,9.371095709,116.0998473,0.0
131.7890625,49.85097359,0.035500415,-0.187288228,6.3361204010000005,,5.545808132,33.33979142,0.0
96.296875,45.80075043,,1.07489165,3.4506688960000003,,7.700336117000001,61.78134405,0.0
129.890625,56.73984413,-0.082427204,-0.485891578,2.481605351,13.58758887,8.889759051,117.5481658,0.0
162.8359375,44.41860135,-0.395943431,0.44054941799999997,87.93143813,76.65928385,-0.24858286,-1.87646555,0.0
123.3046875,50.19361865,-0.011146776,-0.078197995,1.52173913,14.59693795,11.2164977,141.7988911,0.0
99.3828125,51.61669441,0.48442362299999997,0.116986124,2.7533444819999997,16.34663795,8.743636423,94.4380795,0.0
118.0078125,49.82226161,,0.02754056,2.0033444819999997,14.27922652,10.60190291,136.6248699,0.0
105.921875,43.87760131,0.586689392,0.440956743,8.006688963,,4.506391175,19.87915731,1.0
115.03125,50.25558699,0.111812458,-0.399653855,1.267558528,,12.30092859,185.536609,0.0
155.3828125,51.96169279,-0.528291224,-0.078406709,4.243311037,26.10549405,6.474418088999999,42.54048999,0.0
93.9765625,46.32973951,0.37470179,0.5061159510000001,0.8595317729999999,10.86949035,16.79177499,326.89677810000006,0.0
116.515625,47.59102863,0.42946677899999997,-0.037057993,0.97826087,12.74031322,14.51649414,228.46906830000003,0.0
121.515625,52.12229975,,-0.26894899899999997,3.671404682,23.20134824,7.236287728,55.45171214,0.0
138.109375,56.92528469,-0.18753615899999998,-0.478549864,3.336120401,22.86434621,7.869346287999999,65.8619061,0.0
132.7734375,52.39546361,0.076061823,-0.48729478,3.18812709,18.45659899,8.023933998,76.11954729,0.0
79.78125,42.31779647,0.659999745,1.252396558,2.399665552,13.87868363,9.412811757,122.0309004,0.0
94.421875,35.51135588,0.49908630200000004,2.150677443,3.0752508360000004,15.88191235,7.330399266000001,73.82696615,0.0
119.1875,43.56348636,0.36508120899999996,0.306287505,1.801839465,,10.84389464,153.8082551,0.0
131.6328125,47.65220206,0.143738108,-0.031566072,2.269230769,14.72368998,9.694674817000001,118.85563059999998,0.0
39.546875,43.18453488,3.215326159,10.35807497,159.4573579,77.04031231,-0.48959459200000005,-1.056309401,1.0
104.53125,48.5986332,0.5698873289999999,-0.040821328,1.313545151,11.07995496,13.99479984,,0.0
60.484375,32.02610858,2.9657526830000003,14.35582531,68.50919732,73.32304079,0.8646188890000001,,1.0
88.7265625,40.67222541,,1.123491692,1.178929766,11.4687196,14.26957284,252.5673058,0.0
119.828125,51.89985991,,-0.44025463,2.22826087,13.84048774,10.26279689,138.5820775,0.0
103.375,50.8627135,0.14839837,-0.222537449,2.418896321,16.91111756,8.823462829,90.56994521,0.0
85.203125,47.06484214,0.933205992,1.434064798,91.40133779,94.73403784,0.252604354,-1.714326737,1.0
107.6953125,42.26563294,0.301281845,0.9138599270000001,2.120401338,19.33468348,9.854914538,101.5080362,0.0
109.859375,38.28016261,,1.797503605,2.076086957,13.95088363,10.19158158,133.87083059999998,0.0
121.1484375,51.15144332,-0.05380598,-0.167757712,4.783444816,26.45812796,6.207749353,41.36025329,0.0
127.1328125,47.27766569,0.059918858,-0.23621087,5.346153846,30.53739268,6.037663601,36.4901967,0.0
142.359375,46.04578808,-0.017571476000000003,0.131153133,5.113712375,29.39567653,6.228868045,39.1520669,0.0
113.1875,45.95645867,0.281042206,0.319317908,2.474916388,,9.097464705,83.89327089,0.0
119.0859375,45.31677175,0.143403898,0.058035780999999995,1.3871237459999999,13.130479800000002,12.78557783,191.954047,0.0
125.515625,46.53106898,0.171547145,0.26619229,2.816889632,18.21170787,7.786430359,69.74505998,0.0
63.2890625,33.25661408,2.091487924,10.29757771,2.469899666,21.79364909,9.311006362999999,88.25777742,0.0
29.6875,51.50284428,3.012862026,8.177625342,74.89297659,75.50350665,0.980612921,-0.325103855,1.0
138.4609375,49.47740999,-0.228002011,-0.293962359,3.8628762539999997,23.27086239,7.9784413679999995,69.86873515,0.0
96.0234375,46.90256937,0.461657362,0.549333476,2.18645485,13.63135712,10.46573548,142.95789330000002,0.0
7.84375,33.32567458,5.932129649,35.95996558,87.61371237,59.29353836,0.950108382,0.276732612,1.0
117.5390625,51.78499758,0.165725959,-0.314288396,0.885451505,11.28808332,15.42345272,275.3609118,0.0
123.703125,41.8534197,0.22627213399999999,0.500329766,1.685618729,,12.46538868,186.4414486,0.0
104.5546875,41.02510828,0.380221249,0.577656326,2.22826087,19.05375876,9.802355664,103.782088,0.0
109.3046875,46.59291097,0.406074755,0.47987108100000003,1.101170569,13.80801105,14.05170421,211.5833903,0.0
133.53125,42.80094506,0.11974082900000001,0.369288182,2.0702341140000002,14.27378319,9.931065133999999,124.92406059999999,0.0
96.28125,45.57958999,0.49093469700000003,1.09242325,0.970735786,,16.41851795,337.50611810000004,0.0
122.421875,42.55008251,0.19680859,0.272007559,2.216555184,13.98012541,9.518078396,120.51799220000001,0.0
117.7265625,50.30372048,0.22340004800000002,0.025380284,0.49665551799999996,10.19520949,22.96072935,541.9479928999999,0.0
98.515625,51.23719114,0.635449185,0.703505302,2.153010033,15.53900581,9.765562005,115.88625159999998,0.0
110.3203125,51.94918394,0.200897751,-0.44383071399999996,1.815217391,12.68311241,11.17181094,166.2098542,0.0
63.234375,30.46501179,3.0933882510000004,15.52864383,27.76003344,66.86751321,2.301560828,3.812468545,1.0
108.0859375,51.351884600000005,0.516721639,0.329369216,3.484113712,23.79905949,7.58550335,60.14932463,0.0
111.609375,39.14181635,0.037005374,0.925372856,7.887959866,,4.326852903,18.95048498,0.0
118.03125,45.23272072,0.22669140899999998,0.569713438,11.20568562,41.367201,3.754812227,13.11337499,0.0
89.25,36.85635122,0.741807202,2.360793604,2.816053512,15.92938881,7.890750177999999,81.86656269,0.0
93.375,37.212859,0.524190016,2.017634166,3.1229096989999996,18.68263668,7.793729847000001,71.55863101,0.0
144.234375,46.33682465,-0.194952879,-0.14044240800000002,1.785953177,12.22918011,11.68279088,185.6809199,0.0
127.265625,54.61534302,-0.004389714,-0.485959223,3.551839465,23.61037174,7.2679096770000005,55.20031745,0.0
122.375,46.43308357,0.305910262,0.205228301,34.03929766,75.00778752,1.76230916,1.141399991,0.0
20.5078125,39.08424317,,20.41471705,111.84698999999999,69.75701376,0.405443654,-0.903514666,1.0
139.2421875,51.27114596,-0.019880765,-0.07735288,1.925585284,14.70411567,11.10128738,149.91792,0.0
82.6796875,37.76674579,0.699401979,2.305708559,1.464046823,12.79787079,12.4368456,185.31126,0.0
150.09375,60.2268417,-0.499946479,-0.404308236,129.3235786,92.05843614,-0.34038369700000004,-1.4837308880000002,0.0
95.28125,38.0057433,0.6802645940000001,2.195606362,2.143812709,17.32304862,10.22465381,116.8027291,0.0
123.3984375,48.86162538,0.15539356,-0.20303184800000001,7.848662207,36.21008479,5.11458716,26.60934028,0.0
119.1640625,47.39194574,0.080218949,-0.207418178,3.10367893,23.05299884,7.984051958999999,66.29706521,0.0
106.0078125,44.24337805,-0.22539553399999998,0.33674415700000004,1.216555184,11.76621887,13.34398449,222.52432779999998,0.0
116.4375,61.80434729,0.06644035200000001,-0.68568066,2.9816053510000002,19.80252837,8.620895914,83.01771137,0.0
125.9765625,38.05166407,0.277064741,0.84551171,3.526755853,23.07136202,7.451935101,58.947661399999994,0.0
103.703125,51.30520797,0.145222028,-0.13959047800000002,5.329431438,30.86455203,6.217728427000001,39.32261151,0.0
139.8984375,48.22146822,-0.166173659,0.069518046,2.482441472,18.16605473,8.815196362,89.30887788,0.0
66.53125,40.78467419,1.9358087380000002,5.267121878999999,152.0886288,73.37278599,-0.681893341,-0.41529506,1.0
124.4296875,41.08274493,-0.069510812,0.47208847,2.183110368,,10.50906048,146.435339,0.0
37.328125,43.89780557,3.217384472,10.50467693,107.1020067,50.97228209,1.0156876609999999,0.495303231,1.0
110.640625,52.18368016,0.243765633,-0.427215103,1.801839465,,10.343141000000001,115.35496470000001,0.0
45.171875,29.98361776,4.286046086,24.55955253,28.63043478,57.64589352,2.326077732,4.983662743,1.0
114.078125,46.00316045,,0.305840515,7.52006689,31.85282468,4.772581879,24.0709947,0.0
120.4296875,52.59109412,0.17362439999999998,-0.110134822,2.77173913,18.71236881,8.807277191,,0.0
33.203125,41.88215599,3.7515219060000002,14.37265825,108.5802676,79.64975218,0.026774705,-1.129047672,1.0
115.1875,46.22883806,0.407075299,-0.078408678,3.0301003339999997,22.32522076,7.975766192000001,65.95195642,0.0
122.03125,49.52807561,0.189314185,0.185748197,1.503344482,15.94647681,11.89866316,150.1855753,0.0
76.15625,41.19739781,0.8367108329999999,1.7253502490000001,1.744983278,12.22726612,11.98834031,192.2063497,0.0
51.9140625,33.15730202,3.0416550160000004,14.13903625,33.42140468,68.12322602,1.9583346869999998,2.458222846,1.0
96.4296875,43.7329759,0.5456977510000001,0.602565393,1.015050167,10.44966151,15.59347935,316.01154110000004,0.0
101.09375,47.49628892,0.175375377,-0.11188679,3.130434783,20.29658134,7.942575969,,0.0
119.8125,43.05515177,0.23043328100000002,0.966894774,2.900501672,15.39358659,8.305879168999999,92.53815581,0.0
131.1796875,48.99863416,0.070260303,-0.175594329,14.4138796,,3.073368345,8.639340914,0.0
140.0390625,54.01003992,,-0.426999545,4.096153846,24.52641642,6.318928586,40.93901278,0.0
27.828125,37.69203111,,22.82037117,81.69397993,75.80030090000001,0.7968667970000001,-0.44856087200000005,1.0
114.984375,41.12214739,0.106313605,0.5250194220000001,2.77006689,,7.820887862,80.65767825,0.0
123.125,50.33124651,-0.087091427,0.08793238199999999,1.280936455,10.68864639,14.63669101,288.668932,0.0
96.40625,44.82177162,,0.246920837,3.754180602,24.29407571,7.042405952999999,,0.0
97.3125,38.28526765,1.2015491109999998,2.972211693,1.785117057,12.31151455,11.77714906,185.2641987,1.0
80.5625,57.41444042,1.2937502840000001,1.030503125,7.617892977,34.7942156,5.18946858,27.10132095,1.0
97.1484375,37.16014537,0.45763186200000006,1.7677833669999998,2.464882943,17.64641391,9.645038661000001,,0.0
137.2734375,51.45807074,0.019841072,-0.577079233,2.101170569,16.59030115,11.21266672,143.5618364,0.0
107.7578125,48.53313077,0.311860462,0.11085362300000001,2.459866221,14.9366856,9.215724916000001,108.33145649999999,0.0
136.6484375,49.28006535,-0.29763718899999997,-0.026361017999999996,3.08277592,,7.919433455,79.13662558,0.0
102.953125,41.16427824,0.520728914,1.188983682,1.794314381,14.08073357,11.94918679,170.8932794,0.0
115.5703125,47.30563583,,-0.17569355,2.3603678930000003,16.55596775,10.05836725,118.6633243,0.0
113.59375,50.81206757,0.45226198700000003,0.10678238699999999,2.644648829,21.03099273,8.988692625,84.03984005,0.0
100.109375,44.53934959,0.441860662,0.350467097,8.473244147,32.34350208,4.5325493119999996,22.33279469,0.0
137.890625,58.06505435,-0.02372694,-0.481092949,4.183110368,26.17964211,6.630961,44.64092446,0.0
96.75,41.77076579,0.64060478,0.924196976,2.173913043,16.86092597,9.001393041,91.53785846,0.0
114.859375,45.06917155,0.31617202,0.716276221,1.800167224,11.86980796,11.54810527,191.9985738,0.0
151.53125,49.6525329,,-0.153522027,2.70735786,16.84702904,9.276298217,106.3234034,0.0
110.1640625,40.31318359,,0.70719171,3.343645485,18.43794985,8.03880159,,0.0
10.8359375,31.35327369,5.701855332999999,34.98119092,40.48745819,57.62944432,1.6893052819999999,2.350915681,1.0
130.484375,51.21645005,-0.164084124,-0.025236025,2.231605351,,10.18278623,142.5709688,0.0
74.8359375,39.23940489,,2.26605696,7.630434782999999,31.56297326,4.415968846,19.88177884,0.0
115.359375,50.37945613,0.28594718399999997,-0.097736845,3.963210702,25.34478602,6.849677671,47.93144076,0.0
99.734375,40.58699845,0.07737202,1.027499776,2.4740802680000002,18.27416155,8.19195338,74.01952147,0.0
89.6796875,39.71970811,,1.983815279,1.610367893,11.37791204,12.51309092,223.93669939999998,0.0
107.015625,48.75993238,0.21723544399999997,-0.191250636,9.358695652,,3.998266394,16.08290567,0.0
122.828125,61.61398347,0.022858035,-0.6596504360000001,1.5459866219999998,11.91091763,12.35712549,202.4095028,0.0
94.53125,41.05159435,0.543026761,1.5833711780000002,1.785953177,16.31825014,11.10214399,133.3300851,0.0
63.7578125,43.97775469,2.52074361,7.634463751,24.5735786,60.00793234,2.317804497,4.035176101,1.0
132.1484375,56.44702852,-0.229473641,-0.459268055,1.4188963209999998,14.60583372,12.43354019,170.88650080000002,0.0
106.921875,50.29516151,0.068081305,-0.15022596900000001,0.678929766,11.30863423,18.27913989,352.14235539999993,0.0
104.296875,40.64871603,,1.330436202,2.4565217390000003,20.09027992,9.063483235,86.67296273,0.0
146.0234375,51.95693301,-0.18936086600000002,-0.41777399600000004,69.87625418,82.43364457,0.5201801429999999,-1.4273764530000002,0.0
109.4296875,44.49678422,0.435213196,0.6927317129999999,0.744983278,,17.77306875,346.4146934,0.0
37.5234375,31.26498762,4.430806168999999,24.5163329,25.83444816,53.41659035,2.653111339,7.0225200139999995,1.0
107.2109375,47.47592356,0.165711454,0.179461178,3.341137124,18.56910658,6.917665675,56.48476456,0.0
124.28125,49.89331392,-0.224751345,-0.342078073,2.902173913,17.56501431,8.266121223999999,81.81237176,0.0
122.3671875,52.05013675,0.04988501099999999,-0.364750175,1.596153846,14.05584723,11.22617035,149.4115963,0.0
96.9453125,49.88225333,0.437665371,0.273761385,2.449832776,13.93426967,9.172649801,116.89696299999999,0.0
106.4140625,48.67037204,0.197836302,0.38714639,5.31270903,,6.072545882000001,36.80187795,0.0
133.6796875,49.43191871,0.08616955400000001,-0.090199544,192.1404682,41.95239779,-2.01311013,5.425167607000001,0.0
134.046875,53.40161213,0.178290242,-0.257009912,2.018394649,14.41158012,10.23578671,130.352522,0.0
112.6875,45.73356091,0.7454133709999999,0.9786954109999999,9.751672241,39.06466261,4.100969624,16.0001796,0.0
123.2734375,49.94023222,,-0.081485833,1.852006689,16.36617988,10.23494531,114.7184142,0.0
89.21875,42.78104456,0.36986722899999996,0.84916472,1.9030100330000002,13.17177322,10.48106621,145.9199053,0.0
105.53125,42.45455981,0.6231253379999999,0.8355896140000001,31.11120401,69.20399182,2.406829435,4.553456286,0.0
119.5234375,56.55500155,0.057767547,-0.736244727,2.923076923,22.14872432,8.283574819,71.4516694,0.0
114.4140625,34.39420539,0.165661927,1.896126706,2.518394649,19.40568899,8.370938072000001,74.92440727,0.0
112.609375,51.99327396,0.227919123,0.03933812,3.0794314380000003,19.15871602,7.211543561,59.57098123,0.0
132.5234375,45.99965435,0.067872506,0.044976616,2.2550167219999997,17.68001583,9.500885455,99.50742227,0.0
14.8046875,31.17166647,6.710202992,46.55366153,106.3595318,54.36439822,0.745579271,0.951048193,1.0
114.4765625,43.10814251,-0.134469585,0.34598394299999996,1.8043478259999999,13.08942159,10.58938104,,0.0
77.6796875,40.05268671,0.831761693,2.578330371,4.151337793,24.07141006,6.82881804,50.586448299999994,0.0
107.8125,47.17781358,0.39234922299999997,0.282197253,1.1956521740000001,14.63011673,13.39396935,190.7884995,0.0
104.4453125,43.59540697,0.436536046,1.074581801,2.45819398,14.44719684,8.990835022999999,108.8466719,0.0
136.6484375,46.85726162,0.15655452,0.273676633,2.95819398,21.61377901,7.751286795,62.27067708,0.0
128.6953125,53.34960734,-0.213913627,-0.374011845,2.506688963,15.13757828,8.835035872,102.70930229999999,0.0
128.984375,58.923412199999994,,-0.518005038,4.4406354519999995,24.75101405,6.5194629079999995,45.34360422,0.0
121.1796875,56.984295200000005,,-0.9317086940000001,134.6555184,80.6703938,-0.24927661899999998,-1.159048584,0.0
111.625,54.98451487,0.119766773,-0.604808745,8.030100334,,4.460330548,19.2829169,0.0
111.484375,43.99253921,0.449211478,0.727200245,8.443979933,34.30167228,4.264491037,17.86847533,0.0
131.4609375,48.19036184,-0.067499456,-0.241204981,1.56187291,11.08044548,13.08520302,245.74985640000003,0.0
91.9140625,39.02063303,0.583890571,1.3783806809999999,4.1329431439999995,22.25456742,6.474314474,47.23819785,0.0
120.2734375,52.92959871,,-0.560474927,5.39632107,27.08907245,5.40594553,30.2168815,0.0
100.1875,42.25956807,0.324418496,0.38874026,3.660535117,,7.172019222,57.42643621,0.0
143.921875,47.73537233,-0.087784195,0.027585024,12.6312709,,3.661144483,12.2297155,0.0
102.8515625,33.02345044,0.468504574,2.942570709,1.1638795990000002,11.00675832,14.45838789,269.7607866,0.0
72.3203125,37.21935266,0.885005976,3.0601195430000003,2.4874581940000002,15.3319134,8.515076781,92.90094920000001,0.0
115.4765625,52.09815928,0.178114813,-0.126893067,2.234949833,15.76178699,10.00420737,121.1246207,0.0
127.6953125,52.59657169,-0.178006847,-0.254745131,3.954013378,20.39481684,7.246497545,63.53785659,0.0
112.59375,53.99253963,0.168192598,-0.487275101,2.4590301,14.14080508,8.988374423,110.88600590000001,0.0
111.4921875,41.48060467,0.19777298199999999,0.559849131,3.0242474919999998,19.54841979,8.9635191,90.59893448,0.0
108.6171875,53.79621866,0.26338934399999997,-0.309697444,4.620401338,26.10807968,6.229486572999999,,0.0
119.953125,53.87976478,,-0.556548406,1.7658862880000001,15.19346938,10.97925989,139.91311919999998,0.0
105.5,47.26388685,0.33809907899999997,0.262376166,1.912207358,13.90849761,11.21459891,152.9738816,0.0
142.9609375,55.65327966,,-0.346394149,1.7349498330000002,14.49221274,10.29492563,126.15683829999999,0.0
100.6015625,45.04534865,0.24920236199999998,0.458142375,5.115384615,24.70887477,5.376841692,30.93481785,0.0
112.90625,47.73370754,0.44555086200000005,0.39116440700000005,1.705685619,16.14328612,10.42274842,116.8602088,1.0
99.6796875,44.75260705,0.331855864,0.16907180300000002,1.77173913,12.87535708,11.91994389,177.59851559999998,0.0
102.0,52.10985991,0.165016644,-0.264776811,2.7683946489999998,20.16741895,7.952245573,67.13635344,0.0
108.4140625,49.44212642,0.186921581,-0.284785981,12.52341137,44.98403976,3.580356164,11.61897437,0.0
112.8046875,43.76054491,0.554136255,0.6236445820000001,1.9623745819999998,,10.2900207,125.34145490000002,0.0
111.0703125,45.70031175,0.318712049,0.690478423,1.5978260869999998,11.04481424,13.80040476,261.3446039,0.0
120.0390625,45.07362074,0.050583505,-0.073834558,1.148829431,12.96862397,13.63682979,209.0005722,0.0
130.6171875,41.06228522,,0.6215618070000001,1.4933110369999998,14.54260683,12.16977363,165.11840980000002,0.0
122.8828125,44.62843493,0.198375695,-0.020463575,3.361204013,22.99385478,7.335245382999999,55.87978522,0.0
116.8515625,50.00548249,0.171743416,-0.07182764700000001,6.598662207,29.74199757,4.8584974469999995,24.12950379,0.0
119.3984375,46.39089011,0.31709795,-0.29442768399999997,3.1270903010000004,21.25015605,7.902178599,65.82672938,0.0
93.09375,33.93800356,0.6538118620000001,3.12618798,2.9882943139999996,18.32797257,8.180423192000001,77.01143202,0.0
117.5390625,52.28018003,,-0.24316977899999997,3.4924749160000004,23.97875544,7.143712342000001,51.58637367,0.0
120.1953125,52.67219656,-0.082475875,-0.291938666,8.642140468,32.7252528,4.198197521,18.3283291,0.0
138.4609375,52.77456512,-0.009090614,-0.5518452739999999,2.220735786,13.20426497,9.953692104,139.46687230000003,0.0
129.015625,50.74892,0.154489561,-0.334841065,1.890468227,15.32705467,10.71405129,135.6120615,0.0
144.3671875,56.80062047,-0.588425062,-0.538867667,190.0568562,62.9107515,-1.4448973669999998,1.551257853,0.0
109.9140625,52.20213527,0.181998932,-0.18593842300000002,2.515886288,17.15136963,9.177498575,99.91370971,0.0
112.0234375,44.52623258,,-0.020172004,3.6337792639999997,25.01691059,7.213329722999999,52.74660947,0.0
100.046875,50.02590881,0.77665837,0.499697481,4.037625418,,8.292650362,74.93683123,0.0
90.9453125,42.86284605,0.518943615,1.169597417,4.348662207,,5.916145489,42.18570534,0.0
130.578125,51.52557153,-0.061027532999999995,-0.081486374,1.865384615,16.65520214,11.29452552,138.94651389999999,0.0
134.375,44.29147068,0.124991718,0.388624143,1.7433110369999998,13.94842976,11.49820811,162.8677609,0.0
53.71875,43.47933013,2.744515077,8.742341031,9.846153846,37.547692,4.358590867,19.43917792,1.0
119.1484375,35.37943652,0.003654879,1.574916245,2.27090301,18.57877172,9.332291773,92.98620826,0.0
10.75,37.03925283,5.3266527560000005,28.12321137,108.5443144,66.54038336,0.381339773,-0.8169971090000001,1.0
23.734375,31.60658663,5.485040455,31.87704369,32.78177258,57.900560899999995,2.020024126,3.614699199,1.0
118.953125,55.59800741,0.161959722,-0.560667782,6.326923077000001,28.30009946,5.4414012000000005,31.59888564,0.0
97.671875,47.23265379,0.244584297,0.147136522,0.213210702,7.370432165,34.53984419,1191.0008369999998,0.0
131.0,55.93578908,-0.023598123,-0.536651281,1.159698997,10.85679424,15.01997351,289.36278960000004,0.0
97.234375,50.38965115,0.6632062,0.367619673,1.706521739,15.23083227,11.31007015,143.464406,0.0
120.4375,52.42848552,-0.09811349999999999,-0.38637753,3.379598662,17.18339164,7.663753797,76.44391267,0.0
115.5078125,53.98060938,0.199011561,-0.406055677,4.00083612,,6.496341486,44.80099033,0.0
108.40625,48.95668326,0.279514205,0.008017106999999999,6.882107023,31.14770048,5.388371717999999,30.32381895,0.0
123.3984375,48.63613944,,0.021591875,3.3971571910000002,23.55610165,8.637459753,77.83613063,0.0
120.59375,50.63139427,0.028778112,-0.26875762,2.045150502,17.75590631,10.45979883,118.42532879999999,0.0
99.2890625,46.94181111,0.412131625,0.228759828,3.7550167219999997,23.74620582,7.368570667,58.28130188,0.0
110.2578125,51.02683823,0.223118062,-0.200470602,4.576923077,28.43460377,6.447471364,,0.0
107.9375,42.31979258,0.368946802,0.382935167,4.381270903,,6.071332641000001,41.89320995,0.0
138.65625,55.9031581,-0.028714199,-0.46984662299999996,2.509197324,,9.232483874,110.457895,0.0
121.578125,36.19837043,-0.05473288900000001,1.9193645959999999,20.0735786,53.62945396,2.613956333,5.547658911,0.0
97.015625,41.92403554,0.571447954,1.498535531,1.316053512,11.67295891,13.28144148,225.9009773,0.0
79.8671875,40.15387806,0.61486468,1.828323799,2.071906355,15.47243249,10.00121862,118.0389886,0.0
112.015625,46.6717233,0.305809653,-0.10780398,2.050167224,12.58884779,10.33346046,155.29105719999998,0.0
144.03125,49.80947097,-0.030212555,-0.363438073,2.438963211,,9.49126817,99.02605807,0.0
118.4453125,44.05639294,0.146982248,0.7150352409999999,1.190635452,14.65930067,14.15355622,213.48546290000002,0.0
125.8203125,51.17317925,-0.064859665,-0.522988051,46.61622074,61.37573331,0.696922171,-1.029510416,0.0
133.6640625,43.34532078,0.171911552,0.829270521,3.153010033,19.8000667,8.384938699,81.48750263,0.0
165.765625,59.37611635,-0.970908606,0.251046276,79.63545151,,0.17007039100000002,-0.41011209299999996,0.0
125.0703125,55.31333807,0.17147917699999998,-0.698137123,2.696488294,19.75503884,8.164457407999999,71.3517172,0.0
77.3828125,39.1695276,2.213106287,7.49103005,17.27173913,48.32784746,3.183798985,9.779543823,1.0
80.109375,40.66809913,0.8981837690000001,1.788926855,6.280936455,30.844816100000003,5.229245371,27.46113518,0.0
115.734375,43.54388669,0.23368553399999997,0.22260502899999998,2.659698997,17.77720012,8.465699093,81.39376359,0.0
130.2265625,52.54183078,0.124991644,-0.095051549,65.56605351,84.17476535,0.523964286,-1.6815966619999998,0.0
125.9375,52.38450839,0.23169683800000002,-0.25858802,3.876254181,25.97786049,7.26359447,54.01563415,0.0
