,Tweet,Timestamp
501,®️🅾️💉 Escape inmune de la variante #Omicron del #SARSCoV2 de las células B de memoria específicas de RBD provocadas… https://t.co/e6xwjhRbTJ,2021-12-23 13:05:18+00:00
502,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:05:18+00:00
503,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:05:16+00:00
504,"भारत में अब तक आए 236 Omicron मामलों में से 104 लोग हुए ठीक 
#Omicron #OmicronVariant #COVID
#India
https://t.co/YXDoatYKwI",2021-12-23 13:05:16+00:00
505,RT @Nikhil02509796: Let's unite and get what we deserve because just sitting with hands on hands will not work..  we cant protest so make o…,2021-12-23 13:05:15+00:00
506,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:05:14+00:00
507,"RT @IHME_UW: ‼️BREAKING: According to our updated #COVID19 model, we project 3 billion infections over the next three months globally, #Omi…",2021-12-23 13:05:11+00:00
508,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:05:11+00:00
509,RT @ZuberAn86984563: @aajtak Ye video bh viral kijiye jisme @Vineetkansal2 kansal sahab ne #omicron k khatre ko najar nadaj krte hue apni t…,2021-12-23 13:05:10+00:00
510,The #Centre on December 23 advised States slated to hold Assembly polls in the next few months to ramp up #Covid va… https://t.co/G89J5E9U9k,2021-12-23 13:05:09+00:00
511,"Riepilogo misure per #Omicron 
- Obbligo di mascherina all'aperto in tutto il Paese e obbligo di FFP2 al chiuso. Si… https://t.co/XEgaMT5BJ5",2021-12-23 13:05:09+00:00
512,"RT @ObservadBinario: #BIN @NicolasMaduro Dinos, por fin, ¿Cuándo te vas de vacaciones? Ayer volviste a salir en TV y muy pavoso, con ocho c…",2021-12-23 13:05:09+00:00
513,"#Intensivbettenbelegung
#Impfpflicht
21.12.2021   4530    
22.12.2021   4438
23.12.2021   4353
Von 83 Mio Einwohner… https://t.co/tuEzLxU5Ic",2021-12-23 13:05:08+00:00
514,"RT @DrEricDing: 7) Thus, it’s huge deal and worrisome that two key MAB drugs are now being discontinued for used by NYC’s @MountSinaiNYC he…",2021-12-23 13:05:08+00:00
515,RT @Autoextragti: El próximo año todo el mundo en la  #F1 debe tener obligatoriamente las vacunas contra el  #COVID19 La organización no qu…,2021-12-23 13:05:07+00:00
516,"RT @SEMG_ES: Ni el Gobierno ni las CCAA “tienen la suficiente valentía” para afrontar con garantías la situación pandémica actual, con el 📈…",2021-12-23 13:05:07+00:00
517,RT @PPaulCharles: Only this government could indicate it might make an announcement about future restrictions on #ChristmasDay itself. Why…,2021-12-23 13:05:06+00:00
518,"Hey! Where is the party? 🎊
Don't let #Omicron take over your holidays. Let's throw a Virtual Christmas Parties! 🎄❄️… https://t.co/xNJkZpwhLE",2021-12-23 13:05:04+00:00
519,"RT @motorwars: #อิสราเอล #Israel เผยมีผู้เสียชีวิตรายแรกจากการติดเชื้อ #Omicron 
ชายชาวอิสราเอลคนหนึ่งอายุมากกว่า 70 ปีได้เสียชีวิตจากการติ…",2021-12-23 13:05:04+00:00
520,"Day 2 of isolation. Fortunate to have a large bedroom within which to set up base, birds outside etc. #Omicron #COVID19",2021-12-23 13:05:03+00:00
521,"Close the borders on #london
 #Omicron grown legs https://t.co/ZCaYJlIOu4",2021-12-23 13:05:01+00:00
522,"RT @FranksBullitts: Did the snow removal twice today, so far. 
Came in &amp; I'm tired with a runny nose. 
Probably #Omicron 

I don't know if…",2021-12-23 13:05:00+00:00
523,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:05:00+00:00
524,"#ICYMI: From Episode 11, @nmorgasenradio &amp; @NickWritesWords discuss insanely high #COVID19 cases in #NewYork due to… https://t.co/22zO92ZRlg",2021-12-23 13:05:00+00:00
525,RT @LerouxArthur10: Pfff ces journaux #complotistes qui valident les thèses d'échappement immunitaire émises par #Raoult il y a un an ... A…,2021-12-23 13:05:00+00:00
526,"RT @otvnews: #BigBreaking 

Two more persons test positive for the #Omicron variant of #Covid19, informs Institute of Life Science #Odisha…",2021-12-23 13:05:00+00:00
527,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:04:59+00:00
528,"RT @RiazAhm08522790: India’s Cumulative #COVID19 Vaccination Coverage exceeds 126.53 Cr.

More than 73.63 Lakh doses administered in last 2…",2021-12-23 13:04:59+00:00
529,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:04:59+00:00
530,RT @yogitabhayana: हमारे देश के सविधान में जो जान की क़ीमत राष्ट्रपति प्रधानमंत्री और मुख्यमंत्री की है वही जान की क़ीमत आम आदमी की भी है !…,2021-12-23 13:04:58+00:00
531,"RT @DrEricDing: Jeeez— UK’s #Omicron wave is so stratospherically huge… that today’s per capita incidence would be equal to ~515,000 new ca…",2021-12-23 13:04:56+00:00
532,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:04:55+00:00
533,"WHO, old Tedros is now saying boosters will prolong the pandemic. #omicron",2021-12-23 13:04:55+00:00
534,"RT @ShaleenMitra: The @ArvindKejriwal govt is ready to fight #Omicron

✅Prepared to deal 1 LAKH CASES/DAY

✅Target to do 3 LAKH TESTS/DAY…",2021-12-23 13:04:54+00:00
535,RT @katavillegai: Señor Sebastian Piñera si en Europa una vez más se les salió de las manos el nuevo virus #Omicron porque tenemos las fron…,2021-12-23 13:04:54+00:00
536,"RT @ellymelly: We are hearing three pieces of information simultaneously and not questioning it:

1. #Omicron is basically immune to curren…",2021-12-23 13:04:54+00:00
537,"RT @IndiaToday: Why is Centre delaying booster doses? What is the plan of Central government?
BJP spokesperson Shehzad Poonawalla (@Shehzad…",2021-12-23 13:04:54+00:00
538,"RT @VRibas_Somos: La variante #Omicron llegó a Venezuela. No bajemos la guardia, sabemos cómo hacerlo #TodosContraLaCovid https://t.co/T0cm…",2021-12-23 13:04:54+00:00
539,"RT @MFerandou: On nous terrorise depuis des jours avec  ""Apocalypse #Omicron"", et ... serait-ce un leurre pour éviter les grands sujets de…",2021-12-23 13:04:53+00:00
540,"As pessoas não vacinadas contra a #covid19 apresentam uma taxa de mortalidade quatro vezes superior aos vacinados,… https://t.co/WAeLWldTkR",2021-12-23 13:04:53+00:00
541,"RT @valy_s: #Briatore da #Malindi “qui la popolazione è vaccinata appena al 5%. Sulla costa, casi non ce ne sono. Comunque di #COVID19 semp…",2021-12-23 13:04:53+00:00
542,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:04:53+00:00
543,"दिल्ली के सीएम अरविंद केजरीवाल ने ओमिक्रॉन को लेकर जानिए क्या कहा.  

@ArvindKejriwal @BhawanaKishore
#Omicron… https://t.co/9uTOpoGR81",2021-12-23 13:04:51+00:00
544,"RT @VINOD37131796: YOUR DNA &amp; GOD PARTICLE IS IN DANGER.
AGAR AAP ABHI BHI NHI JAAGEY TOH PARMATMA HAMESHA KE LIYE KHO DOGEY , KOI DHARAM A…",2021-12-23 13:04:51+00:00
545,"RT @Adnkronos: Variante #Omicron, ""#terzadose AstraZeneca alza anticorpi"". https://t.co/lYQOFDbFpT",2021-12-23 13:04:50+00:00
546,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:04:49+00:00
547,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:04:49+00:00
548,"RT @DrPacoMoreno1: Mi opinión en @Reforma 
La salud dejó de ser prioridad para la autoridad, esta en nosotros cuidarnos.
#COVID19mx 
#UsaCu…",2021-12-23 13:04:49+00:00
549,"via David Leonhardt @nytimes newsletter 122321:
‘Spare a moment to think about older people.’ 
#COVID19 #Omicron https://t.co/W6cOnsPoQG",2021-12-23 13:04:46+00:00
550,"RT @Cartabellotta: #GIMBE invita il Governo a considerare le seguenti proposte per contenere la quarta ondata

#Omicron 
#VarianteOmicron h…",2021-12-23 13:04:46+00:00
551,"RT @LewisEv76005298: #Doctors ⚡🔥
#BetterMasks
#nanosynth UK has the masks and soon the filters. Joint partnership with Volz. 

Pro larva me…",2021-12-23 13:04:45+00:00
552,"RT @sputnikvaccine: Sputnik Light, effective 1-shot standalone #COVID vaccine &amp; universal booster, now authorized in Turkmenistan.

More co…",2021-12-23 13:04:45+00:00
553,"@jburnmurdoch John, would you please apologize for scaring the whole world about #Omicron two weeks ago with your t… https://t.co/Ld9m6iTVce",2021-12-23 13:04:45+00:00
554,"RT @MarteauOlivier: Record absolu d'infections hier en France, en Angleterre et dans tous les pays ultra-vaccinés.
➡️ Explication du Financ…",2021-12-23 13:04:44+00:00
555,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:04:43+00:00
556,"RT @AlikaMD: In anticipation for the #omicron wave across Canada, a reminder that hundreds of deaths and thousands of hospital admissions N…",2021-12-23 13:04:43+00:00
557,RT @Zubhaque: Hundreds of thousands of primary &amp; secondary school children missed school this term due to infection/close contact. Covid is…,2021-12-23 13:04:42+00:00
558,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:04:42+00:00
559,"RT @barriere_dr: 1️⃣ FFP2 vs masque chirurgical 
Face au risque #Omicron 

Pourquoi le recommander en particulier pour les plus fragiles (c…",2021-12-23 13:04:41+00:00
560,"RT @CoronavirusSpa1: Si la pérdida de olfato era una señal evidente de infección con anteriores variantes del #coronavirus, con #Omicron ha…",2021-12-23 13:04:39+00:00
561,"RT @pietraszewski_l: Face au variant #Omicron, l'heure est à la mobilisation générale. 

J'ai demandé, ce matin, à chaque service de santé…",2021-12-23 13:04:38+00:00
562,"When looking at the data, if getting vaxed means “loving your neighbor” then Asians are spiritually superior &amp; blac… https://t.co/RtiXxiDLpv",2021-12-23 13:04:36+00:00
563,@JohnDalton6011 Another thing #MSM and some clinicians often ignore is the risk of #LongCovid - some saying fewer h… https://t.co/sWIlHTkSQM,2021-12-23 13:04:36+00:00
564,"RT @xpresstn: 🔊 33 more people tested positive for #Omicronvariant, taking total cases of #Omicron in TN to 34

🔊 FIR against #Maridhas qua…",2021-12-23 13:04:34+00:00
565,"हिमाचल: बिलासपुर के सरकारी स्कूल में 23 बच्चे कोरोना पॉजिटिव, मचा हड़कंप

#OmicronvirusNewCases #Omicron… https://t.co/BFDz9ddL5T",2021-12-23 13:04:34+00:00
566,"Nagpur’s second #Omicron cases detected, a 21 year old passenger from #Dubai , he’s currently admitted to AIIMS #Nagpur",2021-12-23 13:04:33+00:00
567,#Omicron https://t.co/h7KbdQlvsu,2021-12-23 13:04:33+00:00
568,"RT @miamalan: Waasila Jassat, @nicd_sa:
The huge increase of COVID cases in the #Omicron wave hasn't translated into a corresponding increa…",2021-12-23 13:04:31+00:00
569,RT @CiroGomezL: El #ómicron es la variante de coronavirus más contagiosa; un infectado puede contagiar hasta 18 personas. Estos son los niv…,2021-12-23 13:04:30+00:00
570,"RT @istsupsan: 📈#COVID19, CRESCE LA PERCENTUALE DELLA #VARIANTE #OMICRON IN ITALIA, DA VALUTAZIONE PRELIMINARE CIRCA IL 28%

➡️Il forte inc…",2021-12-23 13:04:30+00:00
571,"RT @HarishKhuranna: दिल्ली में #Omicron दस्तक दे रहा है।
दिल्ली को ऐसी परिस्थिति में एक Full-Time मुख्यमंत्री चाहिए, ना की राजनीतिक पर्यटन…",2021-12-23 13:04:28+00:00
572,"RT @Reine_Margot2: Macron tourne en boucle autour du 🦠, pour la France c'est le néant. Il faut qu'il parte c'est vital.
 
(Manque de bol #O…",2021-12-23 13:04:24+00:00
573,"RT @DorisGrinspun: @IHME_UW ⬆️Projected 3 Billion infected persons over the next three months, globally

#HealthSystems will be overwhelmed…",2021-12-23 13:04:24+00:00
574,"RT @Harryslaststand: When people in the West say a Chernobyl nuclear accident could never happen here, think about how governments have let…",2021-12-23 13:04:23+00:00
575,"RT @IHME_UW: ‼️BREAKING: According to our updated #COVID19 model, we project 3 billion infections over the next three months globally, #Omi…",2021-12-23 13:04:22+00:00
576,"How do you want to rebrand in 2022? 

Most times the problem with your paid ad is the lack of a landing page and a… https://t.co/H5OzkuvFcz",2021-12-23 13:04:21+00:00
577,"RT @BioCubaFarma: La industria biofarmacéutica cubana entregará al @MINSAPCuba, poco más de 6 millones de dosis (entre las vacunas #Abdala…",2021-12-23 13:04:20+00:00
578,"RT @Rajat_TeamSP: What is the plan of Central government?
BJP spokesperson Shehzad Poonawalla (@Shehzad_Ind) answers.
#Omicron #COVID19  
#…",2021-12-23 13:04:19+00:00
579,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:04:18+00:00
580,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:04:18+00:00
581,"RT @Cartabellotta: #GIMBE invita il Governo a considerare le seguenti proposte per contenere la quarta ondata

#Omicron 
#VarianteOmicron h…",2021-12-23 13:04:17+00:00
582,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:04:17+00:00
583,RT @1CeliaGreen: The hardest thing about this year hasn’t actually been Covid. It’s been having to watch the same mistakes get made over &amp;…,2021-12-23 13:04:17+00:00
584,(7) I ask experts who are much smarter than me: how could you imagine a theoretically well functioning QUICK GLOBAL… https://t.co/wsaRZAUR3h,2021-12-23 13:04:17+00:00
585,"RT @org_scp: Remember that first #Omicron death?

You've been had. Again. Many of us called this out as soon as it was aired. Certifiable #…",2021-12-23 13:04:16+00:00
586,"RT @imperialcollege: #Omicron cases are 15% less likely to attend hospital, and 40% less likely to be hospitalised for a night or more, com…",2021-12-23 13:04:16+00:00
587,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:04:16+00:00
588,Recommended read for journalists and public commentators using #Omicron data from South Africa to extrapolate how i… https://t.co/m8BOo4Xsp2,2021-12-23 13:04:15+00:00
589,"RT @aktustudents1: @bstvlive We want online exam due to #omicron
#AKTUonlineexamsलेकररहेंगे",2021-12-23 13:04:14+00:00
590,"(3) We have to be EXTREMELY PRECAUTIOUS with #Omicron because being stickier, quicker (+milder) it will have MORE S… https://t.co/ycsvbUnhHx",2021-12-23 13:04:12+00:00
591,"(2) Even if #Omicron seems to be milder as delta, the PROBABILITY OF MUTATING MORE SEVERE during of its never seen… https://t.co/FlHWTBzNFU",2021-12-23 13:04:11+00:00
592,"#OmicronVariant LIVE Updates: #Mumbai reports 602 fresh cases in 24 hours, #PMModi's review meet shortly
#Omicron… https://t.co/L6r1cm44CD",2021-12-23 13:04:10+00:00
593,"RT @ellymelly: We are hearing three pieces of information simultaneously and not questioning it:

1. #Omicron is basically immune to curren…",2021-12-23 13:04:10+00:00
594,"(1)THINKING GLOBALLY: regardless previous vaccination efforts, against GETTING INFECTED by #Omicron, humanity is no… https://t.co/y3YxDj1etN",2021-12-23 13:04:10+00:00
595,Hasta el ómicron de todo! #Omicron #Covid_19 #COVID19,2021-12-23 13:04:07+00:00
596,"#Europe #Omicron के लिए तैयार है, #America ने नए उपायों की घोषणा की
 https://t.co/lDHn7EoQ2K",2021-12-23 13:04:07+00:00
597,"RT @IlkaLochner: Leider auch in meiner @CDU, in meinem Landesverband, Stimmen, die Freiheit nicht auf Solidarität, sondern auf Egoismus auf…",2021-12-23 13:04:07+00:00
598,"@Independent Of course !!!!
The #Omicron variant has assured the #UK it will wait until #Christmas  before taking d… https://t.co/hGQhp6DG54",2021-12-23 13:04:07+00:00
599,"RT @_hirondelle64: Laurent #Toubiana: #covid #omicron affirme qu ""il faut ""sortir de cette torpeur invraisemblable dans laquelle nous somme…",2021-12-23 13:04:07+00:00
600,"#COVID19AB 
#Omicron https://t.co/BaPjChxX09",2021-12-23 13:04:06+00:00
601,"ಓಮೈಕ್ರಾನ್‌ನಿಂದ ಪ್ರಯಾಣಿಕ ವಾಹನ ಪೂರೈಕೆಗೆ ಇನ್ನಷ್ಟು ಅಡ್ಡಿ: ಎಫ್‌ಎಡಿಎ 
#Omicron #PassengerVehicle 
https://t.co/fSsVdRJEhO",2021-12-23 13:04:05+00:00
602,"RT @trishgreenhalgh: #Omicron is spreading fast. WHAT CAN YOU DO?
Great new animation from @VickiGSP https://t.co/wxgs0omiep",2021-12-23 13:04:05+00:00
603,"RT @JBollee: Comme de nombreux scientifiques le disent, #Omicron pourrait agir comme un « vaccin » naturel tant il est peu dangereux. En Af…",2021-12-23 13:04:05+00:00
604,"Powerful 

#COVID19 #Omicron https://t.co/qo1BbMNjOa",2021-12-23 13:04:04+00:00
605,"RT @gtlem: Unfortunately for those Older White Male Justin Trudeau Haters

They CANNOT go on Social Media and say 

""Look how better Joe Bi…",2021-12-23 13:04:04+00:00
606,"RT @IndiaToday: PM's key meet amid rise in #Omicron cases! Watch #6PMPrime, with @PoojaShali | #ITLivestream

  https://t.co/yTloAWCzhd",2021-12-23 13:04:02+00:00
607,"กรมส่งเสริมสหกรณ์ เปิดรับสมัครบุคคลเพื่อเลือกสรรเป็นพนักงานราชการ ปวช./ปวส. ขึ้นไป เงินเดือนสูงสุด 13,800 ตั้งแต่… https://t.co/2olX2dlgwO",2021-12-23 13:04:00+00:00
608,"RT @GHS: ""We know that people who are vaccinated have a much lower risk of developing severe disease or death due to both #Delta and #Omicr…",2021-12-23 13:03:57+00:00
609,"RT @DrEricDing: 2) same in London, the earliest #Omicron epicenter in UK… hospitalizations have tripled since a month ago! People who tout…",2021-12-23 13:03:57+00:00
610,"RT @sputnikvaccine: Sputnik Light, effective 1-shot standalone #COVID vaccine &amp; universal booster, now authorized in Turkmenistan.

More co…",2021-12-23 13:03:56+00:00
611,#Noticia 🇮🇳 Afirman autoridades de la #India que han vacunado a más del 60 por ciento de la población contra el cor… https://t.co/gLx1VlVKkq,2021-12-23 13:03:56+00:00
612,"RT @SaltWireNetwork: A Canadian infectious disease specialist says if your mask is comfortable to wear and it doesn't get humid behind it,…",2021-12-23 13:03:56+00:00
613,RT @luisezegarra: A Córdoba llegó como variante #Omicron En dos semanas ya es Omicrononón.,2021-12-23 13:03:56+00:00
614,RT @1CeliaGreen: The hardest thing about this year hasn’t actually been Covid. It’s been having to watch the same mistakes get made over &amp;…,2021-12-23 13:03:56+00:00
615,#Omicron and the holidays. https://t.co/IoJfXC8Xkh,2021-12-23 13:03:56+00:00
616,"RT @SaraMorenoPy: #Omicron ""Datos preliminares hablan de que es una variante 6 a 8 veces más contagiosa, pero con menos hospitalizaciones.…",2021-12-23 13:03:56+00:00
617,"RT @OpenOrphan: Reasons to be cheerful, our #ORPH Chairman feels the end of the #pandemic is in sight with the arrival of #Omicron but we w…",2021-12-23 13:03:56+00:00
618,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:03:56+00:00
619,Please wear your mask while entering in Markets:) #Omicron  #Delhi,2021-12-23 13:03:55+00:00
620,I can't believe #Omicron got me right before Christmas. I guess it was inevitable living where I do and often being… https://t.co/CR9iUzpgZi,2021-12-23 13:03:54+00:00
621,"RT @WesElyMD: WITHIN 2 MILES IN PAST 2 DAYS…

SIX friends called to tell me they have #COVID. 

ALL triple vaxxed, only 1 immunocompromised…",2021-12-23 13:03:54+00:00
622,"RT @ellymelly: We are hearing three pieces of information simultaneously and not questioning it:

1. #Omicron is basically immune to curren…",2021-12-23 13:03:54+00:00
623,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:03:53+00:00
624,"RT @gtlem: Unfortunately for those Older White Male Justin Trudeau Haters

They CANNOT go on Social Media and say 

""Look how better Joe Bi…",2021-12-23 13:03:50+00:00
625,"RT @updatenews360: #JUSTIN | தமிழகத்தில் மேலும் 33 பேருக்கு ஒமைக்ரான் தொற்று உறுதி!!
#UpdateNews360 | #Omicron | #OmicronVariant | #TamilNa…",2021-12-23 13:03:49+00:00
626,"அஸ்ட்ராஜெனெகாவின் பூஸ்டர் ஷாட் ஒமிக்ரோனுக்கு எதிராக செயற்படுவதாக தகவல்

https://t.co/NCdUTJBl9E

#AstraZenecavaccine #Omicron",2021-12-23 13:03:49+00:00
627,"RT @filsdudesert33: La thèse du #omicron très contagieux et peu létal, accrédite la thèse de l'arrêt immédiat de la vaccination, pour évite…",2021-12-23 13:03:48+00:00
628,"RT @masakra_i_witam: Brytyjski rząd wprowadza przepisy, według których restauratorzy muszą wyznaczyć dwie strefy w swoich lokalach. Strefa…",2021-12-23 13:03:48+00:00
629,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:03:48+00:00
630,Urgente oproep aan #Huisartsen in #Amsterdam #Omicron is zo goed als dominant hier. Locaties voor #booster zijn ver… https://t.co/MIg9NXvGLt,2021-12-23 13:03:47+00:00
631,"RT @nycjim: COVID update:
New study from South Africa says patients infected with the #omicron variant are 80 percent less likely to requir…",2021-12-23 13:03:45+00:00
632,"To block omicron, wear an N95 or other high-filtration mask 

#COVID_19 #COVID19 #Omicron #OmicronVariant… https://t.co/ZLvItgxyZV",2021-12-23 13:03:43+00:00
633,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:03:43+00:00
634,"ઓમિક્રોનથી ભારત એલર્ટ... કેન્દ્રની રાજ્યોને આપી ચેતવણી #Omicron #Coronavirus #COVID19 #ZEE24KALAK 

Watch :… https://t.co/eSrGgvkTU4",2021-12-23 13:03:42+00:00
635,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:03:42+00:00
636,"In view of #OMICRON threat and due to increased influx of travellers, DC Kathua issues order for fresh containment… https://t.co/19hCMBH6jL",2021-12-23 13:03:41+00:00
637,RT @Laurie_Garrett: When I look thru responses to my #COVID19 tweets &amp; RTs lately I'm mostly very impressed by the levels of thoughtfulness…,2021-12-23 13:03:40+00:00
638,"RT @chris_dignan: Spot on 👏👏👏

#Omicron  alarmism defies the science. Most of you can get on with life https://t.co/XMfnoKQaAO",2021-12-23 13:03:39+00:00
639,"Liberal Guy with nailpolish remember ""hum kagaz nahin dikhayenge"" wrt CAA. No song on #VaccineMandates… https://t.co/L9alERrtg6",2021-12-23 13:03:37+00:00
640,RT @3littleredbones: Now up to 450 kids who have been hospitalized with COVID in WV per CDC. That’s 11 more than when I wrote about the dra…,2021-12-23 13:03:37+00:00
641,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:03:37+00:00
642,"RT @DrEricDing: 2) same in London, the earliest #Omicron epicenter in UK… hospitalizations have tripled since a month ago! People who tout…",2021-12-23 13:03:35+00:00
643,"ஒமிக்ரானுக்கு எதிராக புதிய தடுப்பூசி - அஸ்ட்ரா ஸெனேகா, ஆக்ஸ்போர்ட் முயற்சி

#Omicron | #AstraZeneca 

https://t.co/Y1mzCqy7C3",2021-12-23 13:03:35+00:00
644,"PM's key meet amid rise in #Omicron cases! Watch #6PMPrime, with @PoojaShali | #ITLivestream

  https://t.co/yTloAWCzhd",2021-12-23 13:03:34+00:00
645,"RT @zedistacom: How COVID-19 And Omicron Are Affecting Travel This Holiday Season 

#Covid_19 #Omicron #travelban #life #tourism #travellin…",2021-12-23 13:03:33+00:00
646,"RT @m_grill: Weil viele sich gerade freuen, dass #Omicron in ersten Auswertungen weniger schwere Verläufe verursacht: das ist (leider) trüg…",2021-12-23 13:03:33+00:00
647,Hopefully #Omicron doesn't mutate in the vaccinated &amp; get worse again. That would extremely unfortunate.,2021-12-23 13:03:32+00:00
648,"RT @BorderMira: Fazit der Doku auf #ServusTV:
Es ist ein Experiment. 
Die Impfung ist kriminell. 
Die Durchseuchung wäre das Beste.
Bin ein…",2021-12-23 13:03:32+00:00
649,"RT @whynotsina: Vorerkrankte Lehrerin hier, Entschluss ist gefasst, ich gehe nach den Ferien nicht mehr hin, Zeit, sich selbst zu schützen.…",2021-12-23 13:03:31+00:00
650,"RT @ANI: India reports 7,495 new #COVID19 cases, 6,960 recoveries, and 434 deaths in the last 24 hours.

Active cases: 78,291
Total recover…",2021-12-23 13:03:30+00:00
651,"#BIN @NicolasMaduro Dinos, por fin, ¿Cuándo te vas de vacaciones? Ayer volviste a salir en TV y muy pavoso, con och… https://t.co/uFaStCYFG0",2021-12-23 13:03:30+00:00
652,"RT @Reine_Margot2: Macron tourne en boucle autour du 🦠, pour la France c'est le néant. Il faut qu'il parte c'est vital.
 
(Manque de bol #O…",2021-12-23 13:03:28+00:00
653,"RT @FLAHAULT: 1/3 - France: “Si vous êtes cas contact d'une personne susceptible d'être atteinte du variant #Omicron de la #COVID19, vous d…",2021-12-23 13:03:27+00:00
654,"RT @MarteauOlivier: 🔴 Étude de Columbia University : les 2 doses n'ont absolument aucun effet sur l'#Omicron et la 3ème dose est 6,5 fois m…",2021-12-23 13:03:27+00:00
655,"RT @mla_sudhakar: 12 new cases of Omicron have been confirmed in Karnataka today taking the tally to 31:

1.20 yr female, Bengaluru
2.56 yr…",2021-12-23 13:03:27+00:00
656,"RT @Justice30: #CoronavirusUK 🔎 #Covid19UK
🦠🦠🦠🦠 #Omicron 🦠🦠🦠🦠",2021-12-23 13:03:26+00:00
657,"RT @espaciolibrepue: #BuenosDiasPuebla Hay tres casos sospechosos de la variante #Omicron en #Puebla @SaludGobPue @JAntonioMtzGa 

https://…",2021-12-23 13:03:26+00:00
658,#Noel #cadeau #France #match #Politique #Zemmour #RN #lrem #medias #Tweet #YouTube #Amazon #livres #album… https://t.co/mY39N0wUWw,2021-12-23 13:03:24+00:00
