id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
7720,6289,159.0509631,51.42551776,0.9462871974,6468,89.48409633,0.732983683,352.325,0.636655562,3.09284126,1
7721,5632,149.811089,48.43525521,0.9462934899,5765,84.68107885,0.4570686577,331.266,0.6449392122,3.093017439,1
7722,6896,166.5213127,53.83662849,0.9462959322,7071,93.70304104,0.4680331207,368.491,0.6381949254,3.093085829,1
7723,6148,156.6040444,50.62798847,0.9463011026,6281,88.47528876,0.4838278114,345.011,0.6490495289,3.093230626,1
7724,5910,154.2704404,49.87304684,0.9463022513,6063,86.74586854,0.7082933845,341.028,0.6385828764,3.093262798,1
7725,6372,160.007653,51.72362248,0.946311152,6538,90.07265056,0.4525568182,357.74,0.6256776271,3.093512119,1
7726,6102,156.5319437,50.59903489,0.9463134207,6275,88.14367647,0.4880819069,345.679,0.6417059607,3.093575679,1
7727,6252,158.3990099,51.20235014,0.9463138841,6414,89.22047766,0.5383621803,349.755,0.6422453519,3.093588663,1
7728,6365,159.4120773,51.52898502,0.9463156805,6501,90.02316203,0.467739565,350.495,0.6510953867,3.093638993,1
7729,6122,156.1012973,50.45732966,0.946318888,6264,88.28800877,0.7458576998,344.866,0.646848283,3.093728867,1
7730,9267,153.450152,77.30303031,0.8638399252,9417,108.6237122,0.6456939799,377.536,0.8170192454,1.985047046,0
7731,8451,147.1604268,74.13347705,0.8638438922,8738,103.7311303,0.6920242385,365.426,0.7952781995,1.985073851,0
7732,6750,165.1200845,53.37183969,0.9463202811,6963,92.70580849,0.4595588235,367.738,0.6272441468,3.093767903,1
7733,6184,157.4297707,50.88535517,0.9463218885,6327,88.73394697,0.4517825833,347.246,0.6444731693,3.093812948,1
7734,8730,149.2424256,75.17400182,0.8638763301,8921,105.4295083,0.70831643,368.321,0.8086696529,1.98529308,0
7735,6771,164.8241646,53.27500229,0.946322741,6967,92.84990553,0.4915426497,365.576,0.6366596476,3.093836836,1
7736,4979,140.8682926,45.52855469,0.94633087,5089,79.62072402,0.563745471,307.733,0.6606993035,3.094064672,1
7737,6634,163.4691773,52.83126762,0.9463347989,6794,91.90577316,0.5070702438,360.672,0.6408560299,3.094174807,1
7738,7530,139.0483731,70.0221875,0.8639477292,7736,97.91574833,0.6084848485,341.611,0.8108511684,1.985775911,0
7739,6223,157.4856708,50.897142,0.9463355112,6337,89.01331185,0.7359271523,344.526,0.6588183107,3.094194774,1
7740,6613,163.7034257,52.90616844,0.9463364792,6899,91.76019349,0.4446013177,366.813,0.6176165841,3.094221913,1
7741,5768,152.3116331,49.22413471,0.9463373755,5872,85.69740774,0.4635165542,335.154,0.6452771727,3.094247039,1
7742,6365,127.6286948,64.25836081,0.8640074943,6500,90.02316203,0.76,312.728,0.8178520323,1.986180369,0
7743,6354,159.659103,51.59460051,0.9463461288,6559,89.94533933,0.6198419666,358.893,0.6199077973,3.094492475,1
7744,5279,146.1219268,47.2192863,0.9463477907,5499,81.98433726,0.4610883047,336.096,0.5872659736,3.094539081,1
7745,6924,166.7783477,53.89376367,0.9463491072,7072,93.89308072,0.4627105052,373.016,0.6253339418,3.094576001,1
7746,7020,167.9506788,54.27241745,0.946349474,7190,94.5417453,0.4889941488,368.15,0.6508746641,3.094586287,1
7747,9150,153.1562425,77.06723487,0.8641737334,9410,107.9358228,0.6965060516,379.279,0.7993065347,1.987306834,0
7748,8604,148.4063435,74.66667943,0.8642146793,8823,104.6659116,0.7649359886,363.648,0.8176131335,1.987584619,0
7749,6748,165.0194648,53.32001045,0.9463602333,6942,92.69207327,0.4646422915,367.009,0.6295518568,3.09488808,1
7750,5738,151.5059673,48.95319731,0.9463611802,5929,85.4742564,0.5573038073,337.002,0.6349001817,3.094914646,1
7751,5310,146.2233073,47.24561937,0.9463628007,5461,82.22470421,0.455285947,325.851,0.6284435436,3.09496011,1
7752,6516,161.4920424,52.17855826,0.9463638158,6647,91.08473458,0.460950764,355.078,0.6494465433,3.09498859,1
7753,6335,158.642226,51.25758576,0.9463642212,6516,89.81075947,0.7479338843,348.752,0.6545202228,3.094999962,1
7754,6840,165.9530841,53.61951722,0.9463646734,7012,93.3218007,0.8382352941,368.277,0.6337482489,3.09501265,1
7755,5748,151.8108536,49.04988179,0.9463652903,5924,85.54870486,0.5160247778,338.433,0.630639568,3.095029958,1
7756,7363,171.683139,55.47005319,0.9463663585,7546,96.82387499,0.4770327178,383.261,0.6299055105,3.095059931,1
7757,7122,169.3450753,54.71037515,0.9463749467,7440,95.22611006,0.5082060796,391.139,0.5849915477,3.095300934,1
7758,6972,166.8169685,53.89285193,0.946376516,7137,94.21797125,0.7217391304,368.303,0.645887277,3.095344977,1
7759,5500,148.7877342,48.06812685,0.9463767377,5617,83.68283872,0.4508935891,327.994,0.642452103,3.095351201,1
7760,6242,158.6018248,51.23863723,0.9463769098,6392,89.14909555,0.679956427,350.084,0.6400134536,3.09535603,1
7761,6492,160.99359,52.01109662,0.9463774088,6614,90.91683631,0.4765819997,351.156,0.661588867,3.095370035,1
7762,6310,160.2610043,51.77401349,0.9463782857,6504,89.63337284,0.4500071317,355.369,0.6278850504,3.09539465,1
7763,9436,155.5758555,78.27337153,0.8642163854,9719,109.6097092,0.7957497048,385.82,0.7965780275,1.987596196,0
7764,6507,161.2988333,52.1088943,0.946379134,6651,91.02180902,0.4558638083,356.013,0.6451474087,3.095418458,1
7765,5050,142.4947042,46.03338638,0.9463807672,5253,80.18640596,0.4520229144,328.172,0.589248105,3.095464302,1
7766,5988,155.0322099,50.08336138,0.9463814448,6196,87.31642683,0.5433756806,347.53,0.6230272682,3.095483321,1
7767,6659,163.4395584,52.79899649,0.9463822175,6820,92.07878218,0.5046608564,359.002,0.6492697106,3.095505014,1
7768,5526,149.4759789,48.28765292,0.9463831819,5685,83.88040131,0.5986998917,334.528,0.620520018,3.095532083,1
7769,7598,139.4146048,70.14114768,0.8642212733,7759,98.35687094,0.7000184264,341.533,0.8185473509,1.987629365,0
7770,4974,141.736586,45.78642009,0.9463857132,5131,79.58073571,0.5407697326,308.883,0.6551302177,3.095603145,1
7771,5984,155.7989203,50.32690666,0.9463905184,6141,87.28725815,0.4566544567,346.244,0.6272446074,3.095738057,1
7772,6976,167.1124713,53.97942426,0.9463946837,7124,94.2449949,0.5633984817,371,0.6368959932,3.095855015,1
7773,6560,161.9072991,52.29788228,0.9463951181,6732,91.39174697,0.5644467389,356.387,0.6490378073,3.095867214,1
7774,6265,158.8379354,51.30617085,0.9463957034,6468,89.3131891,0.5291385135,354.245,0.6273696153,3.095883649,1
7775,5892,154.5641514,49.92546273,0.9463962224,6007,86.6136675,0.5421420685,341.202,0.6359887974,3.095898224,1
7776,9926,159.1370172,80.05315215,0.8642599592,10158,112.4196412,0.7902866242,392.842,0.808254829,1.987891956,0
7777,6017,124.4081223,62.56877363,0.8643262259,6117,87.52760902,0.8087365591,303.425,0.8212722606,1.988342028,0
7778,7604,139.6499071,70.22536129,0.8643636699,7817,98.39569858,0.6137207425,344.548,0.8049196054,1.988596492,0
7779,6686,164.2971344,53.06441778,0.9464063524,6857,92.26526755,0.4622511062,361.338,0.6435006108,3.096182739,1
7780,6588,162.7632052,52.56893056,0.9464064809,6766,91.58658265,0.5703896104,358.752,0.6432425912,3.09618635,1
7781,6109,157.6690015,50.92228019,0.9464093699,6322,88.19421964,0.4537958699,351.067,0.6228736702,3.096267507,1
7782,7094,168.2434349,54.33650529,0.946411387,7273,95.03873595,0.4992258973,371.945,0.6443822936,3.096324174,1
7783,5953,154.7433023,49.9757594,0.9464129185,6079,87.06086957,0.5038510368,340.674,0.6445665546,3.096367201,1
7784,6599,163.0883301,52.66863173,0.9464175854,6736,91.66301193,0.8137871501,361.216,0.6355563091,3.096498328,1
7785,6906,166.0287938,53.6182304,0.9464176073,7060,93.77095657,0.5231818182,363.773,0.6558061947,3.096498943,1
7786,4819,138.5138069,44.73227681,0.9464178929,4911,78.33097322,0.7760064412,302.704,0.6608919631,3.096506969,1
7787,6223,158.89445,51.31136673,0.9464237498,6359,89.01331185,0.8193548387,348.041,0.6455781892,3.096671559,1
7788,5720,150.7774231,48.68813136,0.9464283327,5816,85.34008552,0.8106575964,330.26,0.6590129361,3.096800367,1
7789,6214,159.0782278,51.36767644,0.946430264,6412,88.94892091,0.4514675966,352.332,0.6290380767,3.096854652,1
7790,5244,144.7880542,46.75020261,0.946437471,5358,81.71210542,0.7344537815,317.416,0.654055976,3.097057257,1
7791,5861,153.4397409,49.53963528,0.946446555,6035,86.38551367,0.5392896577,338.772,0.6417510224,3.097312688,1
7792,5427,147.5421444,47.63402005,0.9464500557,5623,83.12563389,0.491175672,327.235,0.6368691163,3.097411141,1
7793,6175,158.3507816,51.12058786,0.9464565257,6300,88.66935315,0.4446284562,350.101,0.63308223,3.097593126,1
7794,6434,161.235235,52.05156818,0.9464569732,6622,90.50979633,0.6652191894,358.495,0.6291072858,3.097605714,1
7795,7955,143.3972884,72.10048897,0.8644014283,8156,100.6410482,0.6423611111,355.338,0.7917111125,1.988853202,0
7796,6886,132.8564591,66.79504133,0.8644254821,6999,93.63507625,0.796529786,323.951,0.8245523477,1.989016797,0
7797,7691,140.4593222,70.61253818,0.8644458783,7876,98.95698732,0.6354622821,343.519,0.8190136684,1.98915555,0
7798,6795,164.955708,53.24596593,0.9464707901,6973,93.01431452,0.7914046122,364.383,0.6431068136,3.097994469,1
7799,6573,163.0987199,52.64592572,0.946472095,6746,91.48225799,0.4603263534,360.23,0.6365224711,3.09803119,1
7800,6804,165.7793787,53.51041627,0.9464737152,7029,93.07589302,0.7286356822,367.658,0.6325372822,3.09807679,1
7801,5863,153.1013715,49.41788741,0.9464744065,5986,86.40025145,0.4648010147,336.909,0.6490894239,3.098096246,1
7802,8997,152.0101197,76.40877606,0.8644866081,9296,107.0296042,0.6114169215,386.31,0.7575925298,1.989432727,0
7803,7003,167.6491941,54.11339339,0.9464748616,7159,94.42720229,0.6631628788,369.61,0.6441790029,3.098109055,1
7804,5175,144.73057,46.7144881,0.9464778974,5446,81.1727457,0.591969801,323.272,0.6222774136,3.098194499,1
7805,6508,161.5037473,52.1283232,0.9464779404,6689,91.0288029,0.4635327635,357.451,0.6400654359,3.09819571,1
7806,4654,135.9854263,43.89041759,0.9464814393,4813,76.97828812,0.5060896042,302.276,0.6400721185,3.0982942,1
7807,6414,160.4827129,51.79609399,0.946483617,6623,90.36901261,0.4891329215,358.341,0.6276908776,3.098355504,1
7808,5714,151.415274,48.8662953,0.9464909719,5860,85.29531499,0.5667526284,336.224,0.6351739509,3.098562579,1
7809,5451,148.2834979,47.85552359,0.9464910931,5610,83.30923573,0.4916125541,325.417,0.6468529632,3.098565992,1
7810,5248,144.6799736,46.69097336,0.9464948287,5398,81.74326352,0.521566289,320.264,0.6429651638,3.098671183,1
7811,7180,169.4565302,54.68378248,0.9465009772,7335,95.61307406,0.7090657713,373.886,0.6454400368,3.098844347,1
7812,6023,124.842723,62.74827115,0.8645082828,6175,87.5712383,0.6308127357,306.61,0.805100501,1.989580282,0
7813,7332,137.6393582,69.16857352,0.8645569557,7548,96.6198341,0.7757088447,343.328,0.7816527733,1.989911765,0
7814,7201,136.2737828,68.46738832,0.8646206545,7462,95.7527961,0.6042121161,337.518,0.7943443249,1.990345859,0
7815,6568,162.4704366,52.42702653,0.9465058811,6751,91.44745666,0.7649662241,359.371,0.639082539,3.098982478,1
7816,4257,131.5174055,42.43441825,0.9465174965,4443,73.62187679,0.5396805274,294.658,0.6161366469,3.099309733,1
7817,8393,147.0207541,73.86529128,0.8646271629,8663,103.3745592,0.6128066589,373.304,0.7568360322,1.99039023,0
7818,7171,135.4038177,68.022596,0.8646536964,7286,95.55313064,0.598680915,329.86,0.8281905625,1.990571157,0
7819,6370,160.6503968,51.83231999,0.9465215926,6576,90.05851376,0.6082887701,357.362,0.6268051503,3.099425161,1
7820,6396,160.6841178,51.84208687,0.9465239534,6587,90.24211948,0.4555555556,357.162,0.6300685854,3.099491698,1
7821,6029,155.2842927,50.09934713,0.9465252156,6131,87.61484586,0.4684537685,340.696,0.6527112204,3.099527272,1
7822,7258,136.6326593,68.63301173,0.8646831012,7380,96.13101797,0.6857520786,331.948,0.8277262249,1.990771728,0
7823,6993,135.0076086,67.81367983,0.8646961818,7261,94.35975909,0.7043714746,334.008,0.7876978396,1.990860972,0
7824,5715,151.7189497,48.94629068,0.9465314395,5870,85.30277837,0.4519930402,339.453,0.6232564711,3.099702707,1
7825,5842,154.2314207,49.75639092,0.9465324383,6068,86.24537912,0.5409259259,341.93,0.6279094282,3.099730865,1
7826,6524,161.5310453,52.10930807,0.9465366686,6662,91.14063194,0.79406037,353.425,0.6563406201,3.099850128,1
7827,5947,154.3056158,49.77819917,0.946537138,6128,87.01698439,0.5154719598,341.072,0.642414991,3.099863362,1
7828,6127,157.3950999,50.7736409,0.946539758,6288,88.32405499,0.4544577956,347.519,0.6375300155,3.099937235,1
7829,5723,152.1754446,49.08907909,0.9465414778,5871,85.36246198,0.5680960889,337.944,0.6297151321,3.099985729,1
7830,8381,146.8608982,73.75231404,0.8647563618,8533,103.3006323,0.8039328537,358.825,0.817975541,1.991271733,0
7831,6520,161.8622013,52.2129835,0.94654331,6645,91.11268755,0.4566465892,352.218,0.6604415171,3.100037394,1
7832,5794,153.5008393,49.51552271,0.9465439311,6011,85.89033661,0.7523698221,338.522,0.6353522303,3.100054909,1
7833,6245,159.2176208,51.35936982,0.9465444519,6404,89.17051619,0.4505772006,352.458,0.6317242692,3.100069596,1
7834,6348,159.7539352,51.53228025,0.9465446446,6503,89.90286219,0.5758867822,352.566,0.6417500708,3.10007503,1
7835,7867,142.3790515,71.47802266,0.8648523773,8145,100.0828432,0.6089009288,355.513,0.7821824041,1.991927675,0
7836,5587,150.0483823,48.40088633,0.9465461122,5805,84.34209706,0.4588158003,333.699,0.6304907581,3.100116416,1
7837,5423,147.8060602,47.67585735,0.9465500926,5556,83.09499414,0.4652539465,326.437,0.6395149662,3.100228678,1
7838,6629,163.9419086,52.88044856,0.9465503779,6828,91.87113226,0.4589131187,364.454,0.6271514646,3.100236724,1
7839,6215,126.8734137,63.68424429,0.8648960255,6329,88.95607776,0.6019953506,313.691,0.7936826371,1.992226101,0
7840,8768,149.8066651,75.19161927,0.8649115011,8977,105.6587163,0.6794265788,366.907,0.818461792,1.992331945,0
7841,6252,158.5575123,51.14367184,0.9465503936,6394,89.22047766,0.746953405,350.788,0.638468355,3.100237166,1
7842,6450,161.1576367,51.98136004,0.9465525027,6615,90.62226583,0.5162064826,353.493,0.6486462958,3.100296656,1
7843,5702,152.4197208,49.16276613,0.9465529075,5871,85.20570335,0.4602098467,338.156,0.6266180225,3.100308076,1
7844,6467,160.6942006,51.83162537,0.9465530402,6661,90.74161193,0.5024864025,359.557,0.6286041279,3.100311817,1
7845,6521,161.8870671,52.21278264,0.9465606169,6664,91.11967445,0.7691672564,354.698,0.6513382529,3.10052556,1
7846,6007,155.0534389,50.00677681,0.9465649752,6207,87.45484518,0.6341849662,344.32,0.6367119438,3.100648528,1
7847,5880,153.4152456,49.47744344,0.9465671837,6056,86.52542125,0.6153846154,341.186,0.6347530341,3.100710847,1
7848,6782,165.8615709,53.48435316,0.9465817951,7065,92.92529576,0.4805839002,368.868,0.6263624115,3.101123246,1
7849,6212,157.8186986,50.89056104,0.9465823497,6382,88.93460548,0.7031126203,349.91,0.63757107,3.101138902,1
7850,6584,163.3690331,52.67999467,0.9465830572,6775,91.55877436,0.4469182731,367.938,0.6111536355,3.101158876,1
7851,6315,127.7369329,64.11426357,0.8649115866,6475,89.66887824,0.6070364318,316.892,0.790243019,1.99233253,0
7852,6304,159.1130629,51.30658808,0.9465852539,6437,89.59074779,0.7873111028,351.134,0.6425106057,3.101220893,1
7853,6156,156.9762052,50.61546807,0.9465897728,6279,88.53283367,0.4974143504,341.726,0.6624489698,3.101348484,1
7854,5402,147.9545793,47.70648039,0.9465898906,5511,82.93394975,0.4509934881,328.729,0.6281862218,3.10135181,1
7855,5902,154.253796,49.73635312,0.9465926441,6059,86.68713741,0.4792918629,339.824,0.6422453581,3.101429565,1
7856,5071,142.7119705,46.01442364,0.9465937805,5246,80.3529572,0.51856018,311.671,0.6560103414,3.101461656,1
7857,6973,166.821151,53.78785259,0.9465939047,7108,94.22472789,0.7551440329,369.593,0.6414784259,3.101465163,1
7858,6389,161.3728538,52.02898447,0.9465985128,6582,90.19272394,0.4523506089,357.6,0.6278381937,3.101595302,1
7859,5831,152.2083323,49.0685661,0.9466111366,5965,86.16414443,0.5039322444,334.622,0.6544009546,3.101951908,1
7860,5845,153.189207,49.38332545,0.9466143661,6013,86.26752077,0.4539805825,341.058,0.6314484442,3.102043161,1
7861,6275,158.2632791,51.01818297,0.9466162207,6447,89.38444016,0.4605842631,352.347,0.6351589732,3.102095564,1
7862,5568,149.4340252,48.17130367,0.9466177177,5683,84.19856166,0.4601652893,328.272,0.649294028,3.102137867,1
7863,7232,171.1570905,55.17265335,0.9466202275,7494,95.95868063,0.6276143365,384.281,0.6154183721,3.102208795,1
7864,6549,162.1767738,52.27446726,0.9466273082,6742,91.31509064,0.4854707191,357.472,0.6440221348,3.102408925,1
7865,5588,149.6002776,48.22047817,0.9466277747,5659,84.34964479,0.862345679,324.545,0.6666784485,3.102422109,1
7866,6368,160.5033607,51.73446561,0.9466286026,6562,90.04437473,0.5192433138,354.485,0.6368207314,3.102445513,1
7867,6086,156.8611924,50.56009727,0.946629474,6328,88.02804024,0.5066600067,352.195,0.6165601332,3.102470147,1
7868,6183,158.0979053,50.9573985,0.9466323186,6417,88.7267722,0.4516765286,355.35,0.6153135387,3.102550561,1
7869,6183,157.9893254,50.91954467,0.9466384753,6384,88.7267722,0.6414565826,351.969,0.6271916705,3.102724631,1
7870,5995,155.1999231,50.0200552,0.9466395117,6132,87.36744858,0.5381991202,341.492,0.6460081295,3.102753936,1
7871,5199,144.9015861,46.70082352,0.9466398313,5369,81.36075462,0.5011084337,320.181,0.6372921487,3.102762974,1
7872,7136,169.7267259,54.6998736,0.9466436995,7364,95.319659,0.5756231346,379.874,0.6214204852,3.102872361,1
7873,6087,156.316933,50.37766645,0.9466447272,6245,88.03527196,0.6814823108,347.809,0.6323121607,3.102901424,1
7874,5429,148.0448505,47.71174674,0.9466447299,5605,83.14094953,0.4694742304,328.603,0.6318102359,3.1029015,1
7875,6163,158.2633797,51.00378141,0.946647274,6382,88.5831548,0.4770123839,346.871,0.6436741187,3.102973453,1
7876,6424,129.418677,64.95024676,0.8649480161,6626,90.43943186,0.5886017959,320.06,0.7880478609,1.99258176,0
7877,6190,157.1780395,50.65345643,0.9466484669,6317,88.7769834,0.6975433852,345.113,0.6530972801,3.103007191,1
7878,6772,164.8816494,53.13515565,0.9466503827,6930,92.85676172,0.4574748362,360.273,0.65563689,3.10306138,1
7879,6178,157.9750538,50.90759052,0.9466543242,6365,88.69088965,0.5923298178,348.86,0.6379041317,3.103172871,1
7880,5693,151.3842402,48.78304127,0.9466557952,5837,85.13843273,0.6454648526,336.372,0.6322828074,3.103214484,1
7881,6836,165.9671097,53.48225811,0.9466559219,7013,93.29450963,0.541851617,365.376,0.6434753045,3.103218069,1
7882,6207,157.6081407,50.78670935,0.9466600328,6390,88.89880682,0.4888941399,349.276,0.6393727459,3.103334371,1
7883,5176,143.8304809,46.34260223,0.9466706252,5308,81.1805881,0.7212931996,319.244,0.6382027104,3.103634107,1
7884,8608,148.1792055,74.36291907,0.8649578598,8836,104.6902383,0.722147651,364.551,0.81394589,1.992649123,0
7885,8659,148.8950125,74.71558476,0.8649834133,8838,104.9999106,0.796010296,367.188,0.8070503763,1.992824028,0
7886,6917,166.8685826,53.76435682,0.9466730508,7118,93.84560688,0.4834358401,368.944,0.638567389,3.10370276,1
7887,6703,163.5017496,52.67954516,0.9466731179,6857,92.38249114,0.7855384976,360.562,0.647916702,3.103704657,1
7888,5722,151.9850876,48.96846461,0.9466741539,5842,85.35500381,0.8292753623,333.56,0.6462637364,3.103733981,1
7889,6542,162.8047857,52.45298372,0.9466773045,6754,91.26627582,0.4626591231,362.998,0.6238956238,3.103823161,1
7890,5770,151.9367823,48.95089187,0.9466786542,5908,85.71226384,0.4899796196,333.563,0.6516733108,3.103861369,1
7891,6145,157.690057,50.80396392,0.946679764,6342,88.45369977,0.6520585739,351.713,0.6242447654,3.103892784,1
7892,6733,132.0138586,66.21636456,0.8651075186,6971,92.58899424,0.6070140642,327.236,0.790125954,1.993674214,0
7893,5980,154.8461338,49.88509021,0.9466855434,6146,87.25807973,0.4893617021,346.399,0.6262644921,3.104056405,1
7894,6537,162.1112782,52.2255741,0.9466856451,6682,91.2313921,0.4606765328,359.975,0.6339334499,3.104059285,1
7895,7063,168.7791916,54.36693947,0.9466992772,7202,94.83085418,0.4652832675,372.372,0.6400958855,3.104445336,1
7896,6584,163.2335786,52.57922574,0.9467021285,6754,91.55877436,0.4882461995,360.913,0.635176812,3.104526099,1
7897,6201,159.2416047,51.29074107,0.9467077446,6440,88.85582939,0.6824785384,354.467,0.6201831693,3.104685201,1
7898,7217,170.5354805,54.92692067,0.9467107537,7399,95.8591143,0.4620358515,383.146,0.6177858793,3.104770455,1
7899,6082,156.6797496,50.46379967,0.9467116176,6259,87.99910744,0.6781891169,346.66,0.6359878435,3.104794935,1
7900,5845,154.7984828,49.85719939,0.946713106,6078,86.26752077,0.575862069,341.64,0.6292988718,3.104837109,1
7901,6338,159.5818835,51.3974449,0.9467139226,6549,89.83202232,0.5527646956,364.459,0.5996043024,3.104860248,1
7902,5934,155.3819228,50.04395896,0.9467156319,6105,86.92182383,0.4528388278,343.962,0.6302842792,3.104908684,1
7903,6591,163.6501829,52.70589428,0.9467177704,6756,91.60743332,0.7971698113,360.123,0.6386449125,3.104969285,1
7904,6344,160.1442972,51.57616215,0.9467190688,6577,89.87453294,0.4577200577,356.352,0.6277903521,3.105006083,1
7905,6171,157.0842507,50.59023978,0.9467199395,6406,88.64062968,0.5066502463,345.952,0.6479384,3.10503076,1
7906,6718,164.4346457,52.95704768,0.9467208614,6867,92.48580032,0.6857901184,362.067,0.6439794019,3.105056888,1
7907,6173,157.8268549,50.8275007,0.9467240363,6341,88.65499258,0.5164825971,347.828,0.6411757106,3.105146873,1
7908,6640,163.0952081,52.52412849,0.9467240864,6816,91.94732501,0.5369127517,363.185,0.6325897298,3.105148296,1
7909,6596,163.2762157,52.58205046,0.9467248589,6811,91.6421739,0.4918717375,362.235,0.6316982734,3.105170191,1
7910,6199,158.3515868,50.99586178,0.9467253825,6383,88.84149896,0.5511201991,351.54,0.6303503577,3.105185033,1
7911,9513,156.0124193,78.25199084,0.8651139365,9759,110.0560211,0.7401960784,383.356,0.8134349549,1.993718213,0
7912,6962,133.8878541,67.12371352,0.8652487405,7110,94.15037817,0.640183908,328.484,0.8108031773,1.994643131,0
7913,8629,149.4856358,74.93731049,0.8652729213,8914,104.8178612,0.590380405,377.495,0.76093564,1.994809192,0
7914,6163,157.2894248,50.65319967,0.946726683,6334,88.5831548,0.6802428256,346.66,0.6444579217,3.105221898,1
7915,5733,151.915629,48.92179761,0.9467285519,5901,85.43700785,0.6290322581,336.836,0.6349723336,3.105274875,1
7916,5638,150.7841394,48.5559781,0.9467318068,5801,84.72617396,0.5932239057,333.494,0.6370285342,3.105367151,1
7917,6641,162.7776117,52.41685785,0.946734514,6766,91.9542485,0.4535892357,358.717,0.6485439712,3.105443904,1
7918,6250,159.5496537,51.37730842,0.946734723,6457,89.20620581,0.4528001159,357.316,0.6151555607,3.105449831,1
7919,8808,150.4542191,75.41446382,0.8653052591,9021,105.8994519,0.6531701891,367.544,0.8193481832,1.995031343,0
7920,6543,162.7417559,52.40445815,0.946736298,6715,91.27325096,0.8018382353,358.842,0.6385284426,3.105494487,1
7921,6642,131.4598585,65.8891964,0.8653247976,6893,91.96117146,0.5954280592,325.831,0.7861835142,1.995165607,0
7922,6521,130.3075499,65.2985485,0.8653830084,6701,91.11967445,0.732614313,320.436,0.7980708728,1.995565795,0
7923,6918,133.4086978,66.84210296,0.8654284268,7026,93.85239033,0.6170725181,326.362,0.8161899632,1.995878225,0
7924,6805,166.4918457,53.60818326,0.9467441444,6970,93.08273257,0.8287662891,367.054,0.6347139904,3.105716992,1
7925,5915,155.1933198,49.9699646,0.9467446748,6131,86.78255532,0.4578173375,347.26,0.6163893001,3.105732034,1
7926,6326,159.9501971,51.50139558,0.9467451287,6486,89.74694067,0.5447343494,354.278,0.6333600745,3.105744908,1
7927,6042,156.3700511,50.34806795,0.946746386,6143,87.70925452,0.4548328817,347.355,0.6292793429,3.105780569,1
7928,8229,145.6241516,72.95899192,0.8654421473,8475,102.3596024,0.6141044776,358.45,0.8048218471,1.995972639,0
7929,7466,138.6233102,69.44613933,0.8654645673,7680,97.49875097,0.6011272142,340.438,0.8095091997,1.996126949,0
7930,6828,166.267906,53.53173626,0.9467530242,7011,93.23990354,0.4597979798,368.187,0.6329457322,3.105968863,1
7931,6158,156.8480566,50.49820941,0.9467545533,6295,88.54721405,0.5949758454,347.373,0.641294374,3.106012241,1
7932,6016,156.2163048,50.29374486,0.9467568785,6264,87.52033536,0.6200783344,344.32,0.6376658988,3.106078207,1
7933,5456,148.4133032,47.77657659,0.9467683264,5618,83.34743521,0.5357423409,323.091,0.6568020576,3.106403049,1
7934,4715,137.4461351,44.24286659,0.9467762573,4836,77.48112321,0.6589797345,305.483,0.634917748,3.106628157,1
7935,6814,165.6696573,53.32592734,0.9467801085,6932,93.14426583,0.4562742735,364.367,0.644961691,3.106737484,1
7936,7022,167.9786467,54.06905851,0.9467802882,7160,94.55521182,0.8234052533,374.547,0.6290107148,3.106742587,1
7937,6832,166.1043418,53.46373963,0.9467844156,7038,93.26721058,0.5561706285,366.41,0.6394742865,3.106859771,1
7938,5837,154.2601842,49.65087891,0.9467857392,6068,86.20846375,0.6902790918,342.872,0.6239294941,3.106897352,1
7939,6294,159.4261087,51.31019164,0.946793021,6447,89.51966094,0.525025025,351.012,0.641937394,3.107104136,1
7940,6269,159.4626335,51.32190825,0.9467931034,6467,89.34169635,0.4849539723,356.545,0.6196970559,3.107106476,1
7941,5797,153.0938135,49.27183887,0.9467937922,5967,85.91256975,0.518886502,337.382,0.6399843406,3.107126038,1
7942,6213,158.9811022,51.16428049,0.9467987702,6449,88.94176348,0.7471139971,349.637,0.6386698979,3.107267428,1
7943,6546,162.5615591,52.31592935,0.9468000998,6691,91.2941732,0.462811086,357.376,0.6440730062,3.107305196,1
7944,5630,150.1678833,48.32548066,0.9468043729,5721,84.66604182,0.4543987086,331.881,0.6423230082,3.107426585,1
7945,6443,160.3146507,51.59064529,0.9468047195,6562,90.5730776,0.4785353535,352.395,0.6519863747,3.107436431,1
7946,5891,154.0127016,49.56257524,0.9468048258,6011,86.60631708,0.4941699522,337.26,0.6508324755,3.107439452,1
7947,7012,168.012706,54.06730559,0.9468060156,7216,94.48786,0.5183323477,373.837,0.6305030702,3.107473254,1
7948,6431,161.5287884,51.98025396,0.946807058,6581,90.48869273,0.4503816794,359.785,0.624312841,3.10750287,1
7949,6245,159.4926746,51.3204045,0.9468169121,6407,89.17051619,0.5153490675,355.444,0.6211549229,3.107782881,1
7950,6732,132.1880135,66.21838324,0.8654814896,6871,92.58211823,0.65207284,323.422,0.8087510444,1.996243446,0
7951,5473,148.6882437,47.84294941,0.9468189306,5728,83.47718268,0.5236318408,337.407,0.6041254551,3.107840246,1
7952,5968,154.9851464,49.86893301,0.9468192617,6144,87.17048585,0.7506918239,341.863,0.6417036058,3.107849659,1
7953,7107,169.1522266,54.42521542,0.946823683,7246,95.12577697,0.4518118245,374.01,0.6384542041,3.107975325,1
